Municipality,Year,Value
Pampilhosa da Serra,2011,100.0
Penacova,2011,41.5
Penela,2011,177.8
Soure,2011,102.4
Tábua,2011,59.4
Vila Nova de Poiares,2011,94.7
Alvaiázere,2011,75.0
Ansião,2011,51.4
Batalha,2011,60.0
Castanheira de Pêra,2011,80.0
Figueiró dos Vinhos,2011,42.9
Leiria,2011,80.6
Marinha Grande,2011,99.1
Pedrógão Grande,2011,63.6
Pombal,2011,71.8
Porto de Mós,2011,117.0
Aguiar da Beira,2011,17.4
Carregal do Sal,2011,55.2
Castro Daire,2011,69.4
Mangualde,2011,53.5
Nelas,2011,47.2
Oliveira de Frades,2011,40.5
Penalva do Castelo,2011,14.9
Santa Comba Dão,2011,45.8
São Pedro do Sul,2011,81.6
Sátão,2011,41.0
Tondela,2011,48.7
Vila Nova de Paiva,2011,68.4
Viseu,2011,52.5
Vouzela,2011,54.3
Castelo Branco,2011,83.2
Idanha-a-Nova,2011,70.8
Oleiros,2011,75.0
Penamacor,2011,200.0
Proença-a-Nova,2011,22.2
Vila Velha de Ródão,2011,200.0
Abrantes,2011,87.9
Alcanena,2011,95.3
Constância,2011,44.4
Entroncamento,2011,86.8
Ferreira do Zêzere,2011,66.7
Mação,2011,100.0
Ourém,2011,50.5
Sardoal,2011,61.5
Sertã,2011,67.3
Tomar,2011,67.3
Torres Novas,2011,101.1
Vila de Rei,2011,6.7
Vila Nova da Barquinha,2011,70.4
Almeida,2011,170.0
Belmonte,2011,71.4
Celorico da Beira,2011,58.6
Covilhã,2011,94.4
Figueira de Castelo Rodrigo,2011,47.1
Fornos de Algodres,2011,33.3
Fundão,2011,66.0
Gouveia,2011,69.8
Guarda,2011,60.2
Manteigas,2011,44.4
Mêda,2011,43.5
Pinhel,2011,87.5
Sabugal,2011,50.0
Seia,2011,60.9
Trancoso,2011,64.7
Alcochete,2011,73.6
Almada,2011,74.4
Amadora,2011,96.3
Barreiro,2011,71.4
Cascais,2011,110.3
Lisboa,2011,47.2
Loures,2011,69.2
Mafra,2011,70.5
Moita,2011,79.7
Montijo,2011,92.9
Odivelas,2011,
Oeiras,2011,89.4
Palmela,2011,67.1
Seixal,2011,86.2
Sesimbra,2011,78.1
Setúbal,2011,92.4
Sintra,2011,111.3
Vila Franca de Xira,2011,132.5
Alcácer do Sal,2011,69.7
Grândola,2011,64.2
Odemira,2011,92.5
Santiago do Cacém,2011,78.7
Sines,2011,53.2
Aljustrel,2011,68.4
Almodôvar,2011,54.5
Alvito,2011,133.3
Barrancos,2011,0.0
Beja,2011,87.8
Castro Verde,2011,52.9
Cuba,2011,200.0
Ferreira do Alentejo,2011,135.3
Mértola,2011,78.6
Moura,2011,104.9
Ourique,2011,200.0
Serpa,2011,85.2
Vidigueira,2011,33.3
Almeirim,2011,143.5
Alpiarça,2011,125.0
Azambuja,2011,93.6
Benavente,2011,118.2
Cartaxo,2011,93.8
Chamusca,2011,190.0
Coruche,2011,107.3
Golegã,2011,87.0
Rio Maior,2011,79.2
Salvaterra de Magos,2011,104.8
Santarém,2011,96.6
Alter do Chão,2011,35.7
Arronches,2011,81.8
Avis,2011,116.7
Campo Maior,2011,55.9
Castelo de Vide,2011,120.0
Crato,2011,62.5
Elvas,2011,109.1
Fronteira,2011,140.0
Gavião,2011,112.5
Marvão,2011,250.0
Monforte,2011,0.0
Nisa,2011,163.6
Ponte de Sor,2011,86.7
Portalegre,2011,80.9
Sousel,2011,22.2
Alandroal,2011,40.0
Arraiolos,2011,72.2
Borba,2011,63.6
Estremoz,2011,62.5
Évora,2011,73.5
Montemor-o-Novo,2011,95.2
Mora,2011,90.0
Mourão,2011,100.0
Portel,2011,50.0
Redondo,2011,58.8
Reguengos de Monsaraz,2011,100.0
Vendas Novas,2011,102.6
Viana do Alentejo,2011,133.3
Vila Viçosa,2011,51.7
Albufeira,2011,66.3
Alcoutim,2011,33.3
Aljezur,2011,31.3
Castro Marim,2011,51.4
Faro,2011,56.1
Lagoa,2011,76.1
Lagos,2011,39.4
Loulé,2011,93.5
Monchique,2011,40.0
Olhão,2011,124.0
Portimão,2011,114.3
São Brás de Alportel,2011,65.1
Silves,2011,62.5
Tavira,2011,84.5
Vila do Bispo,2011,64.3
Vila Real de Santo António,2011,144.7
Vila do Porto,2011,80.0
Lagoa [R.A.A.],2011,56.6
Nordeste,2011,300.0
Ponta Delgada,2011,74.5
Povoação,2011,38.2
Ribeira Grande,2011,67.2
Vila Franca do Campo,2011,96.7
Angra do Heroísmo,2011,70.9
Vila da Praia da Vitória,2011,64.1
Santa Cruz da Graciosa,2011,43.8
Calheta [R.A.A.],2011,85.7
Velas,2011,164.3
Lajes do Pico,2011,56.3
Madalena,2011,147.1
São Roque do Pico,2011,83.3
Horta,2011,102.0
Lajes das Flores,2011,166.7
Santa Cruz das Flores,2011,66.7
Corvo,2011,0.0
Calheta [R.A.M.],2011,36.8
Câmara de Lobos,2011,75.7
Funchal,2011,72.6
Machico,2011,44.2
Ponta do Sol,2011,95.8
Porto Moniz,2011,25.0
Ribeira Brava,2011,87.9
Santa Cruz,2011,151.1
Santana,2011,64.7
São Vicente,2011,92.9
Porto Santo,2011,81.0
Arcos de Valdevez,2012,54.8
Caminha,2012,86.0
Melgaço,2012,63.6
Monção,2012,37.3
Paredes de Coura,2012,41.9
Ponte da Barca,2012,45.8
Ponte de Lima,2012,32.2
Valença,2012,70.5
Viana do Castelo,2012,52.1
Vila Nova de Cerveira,2012,71.4
Amares,2012,39.4
Barcelos,2012,50.3
Braga,2012,65.0
Esposende,2012,37.2
Terras de Bouro,2012,125.0
Vila Verde,2012,43.8
Cabeceiras de Basto,2012,30.0
Fafe,2012,57.3
Guimarães,2012,56.2
Mondim de Basto,2012,25.0
Póvoa de Lanhoso,2012,33.9
Vieira do Minho,2012,44.6
Vila Nova de Famalicão,2012,80.4
Vizela,2012,30.9
Arouca,2012,52.6
Espinho,2012,45.3
Gondomar,2012,159.7
Maia,2012,99.8
Matosinhos,2012,109.0
Oliveira de Azeméis,2012,76.8
Paredes,2012,66.7
Porto,2012,65.4
Póvoa de Varzim,2012,58.6
Santa Maria da Feira,2012,81.9
Santo Tirso,2012,60.6
São João da Madeira,2012,49.0
Trofa,2012,57.6
Vale de Cambra,2012,50.6
Valongo,2012,87.5
Vila do Conde,2012,64.8
Vila Nova de Gaia,2012,93.2
Boticas,2012,29.4
Chaves,2012,51.4
Montalegre,2012,43.6
Ribeira de Pena,2012,40.0
Valpaços,2012,82.5
Vila Pouca de Aguiar,2012,84.1
Amarante,2012,45.5
Baião,2012,68.3
Castelo de Paiva,2012,61.0
Celorico de Basto,2012,67.8
Cinfães,2012,70.0
Felgueiras,2012,49.3
Lousada,2012,51.6
Marco de Canaveses,2012,75.7
Paços de Ferreira,2012,45.9
Penafiel,2012,63.9
Resende,2012,43.5
Alijó,2012,88.0
Armamar,2012,50.0
Carrazeda de Ansiães,2012,69.2
Freixo de Espada à Cinta,2012,225.0
Lamego,2012,49.2
Mesão Frio,2012,63.6
Moimenta da Beira,2012,69.4
Murça,2012,70.6
Penedono,2012,50.0
Peso da Régua,2012,88.1
Sabrosa,2012,53.8
Santa Marta de Penaguião,2012,85.7
São João da Pesqueira,2012,52.0
Sernancelhe,2012,69.2
Tabuaço,2012,50.0
Tarouca,2012,51.4
Torre de Moncorvo,2012,88.2
Vila Nova de Foz Côa,2012,47.4
Vila Real,2012,65.8
Alfândega da Fé,2012,110.0
Bragança,2012,66.1
Macedo de Cavaleiros,2012,43.4
Miranda do Douro,2012,26.3
Mirandela,2012,92.3
Mogadouro,2012,64.7
Vila Flor,2012,61.9
Vimioso,2012,30.8
Vinhais,2012,26.3
Alcobaça,2012,102.3
Alenquer,2012,79.1
Arruda dos Vinhos,2012,48.1
Bombarral,2012,87.5
Cadaval,2012,97.4
Caldas da Rainha,2012,105.7
Lourinhã,2012,79.0
Nazaré,2012,65.4
Óbidos,2012,75.0
Peniche,2012,65.9
Sobral de Monte Agraço,2012,30.9
Torres Vedras,2012,93.6
Águeda,2012,79.5
Albergaria-a-Velha,2012,90.5
Anadia,2012,96.8
Aveiro,2012,76.6
Estarreja,2012,95.7
Ílhavo,2012,138.7
Murtosa,2012,37.5
Oliveira do Bairro,2012,85.1
Ovar,2012,78.2
Sever do Vouga,2012,84.4
Vagos,2012,72.2
Arganil,2012,62.5
Cantanhede,2012,45.2
Coimbra,2012,74.3
Condeixa-a-Nova,2012,107.5
Figueira da Foz,2012,85.6
Góis,2012,100.0
Lousã,2012,86.5
Mealhada,2012,83.9
Mira,2012,54.5
Miranda do Corvo,2012,69.8
Montemor-o-Velho,2012,62.9
Mortágua,2012,35.1
Oliveira do Hospital,2012,77.5
Pampilhosa da Serra,2012,100.0
Penacova,2012,69.4
Penela,2012,100.0
Soure,2012,89.3
Tábua,2012,112.1
Vila Nova de Poiares,2012,104.3
Alvaiázere,2012,66.7
Ansião,2012,74.2
Batalha,2012,40.7
Castanheira de Pêra,2012,100.0
Figueiró dos Vinhos,2012,54.5
Leiria,2012,81.3
Marinha Grande,2012,109.9
Pedrógão Grande,2012,66.7
Pombal,2012,79.2
Porto de Mós,2012,127.5
Aguiar da Beira,2012,14.3
Carregal do Sal,2012,33.3
Castro Daire,2012,24.6
Mangualde,2012,37.0
Nelas,2012,50.9
Oliveira de Frades,2012,52.2
Penalva do Castelo,2012,25.0
Santa Comba Dão,2012,38.2
São Pedro do Sul,2012,57.8
Sátão,2012,56.8
Tondela,2012,44.2
Vila Nova de Paiva,2012,42.9
Viseu,2012,59.2
Vouzela,2012,56.0
Castelo Branco,2012,94.0
Idanha-a-Nova,2012,47.1
Oleiros,2012,133.3
Penamacor,2012,233.3
Proença-a-Nova,2012,58.8
Vila Velha de Ródão,2012,700.0
Abrantes,2012,144.6
Alcanena,2012,74.4
Constância,2012,33.3
Entroncamento,2012,132.1
Ferreira do Zêzere,2012,65.2
Mação,2012,162.5
Ourém,2012,52.7
Sardoal,2012,41.2
Sertã,2012,49.1
Tomar,2012,78.6
Torres Novas,2012,126.9
Vila de Rei,2012,45.5
Vila Nova da Barquinha,2012,75.0
Almeida,2012,200.0
Belmonte,2012,76.2
Celorico da Beira,2012,41.4
Covilhã,2012,99.2
Figueira de Castelo Rodrigo,2012,25.9
Fornos de Algodres,2012,23.8
Fundão,2012,64.6
Gouveia,2012,79.5
Guarda,2012,53.8
Manteigas,2012,61.5
Mêda,2012,17.4
Pinhel,2012,31.8
Sabugal,2012,45.8
Seia,2012,82.9
Trancoso,2012,66.7
Alcochete,2012,64.6
Almada,2012,69.6
Amadora,2012,85.1
Barreiro,2012,56.5
Cascais,2012,127.0
Lisboa,2012,41.0
Loures,2012,80.0
Mafra,2012,74.2
Moita,2012,95.6
Montijo,2012,86.0
Odivelas,2012,
Oeiras,2012,82.7
Palmela,2012,79.3
Seixal,2012,92.0
Sesimbra,2012,84.2
Setúbal,2012,93.0
Sintra,2012,117.7
Vila Franca de Xira,2012,138.4
Alcácer do Sal,2012,73.3
Grândola,2012,76.9
Odemira,2012,78.3
Santiago do Cacém,2012,89.6
Sines,2012,42.6
Aljustrel,2012,242.9
Almodôvar,2012,115.4
Alvito,2012,12.5
Barrancos,2012,75.0
Beja,2012,106.5
Castro Verde,2012,30.0
Cuba,2012,100.0
Ferreira do Alentejo,2012,114.3
Mértola,2012,90.9
Moura,2012,64.9
Ourique,2012,60.0
Serpa,2012,40.5
Vidigueira,2012,188.9
Almeirim,2012,136.4
Alpiarça,2012,185.7
Azambuja,2012,81.5
Benavente,2012,109.8
Cartaxo,2012,104.1
Chamusca,2012,90.5
Coruche,2012,65.1
Golegã,2012,41.4
Rio Maior,2012,78.4
Salvaterra de Magos,2012,94.3
Santarém,2012,101.2
Alter do Chão,2012,20.0
Arronches,2012,42.9
Avis,2012,85.7
Campo Maior,2012,88.9
Castelo de Vide,2012,55.6
Crato,2012,133.3
Elvas,2012,98.2
Fronteira,2012,100.0
Gavião,2012,20.0
Marvão,2012,66.7
Monforte,2012,500.0
Nisa,2012,150.0
Ponte de Sor,2012,52.4
Portalegre,2012,66.7
Sousel,2012,66.7
Alandroal,2012,100.0
Arraiolos,2012,107.1
Borba,2012,81.8
Estremoz,2012,48.7
Évora,2012,80.9
Montemor-o-Novo,2012,75.0
Mora,2012,50.0
Mourão,2012,66.7
Portel,2012,133.3
Redondo,2012,142.9
Reguengos de Monsaraz,2012,125.0
Vendas Novas,2012,206.3
Viana do Alentejo,2012,138.5
Vila Viçosa,2012,260.0
Albufeira,2012,58.0
Alcoutim,2012,33.3
Aljezur,2012,109.1
Castro Marim,2012,22.4
Faro,2012,65.2
Lagoa,2012,72.1
Lagos,2012,35.7
Loulé,2012,77.7
Monchique,2012,55.6
Olhão,2012,105.8
Portimão,2012,110.1
São Brás de Alportel,2012,16.7
Silves,2012,69.1
Tavira,2012,95.3
Vila do Bispo,2012,77.8
Vila Real de Santo António,2012,79.2
Vila do Porto,2012,63.2
Lagoa [R.A.A.],2012,56.3
Nordeste,2012,108.3
Ponta Delgada,2012,69.7
Povoação,2012,95.7
Ribeira Grande,2012,76.9
Vila Franca do Campo,2012,130.8
Angra do Heroísmo,2012,71.6
Vila da Praia da Vitória,2012,81.5
Santa Cruz da Graciosa,2012,233.3
Calheta [R.A.A.],2012,214.3
Velas,2012,93.8
Lajes do Pico,2012,33.3
Madalena,2012,39.3
São Roque do Pico,2012,162.5
Horta,2012,88.2
Lajes das Flores,2012,25.0
Santa Cruz das Flores,2012,200.0
Corvo,2012,0.0
Calheta [R.A.M.],2012,75.9
Câmara de Lobos,2012,101.3
Funchal,2012,61.4
Machico,2012,45.9
Ponta do Sol,2012,70.0
Porto Moniz,2012,75.0
Ribeira Brava,2012,41.8
Santa Cruz,2012,127.3
Santana,2012,65.4
São Vicente,2012,400.0
Porto Santo,2012,107.1
Arcos de Valdevez,2013,60.3
Caminha,2013,85.7
Melgaço,2013,35.5
Monção,2013,76.1
Paredes de Coura,2013,94.7
Ponte da Barca,2013,65.9
Ponte de Lima,2013,33.5
Valença,2013,64.1
Viana do Castelo,2013,64.4
Vila Nova de Cerveira,2013,50.0
Amares,2013,48.6
Barcelos,2013,47.1
Braga,2013,61.0
Esposende,2013,51.9
Terras de Bouro,2013,100.0
Vila Verde,2013,43.1
Cabeceiras de Basto,2013,39.7
Fafe,2013,48.0
Guimarães,2013,55.6
Mondim de Basto,2013,22.9
Póvoa de Lanhoso,2013,44.4
Vieira do Minho,2013,51.1
Vila Nova de Famalicão,2013,75.4
Vizela,2013,50.5
Arouca,2013,22.5
Espinho,2013,46.0
Gondomar,2013,99.2
Maia,2013,99.2
Matosinhos,2013,110.7
Oliveira de Azeméis,2013,94.8
Paredes,2013,77.2
Porto,2013,64.5
Póvoa de Varzim,2013,54.4
Santa Maria da Feira,2013,81.1
Santo Tirso,2013,63.6
São João da Madeira,2013,33.1
Trofa,2013,56.2
Vale de Cambra,2013,47.8
Valongo,2013,82.4
Vila do Conde,2013,61.0
Vila Nova de Gaia,2013,86.5
Boticas,2013,25.0
Chaves,2013,59.7
Montalegre,2013,35.0
Ribeira de Pena,2013,29.2
Valpaços,2013,78.3
Vila Pouca de Aguiar,2013,47.8
Amarante,2013,51.4
Baião,2013,67.4
Castelo de Paiva,2013,52.9
Celorico de Basto,2013,47.6
Cinfães,2013,56.9
Felgueiras,2013,49.3
Lousada,2013,57.5
Marco de Canaveses,2013,70.7
Paços de Ferreira,2013,48.5
Penafiel,2013,55.1
Resende,2013,27.7
Alijó,2013,100.0
Armamar,2013,47.4
Carrazeda de Ansiães,2013,71.4
Freixo de Espada à Cinta,2013,33.3
Lamego,2013,32.8
Mesão Frio,2013,50.0
Moimenta da Beira,2013,28.6
Murça,2013,57.7
Penedono,2013,62.5
Peso da Régua,2013,59.7
Sabrosa,2013,53.8
Santa Marta de Penaguião,2013,58.8
São João da Pesqueira,2013,93.3
Sernancelhe,2013,21.4
Tabuaço,2013,50.0
Tarouca,2013,72.4
Torre de Moncorvo,2013,153.8
Vila Nova de Foz Côa,2013,18.2
Vila Real,2013,60.8
Alfândega da Fé,2013,100.0
Bragança,2013,46.2
Macedo de Cavaleiros,2013,64.3
Miranda do Douro,2013,14.3
Mirandela,2013,71.4
Mogadouro,2013,52.8
Vila Flor,2013,54.5
Vimioso,2013,10.0
Vinhais,2013,100.0
Alcobaça,2013,93.2
Alenquer,2013,89.6
Arruda dos Vinhos,2013,89.2
Bombarral,2013,93.9
Cadaval,2013,133.3
Caldas da Rainha,2013,92.1
Lourinhã,2013,100.0
Nazaré,2013,48.1
Óbidos,2013,51.6
Peniche,2013,55.7
Sobral de Monte Agraço,2013,56.1
Torres Vedras,2013,71.5
Águeda,2013,64.0
Albergaria-a-Velha,2013,63.9
Anadia,2013,70.4
Aveiro,2013,60.8
Estarreja,2013,72.2
Ílhavo,2013,101.0
Murtosa,2013,35.0
Oliveira do Bairro,2013,68.4
Ovar,2013,75.2
Sever do Vouga,2013,79.3
Vagos,2013,41.4
Arganil,2013,37.5
Cantanhede,2013,61.1
Coimbra,2013,73.8
Condeixa-a-Nova,2013,112.8
Figueira da Foz,2013,63.2
Góis,2013,70.0
Lousã,2013,123.8
Mealhada,2013,82.0
Mira,2013,86.0
Miranda do Corvo,2013,50.0
Montemor-o-Velho,2013,56.0
Mortágua,2013,53.3
Oliveira do Hospital,2013,106.3
Pampilhosa da Serra,2013,60.0
Penacova,2013,68.3
Penela,2013,70.6
Soure,2013,80.4
Tábua,2013,75.0
Vila Nova de Poiares,2013,114.3
Alvaiázere,2013,94.1
Ansião,2013,66.7
Batalha,2013,50.0
Castanheira de Pêra,2013,
Figueiró dos Vinhos,2013,58.3
Leiria,2013,75.0
Marinha Grande,2013,74.2
Pedrógão Grande,2013,27.3
Pombal,2013,84.4
Porto de Mós,2013,110.5
Aguiar da Beira,2013,18.2
Carregal do Sal,2013,61.9
Castro Daire,2013,46.9
Mangualde,2013,65.0
Nelas,2013,38.6
Oliveira de Frades,2013,53.6
Penalva do Castelo,2013,15.4
Santa Comba Dão,2013,42.6
São Pedro do Sul,2013,53.7
Sátão,2013,28.6
Tondela,2013,53.1
Vila Nova de Paiva,2013,66.7
Viseu,2013,66.6
Vouzela,2013,82.6
Castelo Branco,2013,74.5
Idanha-a-Nova,2013,73.3
Oleiros,2013,62.5
Penamacor,2013,50.0
Proença-a-Nova,2013,50.0
Vila Velha de Ródão,2013,100.0
Abrantes,2013,65.8
Alcanena,2013,93.3
Constância,2013,44.4
Entroncamento,2013,94.3
Ferreira do Zêzere,2013,63.6
Mação,2013,81.3
Ourém,2013,59.5
Sardoal,2013,19.2
Sertã,2013,47.5
Tomar,2013,85.0
Torres Novas,2013,172.2
Vila de Rei,2013,30.8
Vila Nova da Barquinha,2013,44.4
Almeida,2013,52.9
Belmonte,2013,88.9
Celorico da Beira,2013,40.0
Covilhã,2013,80.6
Figueira de Castelo Rodrigo,2013,35.7
Fornos de Algodres,2013,35.3
Fundão,2013,59.0
Gouveia,2013,70.0
Guarda,2013,65.4
Manteigas,2013,114.3
Mêda,2013,15.8
Pinhel,2013,39.1
Sabugal,2013,52.4
Seia,2013,43.7
Trancoso,2013,40.0
Alcochete,2013,48.1
Almada,2013,62.2
Amadora,2013,95.0
Barreiro,2013,56.6
Cascais,2013,108.1
Lisboa,2013,38.7
Loures,2013,71.4
Mafra,2013,66.4
Moita,2013,108.4
Montijo,2013,73.1
Odivelas,2013,
Oeiras,2013,74.4
Palmela,2013,67.9
Seixal,2013,90.1
Sesimbra,2013,98.6
Setúbal,2013,101.0
Sintra,2013,110.9
Vila Franca de Xira,2013,125.4
Alcácer do Sal,2013,153.8
Grândola,2013,53.7
Odemira,2013,70.8
Santiago do Cacém,2013,84.1
Sines,2013,52.2
Aljustrel,2013,150.0
Almodôvar,2013,185.7
Alvito,2013,87.5
Barrancos,2013,66.7
Beja,2013,81.0
Castro Verde,2013,63.2
Cuba,2013,80.0
Ferreira do Alentejo,2013,75.0
Mértola,2013,100.0
Moura,2013,77.4
Ourique,2013,110.0
Serpa,2013,64.0
Vidigueira,2013,150.0
Almeirim,2013,119.6
Alpiarça,2013,178.6
Azambuja,2013,104.3
Benavente,2013,120.3
Cartaxo,2013,94.6
Chamusca,2013,100.0
Coruche,2013,100.0
Golegã,2013,100.0
Rio Maior,2013,98.5
Salvaterra de Magos,2013,117.5
Santarém,2013,65.7
Alter do Chão,2013,38.5
Arronches,2013,100.0
Avis,2013,71.4
Campo Maior,2013,146.7
Castelo de Vide,2013,50.0
Crato,2013,71.4
Elvas,2013,62.5
Fronteira,2013,40.0
Gavião,2013,80.0
Marvão,2013,50.0
Monforte,2013,100.0
Nisa,2013,53.8
Ponte de Sor,2013,96.3
Portalegre,2013,91.2
Sousel,2013,100.0
Alandroal,2013,44.4
Arraiolos,2013,60.0
Borba,2013,275.0
Estremoz,2013,97.1
Évora,2013,91.4
Montemor-o-Novo,2013,80.5
Mora,2013,171.4
Mourão,2013,28.6
Portel,2013,50.0
Redondo,2013,112.5
Reguengos de Monsaraz,2013,74.1
Vendas Novas,2013,68.8
Viana do Alentejo,2013,87.5
Vila Viçosa,2013,77.8
Albufeira,2013,55.3
Alcoutim,2013,57.1
Aljezur,2013,18.8
Castro Marim,2013,11.4
Faro,2013,58.0
Lagoa,2013,81.0
Lagos,2013,41.0
Loulé,2013,67.4
Monchique,2013,62.5
Olhão,2013,119.8
Portimão,2013,121.4
São Brás de Alportel,2013,42.6
Silves,2013,100.0
Tavira,2013,72.6
Vila do Bispo,2013,92.9
Vila Real de Santo António,2013,88.1
Vila do Porto,2013,88.9
Lagoa [R.A.A.],2013,63.5
Nordeste,2013,136.4
Ponta Delgada,2013,76.2
Povoação,2013,57.7
Ribeira Grande,2013,83.5
Vila Franca do Campo,2013,85.7
Angra do Heroísmo,2013,74.6
Vila da Praia da Vitória,2013,87.5
Santa Cruz da Graciosa,2013,275.0
Calheta [R.A.A.],2013,87.5
Velas,2013,271.4
Lajes do Pico,2013,66.7
Madalena,2013,45.9
São Roque do Pico,2013,280.0
Horta,2013,67.2
Lajes das Flores,2013,50.0
Santa Cruz das Flores,2013,137.5
Corvo,2013,
Calheta [R.A.M.],2013,48.9
Câmara de Lobos,2013,89.3
Funchal,2013,74.6
Machico,2013,77.0
Ponta do Sol,2013,50.0
Porto Moniz,2013,300.0
Ribeira Brava,2013,89.7
Santa Cruz,2013,88.1
Santana,2013,73.3
São Vicente,2013,121.4
Porto Santo,2013,100.0
Arcos de Valdevez,2014,56.9
Caminha,2014,95.6
Melgaço,2014,27.6
Monção,2014,58.7
Paredes de Coura,2014,71.4
Ponte da Barca,2014,68.4
Ponte de Lima,2014,52.4
Valença,2014,54.0
Viana do Castelo,2014,65.7
Vila Nova de Cerveira,2014,77.8
Amares,2014,25.8
Barcelos,2014,47.7
Braga,2014,55.4
Esposende,2014,50.4
Terras de Bouro,2014,120.0
Vila Verde,2014,44.9
Cabeceiras de Basto,2014,34.2
Fafe,2014,53.0
Guimarães,2014,54.7
Mondim de Basto,2014,55.6
Póvoa de Lanhoso,2014,58.3
Vieira do Minho,2014,60.9
Vila Nova de Famalicão,2014,90.0
Vizela,2014,63.1
Arouca,2014,42.9
Espinho,2014,50.7
Gondomar,2014,103.1
Maia,2014,97.3
Matosinhos,2014,107.7
Oliveira de Azeméis,2014,75.0
Paredes,2014,74.7
Porto,2014,55.8
Póvoa de Varzim,2014,51.9
Santa Maria da Feira,2014,84.9
Santo Tirso,2014,54.5
São João da Madeira,2014,46.3
Trofa,2014,55.8
Vale de Cambra,2014,45.2
Valongo,2014,85.7
Vila do Conde,2014,58.5
Vila Nova de Gaia,2014,100.6
Boticas,2014,100.0
Chaves,2014,82.9
Montalegre,2014,37.8
Ribeira de Pena,2014,42.1
Valpaços,2014,39.2
Vila Pouca de Aguiar,2014,71.4
Amarante,2014,43.5
Baião,2014,40.5
Castelo de Paiva,2014,61.8
Celorico de Basto,2014,37.3
Cinfães,2014,53.1
Felgueiras,2014,43.0
Lousada,2014,50.3
Marco de Canaveses,2014,66.9
Paços de Ferreira,2014,57.0
Penafiel,2014,52.2
Resende,2014,27.7
Alijó,2014,91.7
Armamar,2014,73.7
Carrazeda de Ansiães,2014,78.9
Freixo de Espada à Cinta,2014,300.0
Lamego,2014,49.1
Mesão Frio,2014,33.3
Moimenta da Beira,2014,21.1
Murça,2014,50.0
Penedono,2014,36.4
Peso da Régua,2014,25.0
Sabrosa,2014,12.0
Santa Marta de Penaguião,2014,65.0
São João da Pesqueira,2014,48.3
Sernancelhe,2014,46.2
Tabuaço,2014,57.9
Tarouca,2014,46.4
Torre de Moncorvo,2014,68.4
Vila Nova de Foz Côa,2014,41.2
Vila Real,2014,79.2
Alfândega da Fé,2014,120.0
Bragança,2014,64.9
Macedo de Cavaleiros,2014,50.0
Miranda do Douro,2014,35.7
Mirandela,2014,66.1
Mogadouro,2014,48.0
Vila Flor,2014,100.0
Vimioso,2014,35.7
Vinhais,2014,100.0
Alcobaça,2014,132.1
Alenquer,2014,86.4
Arruda dos Vinhos,2014,103.1
Bombarral,2014,71.8
Cadaval,2014,50.0
Caldas da Rainha,2014,131.4
Lourinhã,2014,57.3
Nazaré,2014,63.5
Óbidos,2014,44.4
Peniche,2014,85.7
Sobral de Monte Agraço,2014,51.3
Torres Vedras,2014,77.2
Águeda,2014,91.2
Albergaria-a-Velha,2014,85.5
Anadia,2014,93.9
Aveiro,2014,57.9
Estarreja,2014,76.9
Ílhavo,2014,112.3
Murtosa,2014,61.8
Oliveira do Bairro,2014,76.0
Ovar,2014,93.5
Sever do Vouga,2014,53.1
Vagos,2014,42.5
Arganil,2014,60.6
Cantanhede,2014,68.3
Coimbra,2014,67.3
Condeixa-a-Nova,2014,65.1
Figueira da Foz,2014,89.1
Góis,2014,85.7
Lousã,2014,79.1
Mealhada,2014,86.0
Mira,2014,59.4
Miranda do Corvo,2014,71.1
Montemor-o-Velho,2014,54.3
Mortágua,2014,32.0
Oliveira do Hospital,2014,68.3
Pampilhosa da Serra,2014,90.0
Penacova,2014,56.8
Penela,2014,63.6
Soure,2014,65.2
Tábua,2014,69.0
Vila Nova de Poiares,2014,90.0
Alvaiázere,2014,61.1
Ansião,2014,36.1
Batalha,2014,57.4
Castanheira de Pêra,2014,160.0
Figueiró dos Vinhos,2014,40.9
Leiria,2014,77.3
Marinha Grande,2014,70.9
Pedrógão Grande,2014,114.3
Pombal,2014,76.2
Porto de Mós,2014,111.8
Aguiar da Beira,2014,22.2
Carregal do Sal,2014,53.8
Castro Daire,2014,40.4
Mangualde,2014,48.2
Nelas,2014,38.3
Oliveira de Frades,2014,42.5
Penalva do Castelo,2014,17.8
Santa Comba Dão,2014,65.1
São Pedro do Sul,2014,72.7
Sátão,2014,38.5
Tondela,2014,75.0
Vila Nova de Paiva,2014,15.8
Viseu,2014,70.1
Vouzela,2014,42.1
Castelo Branco,2014,70.5
Idanha-a-Nova,2014,70.6
Oleiros,2014,100.0
Penamacor,2014,133.3
Proença-a-Nova,2014,53.3
Vila Velha de Ródão,2014,100.0
Abrantes,2014,62.9
Alcanena,2014,139.1
Constância,2014,15.8
Entroncamento,2014,127.5
Ferreira do Zêzere,2014,36.0
Mação,2014,157.1
Ourém,2014,52.8
Sardoal,2014,85.7
Sertã,2014,35.6
Tomar,2014,81.1
Torres Novas,2014,113.6
Vila de Rei,2014,60.0
Vila Nova da Barquinha,2014,57.1
Almeida,2014,38.1
Belmonte,2014,41.2
Celorico da Beira,2014,64.7
Covilhã,2014,108.1
Figueira de Castelo Rodrigo,2014,57.1
Fornos de Algodres,2014,114.3
Fundão,2014,51.0
Gouveia,2014,40.6
Guarda,2014,47.3
Manteigas,2014,50.0
Mêda,2014,23.8
Pinhel,2014,68.4
