Municipality,Year,Value
Pampilhosa da Serra,2011,78.3
Penacova,2011,37.7
Penela,2011,49.1
Soure,2011,45.4
Tábua,2011,37.2
Vila Nova de Poiares,2011,27.7
Alvaiázere,2011,54.9
Ansião,2011,41.0
Batalha,2011,27.9
Castanheira de Pêra,2011,51.2
Figueiró dos Vinhos,2011,50.5
Leiria,2011,25.1
Marinha Grande,2011,27.7
Pedrógão Grande,2011,59.8
Pombal,2011,36.2
Porto de Mós,2011,31.2
Aguiar da Beira,2011,43.5
Carregal do Sal,2011,39.1
Castro Daire,2011,43.1
Mangualde,2011,36.4
Nelas,2011,37.6
Oliveira de Frades,2011,32.1
Penalva do Castelo,2011,45.8
Santa Comba Dão,2011,40.3
São Pedro do Sul,2011,42.3
Sátão,2011,35.2
Tondela,2011,44.6
Vila Nova de Paiva,2011,42.8
Viseu,2011,27.1
Vouzela,2011,44.6
Castelo Branco,2011,36.2
Idanha-a-Nova,2011,87.4
Oleiros,2011,69.0
Penamacor,2011,85.5
Proença-a-Nova,2011,55.1
Vila Velha de Ródão,2011,75.3
Abrantes,2011,42.2
Alcanena,2011,35.9
Constância,2011,33.7
Entroncamento,2011,25.8
Ferreira do Zêzere,2011,46.7
Mação,2011,72.0
Ourém,2011,33.2
Sardoal,2011,41.1
Sertã,2011,46.7
Tomar,2011,40.1
Torres Novas,2011,37.7
Vila de Rei,2011,65.1
Vila Nova da Barquinha,2011,40.3
Almeida,2011,60.7
Belmonte,2011,40.2
Celorico da Beira,2011,48.7
Covilhã,2011,36.1
Figueira de Castelo Rodrigo,2011,54.6
Fornos de Algodres,2011,48.0
Fundão,2011,44.3
Gouveia,2011,53.6
Guarda,2011,30.9
Manteigas,2011,40.1
Mêda,2011,62.4
Pinhel,2011,54.5
Sabugal,2011,75.5
Seia,2011,38.5
Trancoso,2011,48.3
Alcochete,2011,23.1
Almada,2011,31.0
Amadora,2011,29.9
Barreiro,2011,33.8
Cascais,2011,26.3
Lisboa,2011,43.6
Loures,2011,26.3
Mafra,2011,22.5
Moita,2011,24.7
Montijo,2011,24.8
Odivelas,2011,24.8
Oeiras,2011,30.3
Palmela,2011,25.9
Seixal,2011,21.6
Sesimbra,2011,23.3
Setúbal,2011,27.2
Sintra,2011,20.0
Vila Franca de Xira,2011,19.6
Alcácer do Sal,2011,42.0
Grândola,2011,40.6
Odemira,2011,43.6
Santiago do Cacém,2011,36.7
Sines,2011,24.1
Aljustrel,2011,38.3
Almodôvar,2011,47.9
Alvito,2011,35.6
Barrancos,2011,36.6
Beja,2011,32.0
Castro Verde,2011,37.0
Cuba,2011,39.0
Ferreira do Alentejo,2011,40.5
Mértola,2011,61.1
Moura,2011,36.7
Ourique,2011,54.1
Serpa,2011,40.5
Vidigueira,2011,41.2
Almeirim,2011,34.1
Alpiarça,2011,40.1
Azambuja,2011,31.3
Benavente,2011,24.1
Cartaxo,2011,31.9
Chamusca,2011,44.5
Coruche,2011,49.4
Golegã,2011,36.9
Rio Maior,2011,31.3
Salvaterra de Magos,2011,33.6
Santarém,2011,35.5
Alter do Chão,2011,54.0
Arronches,2011,53.5
Avis,2011,49.0
Campo Maior,2011,32.5
Castelo de Vide,2011,48.7
Crato,2011,56.5
Elvas,2011,35.1
Fronteira,2011,44.4
Gavião,2011,73.7
Marvão,2011,55.7
Monforte,2011,46.5
Nisa,2011,67.4
Ponte de Sor,2011,40.9
Portalegre,2011,37.4
Sousel,2011,53.4
Alandroal,2011,52.5
Arraiolos,2011,42.2
Borba,2011,42.3
Estremoz,2011,47.6
Évora,2011,30.1
Montemor-o-Novo,2011,46.4
Mora,2011,53.6
Mourão,2011,37.3
Portel,2011,44.0
Redondo,2011,39.4
Reguengos de Monsaraz,2011,38.9
Vendas Novas,2011,40.9
Viana do Alentejo,2011,38.7
Vila Viçosa,2011,34.4
Albufeira,2011,19.8
Alcoutim,2011,92.3
Aljezur,2011,53.7
Castro Marim,2011,43.8
Faro,2011,26.4
Lagoa,2011,26.9
Lagos,2011,29.5
Loulé,2011,29.0
Monchique,2011,57.6
Olhão,2011,26.9
Portimão,2011,26.4
São Brás de Alportel,2011,34.2
Silves,2011,35.8
Tavira,2011,39.7
Vila do Bispo,2011,40.9
Vila Real de Santo António,2011,28.7
Vila do Porto,2011,17.9
Lagoa [R.A.A.],2011,14.9
Nordeste,2011,26.9
Ponta Delgada,2011,15.9
Povoação,2011,21.7
Ribeira Grande,2011,11.8
Vila Franca do Campo,2011,16.4
Angra do Heroísmo,2011,21.1
Vila da Praia da Vitória,2011,18.8
Santa Cruz da Graciosa,2011,31.3
Calheta [R.A.A.],2011,31.5
Velas,2011,25.2
Lajes do Pico,2011,33.1
Madalena,2011,26.9
São Roque do Pico,2011,27.3
Horta,2011,22.0
Lajes das Flores,2011,30.7
Santa Cruz das Flores,2011,24.4
Corvo,2011,32.0
Calheta [R.A.M.],2011,35.2
Câmara de Lobos,2011,14.4
Funchal,2011,21.6
Machico,2011,18.6
Ponta do Sol,2011,26.4
Porto Moniz,2011,37.6
Ribeira Brava,2011,23.2
Santa Cruz,2011,14.0
Santana,2011,36.8
São Vicente,2011,37.3
Porto Santo,2011,16.0
Arcos de Valdevez,2012,53.5
Caminha,2012,35.1
Melgaço,2012,65.6
Monção,2012,45.9
Paredes de Coura,2012,44.0
Ponte da Barca,2012,37.3
Ponte de Lima,2012,30.2
Valença,2012,34.1
Viana do Castelo,2012,29.0
Vila Nova de Cerveira,2012,33.8
Amares,2012,23.7
Barcelos,2012,19.8
Braga,2012,18.6
Esposende,2012,20.5
Terras de Bouro,2012,38.6
Vila Verde,2012,25.6
Cabeceiras de Basto,2012,28.5
Fafe,2012,23.3
Guimarães,2012,19.3
Mondim de Basto,2012,32.6
Póvoa de Lanhoso,2012,25.1
Vieira do Minho,2012,34.3
Vila Nova de Famalicão,2012,19.7
Vizela,2012,15.9
Arouca,2012,26.8
Espinho,2012,31.1
Gondomar,2012,21.8
Maia,2012,19.9
Matosinhos,2012,24.0
Oliveira de Azeméis,2012,25.7
Paredes,2012,16.5
Porto,2012,38.6
Póvoa de Varzim,2012,21.2
Santa Maria da Feira,2012,21.5
Santo Tirso,2012,25.1
São João da Madeira,2012,23.0
Trofa,2012,19.0
Vale de Cambra,2012,31.8
Valongo,2012,19.6
Vila do Conde,2012,21.8
Vila Nova de Gaia,2012,22.5
Boticas,2012,52.4
Chaves,2012,38.6
Montalegre,2012,57.1
Ribeira de Pena,2012,41.8
Valpaços,2012,54.8
Vila Pouca de Aguiar,2012,43.6
Amarante,2012,23.0
Baião,2012,28.1
Castelo de Paiva,2012,22.7
Celorico de Basto,2012,29.2
Cinfães,2012,31.9
Felgueiras,2012,17.4
Lousada,2012,15.4
Marco de Canaveses,2012,18.6
Paços de Ferreira,2012,15.5
Penafiel,2012,18.3
Resende,2012,34.1
Alijó,2012,47.4
Armamar,2012,40.5
Carrazeda de Ansiães,2012,57.5
Freixo de Espada à Cinta,2012,57.4
Lamego,2012,30.1
Mesão Frio,2012,30.5
Moimenta da Beira,2012,36.9
Murça,2012,45.0
Penedono,2012,44.0
Peso da Régua,2012,28.6
Sabrosa,2012,41.0
Santa Marta de Penaguião,2012,38.5
São João da Pesqueira,2012,34.3
Sernancelhe,2012,40.9
Tabuaço,2012,36.2
Tarouca,2012,30.1
Torre de Moncorvo,2012,60.6
Vila Nova de Foz Côa,2012,53.1
Vila Real,2012,26.3
Alfândega da Fé,2012,54.0
Bragança,2012,34.4
Macedo de Cavaleiros,2012,46.7
Miranda do Douro,2012,55.1
Mirandela,2012,39.3
Mogadouro,2012,56.2
Vila Flor,2012,46.7
Vimioso,2012,67.7
Vinhais,2012,72.7
Alcobaça,2012,31.2
Alenquer,2012,26.9
Arruda dos Vinhos,2012,28.1
Bombarral,2012,34.5
Cadaval,2012,42.8
Caldas da Rainha,2012,31.2
Lourinhã,2012,28.5
Nazaré,2012,29.8
Óbidos,2012,36.2
Peniche,2012,30.9
Sobral de Monte Agraço,2012,25.8
Torres Vedras,2012,29.8
Águeda,2012,29.5
Albergaria-a-Velha,2012,26.1
Anadia,2012,37.0
Aveiro,2012,25.2
Estarreja,2012,29.5
Ílhavo,2012,24.6
Murtosa,2012,31.8
Oliveira do Bairro,2012,31.0
Ovar,2012,23.0
Sever do Vouga,2012,36.5
Vagos,2012,29.4
Arganil,2012,47.0
Cantanhede,2012,38.8
Coimbra,2012,31.8
Condeixa-a-Nova,2012,28.2
Figueira da Foz,2012,35.1
Góis,2012,55.8
Lousã,2012,25.7
Mealhada,2012,32.3
Mira,2012,38.6
Miranda do Corvo,2012,31.1
Montemor-o-Velho,2012,34.9
Mortágua,2012,43.9
Oliveira do Hospital,2012,37.7
Pampilhosa da Serra,2012,77.6
Penacova,2012,38.7
Penela,2012,49.1
Soure,2012,46.0
Tábua,2012,36.8
Vila Nova de Poiares,2012,27.7
Alvaiázere,2012,54.9
Ansião,2012,41.4
Batalha,2012,28.2
Castanheira de Pêra,2012,52.9
Figueiró dos Vinhos,2012,51.2
Leiria,2012,25.7
Marinha Grande,2012,28.7
Pedrógão Grande,2012,58.0
Pombal,2012,36.8
Porto de Mós,2012,31.8
Aguiar da Beira,2012,43.5
Carregal do Sal,2012,38.9
Castro Daire,2012,43.3
Mangualde,2012,36.7
Nelas,2012,38.2
Oliveira de Frades,2012,32.1
Penalva do Castelo,2012,46.4
Santa Comba Dão,2012,41.0
São Pedro do Sul,2012,42.7
Sátão,2012,35.4
Tondela,2012,45.1
Vila Nova de Paiva,2012,42.8
Viseu,2012,27.7
Vouzela,2012,44.7
Castelo Branco,2012,36.6
Idanha-a-Nova,2012,86.6
Oleiros,2012,68.8
Penamacor,2012,82.5
Proença-a-Nova,2012,54.6
Vila Velha de Ródão,2012,74.8
Abrantes,2012,42.5
Alcanena,2012,36.6
Constância,2012,34.3
Entroncamento,2012,26.3
Ferreira do Zêzere,2012,46.1
Mação,2012,70.0
Ourém,2012,33.2
Sardoal,2012,41.4
Sertã,2012,46.7
Tomar,2012,40.6
Torres Novas,2012,38.0
Vila de Rei,2012,64.2
Vila Nova da Barquinha,2012,40.7
Almeida,2012,60.6
Belmonte,2012,39.8
Celorico da Beira,2012,48.8
Covilhã,2012,36.9
Figueira de Castelo Rodrigo,2012,54.6
Fornos de Algodres,2012,47.6
Fundão,2012,44.2
Gouveia,2012,54.2
Guarda,2012,31.3
Manteigas,2012,41.0
Mêda,2012,61.7
Pinhel,2012,55.0
Sabugal,2012,74.9
Seia,2012,39.3
Trancoso,2012,48.8
Alcochete,2012,23.6
Almada,2012,32.0
Amadora,2012,31.1
Barreiro,2012,35.2
Cascais,2012,27.3
Lisboa,2012,45.1
Loures,2012,27.4
Mafra,2012,22.8
Moita,2012,25.8
Montijo,2012,24.8
Odivelas,2012,25.9
Oeiras,2012,31.9
Palmela,2012,26.8
Seixal,2012,22.8
Sesimbra,2012,23.9
Setúbal,2012,28.4
Sintra,2012,20.8
Vila Franca de Xira,2012,20.3
Alcácer do Sal,2012,42.6
Grândola,2012,40.1
Odemira,2012,43.3
Santiago do Cacém,2012,37.2
Sines,2012,25.0
Aljustrel,2012,38.6
Almodôvar,2012,48.1
Alvito,2012,35.5
Barrancos,2012,35.9
Beja,2012,32.3
Castro Verde,2012,36.2
Cuba,2012,39.1
Ferreira do Alentejo,2012,39.9
Mértola,2012,60.6
Moura,2012,36.2
Ourique,2012,53.2
Serpa,2012,40.2
Vidigueira,2012,39.9
Almeirim,2012,35.2
Alpiarça,2012,41.0
Azambuja,2012,31.2
Benavente,2012,24.2
Cartaxo,2012,32.4
Chamusca,2012,45.1
Coruche,2012,49.6
Golegã,2012,37.9
Rio Maior,2012,32.2
Salvaterra de Magos,2012,34.3
Santarém,2012,36.1
Alter do Chão,2012,53.1
Arronches,2012,53.2
Avis,2012,48.1
Campo Maior,2012,32.5
Castelo de Vide,2012,48.7
Crato,2012,56.4
Elvas,2012,35.3
Fronteira,2012,44.4
Gavião,2012,71.9
Marvão,2012,55.0
Monforte,2012,45.4
Nisa,2012,66.1
Ponte de Sor,2012,40.9
Portalegre,2012,37.8
Sousel,2012,52.8
Alandroal,2012,51.6
Arraiolos,2012,42.3
Borba,2012,42.3
Estremoz,2012,47.7
Évora,2012,30.9
Montemor-o-Novo,2012,46.8
Mora,2012,53.1
Mourão,2012,36.4
Portel,2012,44.0
Redondo,2012,39.1
Reguengos de Monsaraz,2012,38.8
Vendas Novas,2012,42.0
Viana do Alentejo,2012,38.3
Vila Viçosa,2012,34.5
Albufeira,2012,20.7
Alcoutim,2012,91.9
Aljezur,2012,54.0
Castro Marim,2012,44.4
Faro,2012,27.7
Lagoa,2012,27.9
Lagos,2012,29.8
Loulé,2012,29.6
Monchique,2012,58.2
Olhão,2012,27.6
Portimão,2012,27.2
São Brás de Alportel,2012,34.1
Silves,2012,36.2
Tavira,2012,40.4
Vila do Bispo,2012,41.1
Vila Real de Santo António,2012,29.4
Vila do Porto,2012,17.9
Lagoa [R.A.A.],2012,15.0
Nordeste,2012,26.3
Ponta Delgada,2012,16.2
Povoação,2012,21.6
Ribeira Grande,2012,11.5
Vila Franca do Campo,2012,16.2
Angra do Heroísmo,2012,21.3
Vila da Praia da Vitória,2012,18.7
Santa Cruz da Graciosa,2012,30.3
Calheta [R.A.A.],2012,32.7
Velas,2012,24.6
Lajes do Pico,2012,32.4
Madalena,2012,27.0
São Roque do Pico,2012,26.7
Horta,2012,22.3
Lajes das Flores,2012,30.2
Santa Cruz das Flores,2012,24.3
Corvo,2012,30.1
Calheta [R.A.M.],2012,34.9
Câmara de Lobos,2012,14.7
Funchal,2012,22.3
Machico,2012,19.3
Ponta do Sol,2012,26.0
Porto Moniz,2012,37.7
Ribeira Brava,2012,23.3
Santa Cruz,2012,14.0
Santana,2012,36.6
São Vicente,2012,38.0
Porto Santo,2012,16.3
Arcos de Valdevez,2013,54.4
Caminha,2013,36.0
Melgaço,2013,66.5
Monção,2013,46.0
Paredes de Coura,2013,44.8
Ponte da Barca,2013,37.2
Ponte de Lima,2013,30.5
Valença,2013,34.5
Viana do Castelo,2013,29.7
Vila Nova de Cerveira,2013,34.5
Amares,2013,24.2
Barcelos,2013,20.5
Braga,2013,19.3
Esposende,2013,21.1
Terras de Bouro,2013,38.9
Vila Verde,2013,26.1
Cabeceiras de Basto,2013,28.0
Fafe,2013,23.9
Guimarães,2013,20.0
Mondim de Basto,2013,32.3
Póvoa de Lanhoso,2013,25.5
Vieira do Minho,2013,34.3
Vila Nova de Famalicão,2013,20.5
Vizela,2013,16.4
Arouca,2013,27.2
Espinho,2013,32.7
Gondomar,2013,22.9
Maia,2013,20.8
Matosinhos,2013,25.1
Oliveira de Azeméis,2013,26.4
Paredes,2013,17.1
Porto,2013,40.6
Póvoa de Varzim,2013,22.1
Santa Maria da Feira,2013,22.3
Santo Tirso,2013,26.2
São João da Madeira,2013,23.9
Trofa,2013,20.0
Vale de Cambra,2013,32.9
Valongo,2013,20.5
Vila do Conde,2013,22.6
Vila Nova de Gaia,2013,23.4
Boticas,2013,52.7
Chaves,2013,39.2
Montalegre,2013,57.4
Ribeira de Pena,2013,41.5
Valpaços,2013,55.6
Vila Pouca de Aguiar,2013,44.2
Amarante,2013,23.4
Baião,2013,28.4
Castelo de Paiva,2013,23.2
Celorico de Basto,2013,29.0
Cinfães,2013,32.3
Felgueiras,2013,17.9
Lousada,2013,15.8
Marco de Canaveses,2013,19.1
Paços de Ferreira,2013,15.9
Penafiel,2013,18.8
Resende,2013,33.9
Alijó,2013,47.7
Armamar,2013,40.3
Carrazeda de Ansiães,2013,57.9
Freixo de Espada à Cinta,2013,55.7
Lamego,2013,30.1
Mesão Frio,2013,30.8
Moimenta da Beira,2013,37.2
Murça,2013,45.3
Penedono,2013,42.9
Peso da Régua,2013,29.0
Sabrosa,2013,41.2
Santa Marta de Penaguião,2013,38.4
São João da Pesqueira,2013,34.1
Sernancelhe,2013,40.6
Tabuaço,2013,36.3
Tarouca,2013,30.1
Torre de Moncorvo,2013,60.7
Vila Nova de Foz Côa,2013,53.3
Vila Real,2013,26.9
Alfândega da Fé,2013,52.7
Bragança,2013,34.9
Macedo de Cavaleiros,2013,47.8
Miranda do Douro,2013,54.7
Mirandela,2013,39.9
Mogadouro,2013,56.5
Vila Flor,2013,46.6
Vimioso,2013,66.8
Vinhais,2013,73.7
Alcobaça,2013,31.7
Alenquer,2013,27.2
Arruda dos Vinhos,2013,28.5
Bombarral,2013,34.8
Cadaval,2013,43.6
Caldas da Rainha,2013,31.6
Lourinhã,2013,28.9
Nazaré,2013,30.8
Óbidos,2013,36.8
Peniche,2013,31.7
Sobral de Monte Agraço,2013,26.0
Torres Vedras,2013,30.3
Águeda,2013,30.4
Albergaria-a-Velha,2013,27.0
Anadia,2013,37.9
Aveiro,2013,26.0
Estarreja,2013,29.8
Ílhavo,2013,25.3
Murtosa,2013,32.3
Oliveira do Bairro,2013,31.2
Ovar,2013,23.7
Sever do Vouga,2013,37.1
Vagos,2013,30.1
Arganil,2013,46.3
Cantanhede,2013,39.3
Coimbra,2013,33.4
Condeixa-a-Nova,2013,28.5
Figueira da Foz,2013,35.8
Góis,2013,55.3
Lousã,2013,26.2
Mealhada,2013,32.9
Mira,2013,39.2
Miranda do Corvo,2013,31.6
Montemor-o-Velho,2013,35.2
Mortágua,2013,44.6
Oliveira do Hospital,2013,38.5
Pampilhosa da Serra,2013,77.2
Penacova,2013,39.9
Penela,2013,49.0
Soure,2013,46.5
Tábua,2013,36.6
Vila Nova de Poiares,2013,27.7
Alvaiázere,2013,55.6
Ansião,2013,41.9
Batalha,2013,28.7
Castanheira de Pêra,2013,54.6
Figueiró dos Vinhos,2013,51.6
Leiria,2013,26.4
Marinha Grande,2013,29.8
Pedrógão Grande,2013,56.4
Pombal,2013,37.2
Porto de Mós,2013,32.5
Aguiar da Beira,2013,43.9
Carregal do Sal,2013,39.4
Castro Daire,2013,43.4
Mangualde,2013,37.2
Nelas,2013,38.9
Oliveira de Frades,2013,32.4
Penalva do Castelo,2013,47.1
Santa Comba Dão,2013,41.6
São Pedro do Sul,2013,43.1
Sátão,2013,35.9
Tondela,2013,45.7
Vila Nova de Paiva,2013,42.9
Viseu,2013,28.3
Vouzela,2013,44.7
Castelo Branco,2013,37.0
Idanha-a-Nova,2013,85.7
Oleiros,2013,68.4
Penamacor,2013,79.7
Proença-a-Nova,2013,54.3
Vila Velha de Ródão,2013,73.5
Abrantes,2013,43.0
Alcanena,2013,37.6
Constância,2013,34.6
Entroncamento,2013,26.9
Ferreira do Zêzere,2013,45.6
Mação,2013,68.1
Ourém,2013,33.3
Sardoal,2013,41.0
Sertã,2013,46.5
Tomar,2013,41.4
Torres Novas,2013,38.3
Vila de Rei,2013,64.1
Vila Nova da Barquinha,2013,41.4
Almeida,2013,60.5
Belmonte,2013,39.4
Celorico da Beira,2013,49.3
Covilhã,2013,38.0
Figueira de Castelo Rodrigo,2013,55.0
Fornos de Algodres,2013,47.3
Fundão,2013,44.1
Gouveia,2013,55.4
Guarda,2013,31.7
Manteigas,2013,42.0
Mêda,2013,61.2
Pinhel,2013,55.0
Sabugal,2013,74.1
Seia,2013,40.0
Trancoso,2013,49.4
Alcochete,2013,24.2
Almada,2013,33.2
Amadora,2013,32.4
Barreiro,2013,37.0
Cascais,2013,28.3
Lisboa,2013,46.5
Loures,2013,29.0
Mafra,2013,23.1
Moita,2013,27.1
Montijo,2013,24.9
Odivelas,2013,27.0
Oeiras,2013,33.6
Palmela,2013,27.7
Seixal,2013,24.2
Sesimbra,2013,24.5
Setúbal,2013,29.7
Sintra,2013,21.8
Vila Franca de Xira,2013,21.3
Alcácer do Sal,2013,43.4
Grândola,2013,39.9
Odemira,2013,43.3
Santiago do Cacém,2013,37.9
Sines,2013,26.1
Aljustrel,2013,38.9
Almodôvar,2013,48.4
Alvito,2013,35.5
Barrancos,2013,35.8
Beja,2013,32.9
Castro Verde,2013,35.7
Cuba,2013,38.5
Ferreira do Alentejo,2013,39.2
Mértola,2013,60.6
Moura,2013,35.7
Ourique,2013,52.2
Serpa,2013,39.9
Vidigueira,2013,38.3
Almeirim,2013,36.2
Alpiarça,2013,41.9
Azambuja,2013,31.2
Benavente,2013,24.4
Cartaxo,2013,33.0
Chamusca,2013,45.7
Coruche,2013,49.6
Golegã,2013,40.2
Rio Maior,2013,33.1
Salvaterra de Magos,2013,35.2
Santarém,2013,36.9
Alter do Chão,2013,52.6
Arronches,2013,53.5
Avis,2013,47.2
Campo Maior,2013,32.6
Castelo de Vide,2013,49.2
Crato,2013,56.3
Elvas,2013,35.7
Fronteira,2013,43.8
Gavião,2013,70.0
Marvão,2013,54.5
Monforte,2013,44.2
Nisa,2013,65.3
Ponte de Sor,2013,40.9
Portalegre,2013,38.6
Sousel,2013,52.2
Alandroal,2013,50.4
Arraiolos,2013,42.7
Borba,2013,42.6
Estremoz,2013,47.4
Évora,2013,31.7
Montemor-o-Novo,2013,47.2
Mora,2013,53.0
Mourão,2013,35.5
Portel,2013,44.8
Redondo,2013,39.0
Reguengos de Monsaraz,2013,38.8
Vendas Novas,2013,43.2
Viana do Alentejo,2013,37.4
Vila Viçosa,2013,34.5
Albufeira,2013,21.7
Alcoutim,2013,91.3
Aljezur,2013,54.1
Castro Marim,2013,45.2
Faro,2013,29.2
Lagoa,2013,28.9
Lagos,2013,30.4
Loulé,2013,30.2
Monchique,2013,58.4
Olhão,2013,28.1
Portimão,2013,28.0
São Brás de Alportel,2013,34.1
Silves,2013,36.6
Tavira,2013,41.0
Vila do Bispo,2013,41.4
Vila Real de Santo António,2013,30.4
Vila do Porto,2013,17.9
Lagoa [R.A.A.],2013,15.3
Nordeste,2013,25.5
Ponta Delgada,2013,16.4
Povoação,2013,21.3
Ribeira Grande,2013,11.2
Vila Franca do Campo,2013,16.1
Angra do Heroísmo,2013,21.5
Vila da Praia da Vitória,2013,18.6
Santa Cruz da Graciosa,2013,29.2
Calheta [R.A.A.],2013,33.4
Velas,2013,23.9
Lajes do Pico,2013,31.9
Madalena,2013,27.0
São Roque do Pico,2013,26.1
Horta,2013,22.5
Lajes das Flores,2013,29.7
Santa Cruz das Flores,2013,24.5
Corvo,2013,29.8
Calheta [R.A.M.],2013,34.6
Câmara de Lobos,2013,14.9
Funchal,2013,23.0
Machico,2013,19.8
Ponta do Sol,2013,25.4
Porto Moniz,2013,38.4
Ribeira Brava,2013,23.5
Santa Cruz,2013,14.0
Santana,2013,36.2
São Vicente,2013,38.7
Porto Santo,2013,16.3
Arcos de Valdevez,2014,55.2
Caminha,2014,36.9
Melgaço,2014,67.8
Monção,2014,46.5
Paredes de Coura,2014,45.8
Ponte da Barca,2014,37.5
Ponte de Lima,2014,31.0
Valença,2014,35.5
Viana do Castelo,2014,30.6
Vila Nova de Cerveira,2014,35.2
Amares,2014,24.7
Barcelos,2014,21.3
Braga,2014,20.1
Esposende,2014,22.0
Terras de Bouro,2014,40.2
Vila Verde,2014,26.5
Cabeceiras de Basto,2014,27.7
Fafe,2014,24.7
Guimarães,2014,20.9
Mondim de Basto,2014,32.1
Póvoa de Lanhoso,2014,25.9
Vieira do Minho,2014,34.7
Vila Nova de Famalicão,2014,21.4
Vizela,2014,17.1
Arouca,2014,27.7
Espinho,2014,34.5
Gondomar,2014,24.0
Maia,2014,21.9
Matosinhos,2014,26.4
Oliveira de Azeméis,2014,27.3
Paredes,2014,17.8
Porto,2014,42.5
Póvoa de Varzim,2014,23.1
Santa Maria da Feira,2014,23.1
Santo Tirso,2014,27.4
São João da Madeira,2014,24.8
Trofa,2014,21.1
Vale de Cambra,2014,34.1
Valongo,2014,21.6
Vila do Conde,2014,23.6
Vila Nova de Gaia,2014,24.4
Boticas,2014,53.3
Chaves,2014,40.0
Montalegre,2014,58.0
Ribeira de Pena,2014,41.9
Valpaços,2014,57.1
Vila Pouca de Aguiar,2014,44.9
Amarante,2014,24.0
Baião,2014,28.9
Castelo de Paiva,2014,23.9
Celorico de Basto,2014,28.8
Cinfães,2014,32.8
Felgueiras,2014,18.5
Lousada,2014,16.2
Marco de Canaveses,2014,19.7
Paços de Ferreira,2014,16.6
Penafiel,2014,19.4
Resende,2014,34.0
Alijó,2014,48.5
Armamar,2014,40.8
Carrazeda de Ansiães,2014,58.7
Freixo de Espada à Cinta,2014,54.1
Lamego,2014,30.6
Mesão Frio,2014,31.3
Moimenta da Beira,2014,37.6
Murça,2014,46.1
Penedono,2014,42.2
Peso da Régua,2014,29.7
Sabrosa,2014,41.8
Santa Marta de Penaguião,2014,39.3
São João da Pesqueira,2014,34.5
Sernancelhe,2014,40.7
Tabuaço,2014,36.5
Tarouca,2014,30.2
Torre de Moncorvo,2014,60.9
Vila Nova de Foz Côa,2014,53.7
Vila Real,2014,27.8
Alfândega da Fé,2014,52.3
Bragança,2014,35.4
Macedo de Cavaleiros,2014,48.9
Miranda do Douro,2014,54.5
Mirandela,2014,41.0
Mogadouro,2014,57.6
Vila Flor,2014,47.2
Vimioso,2014,67.2
Vinhais,2014,75.0
Alcobaça,2014,32.3
Alenquer,2014,27.7
Arruda dos Vinhos,2014,28.9
Bombarral,2014,35.3
Cadaval,2014,44.0
Caldas da Rainha,2014,32.2
Lourinhã,2014,29.3
Nazaré,2014,32.2
Óbidos,2014,37.1
Peniche,2014,32.3
Sobral de Monte Agraço,2014,26.0
Torres Vedras,2014,30.8
Águeda,2014,31.6
Albergaria-a-Velha,2014,28.0
Anadia,2014,39.1
Aveiro,2014,26.9
Estarreja,2014,30.5
Ílhavo,2014,26.1
Murtosa,2014,32.8
Oliveira do Bairro,2014,31.5
Ovar,2014,24.6
Sever do Vouga,2014,37.7
Vagos,2014,30.8
Arganil,2014,45.9
Cantanhede,2014,40.1
Coimbra,2014,35.1
Condeixa-a-Nova,2014,29.0
Figueira da Foz,2014,36.7
Góis,2014,54.3
Lousã,2014,27.0
Mealhada,2014,33.7
Mira,2014,39.9
Miranda do Corvo,2014,32.3
Montemor-o-Velho,2014,35.7
Mortágua,2014,45.7
Oliveira do Hospital,2014,39.4
Pampilhosa da Serra,2014,78.2
Penacova,2014,41.4
Penela,2014,49.8
Soure,2014,47.3
Tábua,2014,36.4
Vila Nova de Poiares,2014,27.7
Alvaiázere,2014,55.9
Ansião,2014,42.6
Batalha,2014,29.3
Castanheira de Pêra,2014,56.2
Figueiró dos Vinhos,2014,52.4
Leiria,2014,27.2
Marinha Grande,2014,30.9
Pedrógão Grande,2014,55.8
Pombal,2014,37.5
Porto de Mós,2014,33.1
Aguiar da Beira,2014,43.9
Carregal do Sal,2014,40.3
Castro Daire,2014,44.3
Mangualde,2014,38.0
Nelas,2014,39.9
Oliveira de Frades,2014,32.9
Penalva do Castelo,2014,47.8
Santa Comba Dão,2014,42.5
São Pedro do Sul,2014,44.0
Sátão,2014,36.0
Tondela,2014,46.5
Vila Nova de Paiva,2014,43.4
Viseu,2014,29.1
Vouzela,2014,45.4
Castelo Branco,2014,37.7
Idanha-a-Nova,2014,85.0
Oleiros,2014,68.9
Penamacor,2014,78.1
Proença-a-Nova,2014,54.0
Vila Velha de Ródão,2014,72.4
Abrantes,2014,43.8
Alcanena,2014,38.7
Constância,2014,35.0
Entroncamento,2014,27.4
Ferreira do Zêzere,2014,45.3
Mação,2014,66.9
Ourém,2014,33.5
Sardoal,2014,40.6
Sertã,2014,46.6
Tomar,2014,42.3
Torres Novas,2014,38.6
Vila de Rei,2014,63.1
Vila Nova da Barquinha,2014,42.1
Almeida,2014,61.6
Belmonte,2014,39.2
Celorico da Beira,2014,49.8
Covilhã,2014,39.3
Figueira de Castelo Rodrigo,2014,55.7
Fornos de Algodres,2014,46.6
Fundão,2014,44.5
Gouveia,2014,56.8
Guarda,2014,32.5
Manteigas,2014,42.6
Mêda,2014,62.0
