Municipality,Year,Value
Sobral de Monte Agraço,2008,
Torres Vedras,2008,
Águeda,2008,
Albergaria-a-Velha,2008,
Anadia,2008,
Aveiro,2008,
Estarreja,2008,
Ílhavo,2008,
Murtosa,2008,
Oliveira do Bairro,2008,
Ovar,2008,
Sever do Vouga,2008,
Vagos,2008,
Arganil,2008,
Cantanhede,2008,
Coimbra,2008,
Condeixa-a-Nova,2008,
Figueira da Foz,2008,
Góis,2008,
Lousã,2008,
Mealhada,2008,
Mira,2008,
Miranda do Corvo,2008,
Montemor-o-Velho,2008,
Mortágua,2008,
Oliveira do Hospital,2008,
Pampilhosa da Serra,2008,
Penacova,2008,
Penela,2008,
Soure,2008,
Tábua,2008,
Vila Nova de Poiares,2008,
Alvaiázere,2008,
Ansião,2008,
Batalha,2008,
Castanheira de Pêra,2008,
Figueiró dos Vinhos,2008,
Leiria,2008,
Marinha Grande,2008,
Pedrógão Grande,2008,
Pombal,2008,
Porto de Mós,2008,
Aguiar da Beira,2008,
Carregal do Sal,2008,
Castro Daire,2008,
Mangualde,2008,
Nelas,2008,
Oliveira de Frades,2008,
Penalva do Castelo,2008,
Santa Comba Dão,2008,
São Pedro do Sul,2008,
Sátão,2008,
Tondela,2008,
Vila Nova de Paiva,2008,
Viseu,2008,
Vouzela,2008,
Castelo Branco,2008,
Idanha-a-Nova,2008,
Oleiros,2008,
Penamacor,2008,
Proença-a-Nova,2008,
Vila Velha de Ródão,2008,
Abrantes,2008,
Alcanena,2008,
Constância,2008,
Entroncamento,2008,
Ferreira do Zêzere,2008,
Mação,2008,
Ourém,2008,
Sardoal,2008,
Sertã,2008,
Tomar,2008,
Torres Novas,2008,
Vila de Rei,2008,
Vila Nova da Barquinha,2008,
Almeida,2008,
Belmonte,2008,
Celorico da Beira,2008,
Covilhã,2008,
Figueira de Castelo Rodrigo,2008,
Fornos de Algodres,2008,
Fundão,2008,
Gouveia,2008,
Guarda,2008,
Manteigas,2008,
Mêda,2008,
Pinhel,2008,
Sabugal,2008,
Seia,2008,
Trancoso,2008,
Alcochete,2008,
Almada,2008,
Amadora,2008,
Barreiro,2008,
Cascais,2008,
Lisboa,2008,
Loures,2008,
Mafra,2008,
Moita,2008,
Montijo,2008,
Odivelas,2008,
Oeiras,2008,
Palmela,2008,
Seixal,2008,
Sesimbra,2008,
Setúbal,2008,
Sintra,2008,
Vila Franca de Xira,2008,
Alcácer do Sal,2008,
Grândola,2008,
Odemira,2008,
Santiago do Cacém,2008,
Sines,2008,
Aljustrel,2008,
Almodôvar,2008,
Alvito,2008,
Barrancos,2008,
Beja,2008,
Castro Verde,2008,
Cuba,2008,
Ferreira do Alentejo,2008,
Mértola,2008,
Moura,2008,
Ourique,2008,
Serpa,2008,
Vidigueira,2008,
Almeirim,2008,
Alpiarça,2008,
Azambuja,2008,
Benavente,2008,
Cartaxo,2008,
Chamusca,2008,
Coruche,2008,
Golegã,2008,
Rio Maior,2008,
Salvaterra de Magos,2008,
Santarém,2008,
Alter do Chão,2008,
Arronches,2008,
Avis,2008,
Campo Maior,2008,
Castelo de Vide,2008,
Crato,2008,
Elvas,2008,
Fronteira,2008,
Gavião,2008,
Marvão,2008,
Monforte,2008,
Nisa,2008,
Ponte de Sor,2008,
Portalegre,2008,
Sousel,2008,
Alandroal,2008,
Arraiolos,2008,
Borba,2008,
Estremoz,2008,
Évora,2008,
Montemor-o-Novo,2008,
Mora,2008,
Mourão,2008,
Portel,2008,
Redondo,2008,
Reguengos de Monsaraz,2008,
Vendas Novas,2008,
Viana do Alentejo,2008,
Vila Viçosa,2008,
Albufeira,2008,
Alcoutim,2008,
Aljezur,2008,
Castro Marim,2008,
Faro,2008,
Lagoa,2008,
Lagos,2008,
Loulé,2008,
Monchique,2008,
Olhão,2008,
Portimão,2008,
São Brás de Alportel,2008,
Silves,2008,
Tavira,2008,
Vila do Bispo,2008,
Vila Real de Santo António,2008,
Vila do Porto,2008,
Lagoa [R.A.A.],2008,
Nordeste,2008,
Ponta Delgada,2008,
Povoação,2008,
Ribeira Grande,2008,
Vila Franca do Campo,2008,
Angra do Heroísmo,2008,
Vila da Praia da Vitória,2008,
Santa Cruz da Graciosa,2008,
Calheta [R.A.A.],2008,
Velas,2008,
Lajes do Pico,2008,
Madalena,2008,
São Roque do Pico,2008,
Horta,2008,
Lajes das Flores,2008,
Santa Cruz das Flores,2008,
Corvo,2008,
Calheta [R.A.M.],2008,
Câmara de Lobos,2008,
Funchal,2008,
Machico,2008,
Ponta do Sol,2008,
Porto Moniz,2008,
Ribeira Brava,2008,
Santa Cruz,2008,
Santana,2008,
São Vicente,2008,
Porto Santo,2008,
Arcos de Valdevez,2009,1.08
Caminha,2009,1.22
Melgaço,2009,1.34
Monção,2009,1.13
Paredes de Coura,2009,1.36
Ponte da Barca,2009,0.94
Ponte de Lima,2009,1.15
Valença,2009,1.26
Viana do Castelo,2009,1.28
Vila Nova de Cerveira,2009,1.3
Amares,2009,1.23
Barcelos,2009,1.19
Braga,2009,1.22
Esposende,2009,1.28
Terras de Bouro,2009,0.93
Vila Verde,2009,1.35
Cabeceiras de Basto,2009,1.17
Fafe,2009,1.2
Guimarães,2009,1.15
Mondim de Basto,2009,1.06
Póvoa de Lanhoso,2009,1.23
Vieira do Minho,2009,1.03
Vila Nova de Famalicão,2009,1.19
Vizela,2009,1.17
Arouca,2009,1.42
Espinho,2009,1.16
Gondomar,2009,1.26
Maia,2009,1.32
Matosinhos,2009,1.33
Oliveira de Azeméis,2009,1.11
Paredes,2009,1.31
Porto,2009,1.31
Póvoa de Varzim,2009,1.51
Santa Maria da Feira,2009,1.19
Santo Tirso,2009,1.01
São João da Madeira,2009,1.33
Trofa,2009,1.11
Vale de Cambra,2009,1.1
Valongo,2009,1.32
Vila do Conde,2009,1.31
Vila Nova de Gaia,2009,1.3
Boticas,2009,1.35
Chaves,2009,1.13
Montalegre,2009,0.93
Ribeira de Pena,2009,0.74
Valpaços,2009,1.08
Vila Pouca de Aguiar,2009,1.11
Amarante,2009,1.27
Baião,2009,1.2
Castelo de Paiva,2009,1.26
Celorico de Basto,2009,1.07
Cinfães,2009,1.17
Felgueiras,2009,1.2
Lousada,2009,1.45
Marco de Canaveses,2009,1.34
Paços de Ferreira,2009,1.39
Penafiel,2009,1.25
Resende,2009,1.34
Alijó,2009,1.15
Armamar,2009,1.03
Carrazeda de Ansiães,2009,1.23
Freixo de Espada à Cinta,2009,1.13
Lamego,2009,0.98
Mesão Frio,2009,1.13
Moimenta da Beira,2009,1.26
Murça,2009,0.81
Penedono,2009,0.77
Peso da Régua,2009,1.02
Sabrosa,2009,1.19
Santa Marta de Penaguião,2009,1.22
São João da Pesqueira,2009,1.25
Sernancelhe,2009,1.13
Tabuaço,2009,0.74
Tarouca,2009,1.24
Torre de Moncorvo,2009,0.56
Vila Nova de Foz Côa,2009,1.1
Vila Real,2009,1.2
Alfândega da Fé,2009,0.95
Bragança,2009,1.06
Macedo de Cavaleiros,2009,0.94
Miranda do Douro,2009,0.79
Mirandela,2009,1.12
Mogadouro,2009,1.25
Vila Flor,2009,0.82
Vimioso,2009,1.44
Vinhais,2009,0.91
Alcobaça,2009,1.14
Alenquer,2009,1.5
Arruda dos Vinhos,2009,1.5
Bombarral,2009,1.41
Cadaval,2009,1.38
Caldas da Rainha,2009,1.24
Lourinhã,2009,1.24
Nazaré,2009,1.46
Óbidos,2009,1.2
Peniche,2009,1.36
Sobral de Monte Agraço,2009,1.54
Torres Vedras,2009,1.4
Águeda,2009,1.03
Albergaria-a-Velha,2009,1.21
Anadia,2009,1.06
Aveiro,2009,1.37
Estarreja,2009,1.28
Ílhavo,2009,1.38
Murtosa,2009,1.63
Oliveira do Bairro,2009,1.22
Ovar,2009,1.22
Sever do Vouga,2009,0.99
Vagos,2009,1.34
Arganil,2009,1.16
Cantanhede,2009,1.27
Coimbra,2009,1.12
Condeixa-a-Nova,2009,1.32
Figueira da Foz,2009,1.19
Góis,2009,0.84
Lousã,2009,1.39
Mealhada,2009,1.16
Mira,2009,1.16
Miranda do Corvo,2009,1.02
Montemor-o-Velho,2009,1.2
Mortágua,2009,0.99
Oliveira do Hospital,2009,1.04
Pampilhosa da Serra,2009,0.8
Penacova,2009,1.03
Penela,2009,1.18
Soure,2009,1.06
Tábua,2009,1.14
Vila Nova de Poiares,2009,1.05
Alvaiázere,2009,1.12
Ansião,2009,1.16
Batalha,2009,1.27
Castanheira de Pêra,2009,0.91
Figueiró dos Vinhos,2009,1.05
Leiria,2009,1.28
Marinha Grande,2009,1.34
Pedrógão Grande,2009,1.16
Pombal,2009,1.26
Porto de Mós,2009,1.32
Aguiar da Beira,2009,0.53
Carregal do Sal,2009,1.3
Castro Daire,2009,1.44
Mangualde,2009,1.18
Nelas,2009,1.22
Oliveira de Frades,2009,1.02
Penalva do Castelo,2009,1.1
Santa Comba Dão,2009,1.21
São Pedro do Sul,2009,1.18
Sátão,2009,1.15
Tondela,2009,1.18
Vila Nova de Paiva,2009,1.24
Viseu,2009,1.25
Vouzela,2009,0.87
Castelo Branco,2009,1.25
Idanha-a-Nova,2009,1.32
Oleiros,2009,0.66
Penamacor,2009,1.04
Proença-a-Nova,2009,0.98
Vila Velha de Ródão,2009,0.75
Abrantes,2009,1.3
Alcanena,2009,1.25
Constância,2009,1.08
Entroncamento,2009,1.46
Ferreira do Zêzere,2009,1.04
Mação,2009,1.11
Ourém,2009,1.21
Sardoal,2009,0.9
Sertã,2009,1.13
Tomar,2009,1.26
Torres Novas,2009,1.12
Vila de Rei,2009,1.14
Vila Nova da Barquinha,2009,1.35
Almeida,2009,0.69
Belmonte,2009,1.05
Celorico da Beira,2009,1.23
Covilhã,2009,1.14
Figueira de Castelo Rodrigo,2009,1.12
Fornos de Algodres,2009,1.24
Fundão,2009,1.17
Gouveia,2009,1.02
Guarda,2009,1.26
Manteigas,2009,0.81
Mêda,2009,1.05
Pinhel,2009,1.01
Sabugal,2009,1.22
Seia,2009,1.11
Trancoso,2009,0.92
Alcochete,2009,1.58
Almada,2009,1.51
Amadora,2009,1.54
Barreiro,2009,1.4
Cascais,2009,1.61
Lisboa,2009,1.75
Loures,2009,1.47
Mafra,2009,1.53
Moita,2009,1.63
Montijo,2009,1.48
Odivelas,2009,1.38
Oeiras,2009,1.54
Palmela,2009,1.4
Seixal,2009,1.48
Sesimbra,2009,1.47
Setúbal,2009,1.63
Sintra,2009,1.66
Vila Franca de Xira,2009,1.42
Alcácer do Sal,2009,1.21
Grândola,2009,1.42
Odemira,2009,1.21
Santiago do Cacém,2009,1.38
Sines,2009,1.42
Aljustrel,2009,1.08
Almodôvar,2009,1.5
Alvito,2009,0.82
Barrancos,2009,1.33
Beja,2009,1.55
Castro Verde,2009,0.89
Cuba,2009,1.65
Ferreira do Alentejo,2009,1.34
Mértola,2009,0.93
Moura,2009,1.77
Ourique,2009,0.95
Serpa,2009,1.23
Vidigueira,2009,1.95
Almeirim,2009,1.44
Alpiarça,2009,1.41
Azambuja,2009,1.38
Benavente,2009,1.45
Cartaxo,2009,1.29
Chamusca,2009,1.36
Coruche,2009,1.22
Golegã,2009,0.93
Rio Maior,2009,1.42
Salvaterra de Magos,2009,1.21
Santarém,2009,1.45
Alter do Chão,2009,0.59
Arronches,2009,0.73
Avis,2009,0.61
Campo Maior,2009,1.68
Castelo de Vide,2009,0.79
Crato,2009,0.97
Elvas,2009,1.52
Fronteira,2009,1.23
Gavião,2009,1.17
Marvão,2009,0.76
Monforte,2009,1.52
Nisa,2009,0.82
Ponte de Sor,2009,1.25
Portalegre,2009,1.26
Sousel,2009,1.2
Alandroal,2009,1.09
Arraiolos,2009,1.0
Borba,2009,1.21
Estremoz,2009,1.13
Évora,2009,1.28
Montemor-o-Novo,2009,1.07
Mora,2009,1.09
Mourão,2009,1.77
Portel,2009,1.16
Redondo,2009,1.09
Reguengos de Monsaraz,2009,1.61
Vendas Novas,2009,1.17
Viana do Alentejo,2009,1.07
Vila Viçosa,2009,1.18
Albufeira,2009,1.72
Alcoutim,2009,0.87
Aljezur,2009,1.54
Castro Marim,2009,1.26
Faro,2009,1.43
Lagoa,2009,1.63
Lagos,2009,1.56
Loulé,2009,1.55
Monchique,2009,1.28
Olhão,2009,1.66
Portimão,2009,1.62
São Brás de Alportel,2009,1.56
Silves,2009,1.5
Tavira,2009,1.55
Vila do Bispo,2009,1.19
Vila Real de Santo António,2009,1.49
Vila do Porto,2009,1.1
Lagoa [R.A.A.],2009,1.59
Nordeste,2009,1.57
Ponta Delgada,2009,1.53
Povoação,2009,1.52
Ribeira Grande,2009,1.96
Vila Franca do Campo,2009,1.39
Angra do Heroísmo,2009,1.39
Vila da Praia da Vitória,2009,1.25
Santa Cruz da Graciosa,2009,1.25
Calheta [R.A.A.],2009,1.27
Velas,2009,1.1
Lajes do Pico,2009,1.28
Madalena,2009,1.35
São Roque do Pico,2009,1.12
Horta,2009,1.15
Lajes das Flores,2009,1.12
Santa Cruz das Flores,2009,1.15
Corvo,2009,3.17
Calheta [R.A.M.],2009,1.2
Câmara de Lobos,2009,1.33
Funchal,2009,1.08
Machico,2009,1.03
Ponta do Sol,2009,1.35
Porto Moniz,2009,0.91
Ribeira Brava,2009,1.27
Santa Cruz,2009,1.37
Santana,2009,0.85
São Vicente,2009,0.94
Porto Santo,2009,0.9
Arcos de Valdevez,2010,1.17
Caminha,2010,1.02
Melgaço,2010,1.25
Monção,2010,0.98
Paredes de Coura,2010,1.02
Ponte da Barca,2010,0.91
Ponte de Lima,2010,1.23
Valença,2010,1.22
Viana do Castelo,2010,1.18
Vila Nova de Cerveira,2010,1.36
Amares,2010,1.14
Barcelos,2010,1.18
Braga,2010,1.23
Esposende,2010,1.25
Terras de Bouro,2010,1.02
Vila Verde,2010,1.25
Cabeceiras de Basto,2010,1.23
Fafe,2010,1.27
Guimarães,2010,1.17
Mondim de Basto,2010,1.06
Póvoa de Lanhoso,2010,1.29
Vieira do Minho,2010,1.25
Vila Nova de Famalicão,2010,1.21
Vizela,2010,1.19
Arouca,2010,1.4
Espinho,2010,1.28
Gondomar,2010,1.27
Maia,2010,1.41
Matosinhos,2010,1.35
Oliveira de Azeméis,2010,1.14
Paredes,2010,1.44
Porto,2010,1.34
Póvoa de Varzim,2010,1.49
Santa Maria da Feira,2010,1.28
Santo Tirso,2010,1.03
São João da Madeira,2010,1.24
Trofa,2010,1.24
Vale de Cambra,2010,1.23
Valongo,2010,1.39
Vila do Conde,2010,1.44
Vila Nova de Gaia,2010,1.35
Boticas,2010,0.98
Chaves,2010,1.03
Montalegre,2010,0.92
Ribeira de Pena,2010,1.26
Valpaços,2010,1.08
Vila Pouca de Aguiar,2010,1.32
Amarante,2010,1.25
Baião,2010,1.12
Castelo de Paiva,2010,1.31
Celorico de Basto,2010,1.26
Cinfães,2010,1.31
Felgueiras,2010,1.16
Lousada,2010,1.32
Marco de Canaveses,2010,1.46
Paços de Ferreira,2010,1.52
Penafiel,2010,1.4
Resende,2010,1.25
Alijó,2010,1.25
Armamar,2010,1.29
Carrazeda de Ansiães,2010,0.93
Freixo de Espada à Cinta,2010,1.1
Lamego,2010,1.09
Mesão Frio,2010,1.12
Moimenta da Beira,2010,1.52
Murça,2010,1.3
Penedono,2010,0.69
Peso da Régua,2010,1.27
Sabrosa,2010,1.27
Santa Marta de Penaguião,2010,1.31
São João da Pesqueira,2010,1.37
Sernancelhe,2010,1.11
Tabuaço,2010,0.71
Tarouca,2010,1.18
Torre de Moncorvo,2010,1.05
Vila Nova de Foz Côa,2010,1.19
Vila Real,2010,1.32
Alfândega da Fé,2010,0.64
Bragança,2010,1.14
Macedo de Cavaleiros,2010,1.08
Miranda do Douro,2010,0.9
Mirandela,2010,1.2
Mogadouro,2010,1.03
Vila Flor,2010,1.18
Vimioso,2010,1.34
Vinhais,2010,0.87
Alcobaça,2010,1.18
Alenquer,2010,1.68
Arruda dos Vinhos,2010,1.4
Bombarral,2010,1.21
Cadaval,2010,1.52
Caldas da Rainha,2010,1.33
Lourinhã,2010,1.26
Nazaré,2010,1.57
Óbidos,2010,1.12
Peniche,2010,1.55
Sobral de Monte Agraço,2010,1.6
Torres Vedras,2010,1.39
Águeda,2010,1.31
Albergaria-a-Velha,2010,1.41
Anadia,2010,1.31
Aveiro,2010,1.35
Estarreja,2010,1.37
Ílhavo,2010,1.36
Murtosa,2010,1.35
Oliveira do Bairro,2010,1.42
Ovar,2010,1.29
Sever do Vouga,2010,0.99
Vagos,2010,1.19
Arganil,2010,1.32
Cantanhede,2010,1.01
Coimbra,2010,1.18
Condeixa-a-Nova,2010,1.4
Figueira da Foz,2010,1.3
Góis,2010,0.91
Lousã,2010,1.35
Mealhada,2010,1.31
Mira,2010,1.43
Miranda do Corvo,2010,0.98
Montemor-o-Velho,2010,1.32
Mortágua,2010,1.23
Oliveira do Hospital,2010,1.2
Pampilhosa da Serra,2010,0.83
Penacova,2010,0.99
Penela,2010,1.37
Soure,2010,1.05
Tábua,2010,1.08
Vila Nova de Poiares,2010,1.34
Alvaiázere,2010,1.25
Ansião,2010,1.0
Batalha,2010,1.37
Castanheira de Pêra,2010,1.35
Figueiró dos Vinhos,2010,1.04
Leiria,2010,1.24
Marinha Grande,2010,1.41
Pedrógão Grande,2010,0.91
Pombal,2010,1.23
Porto de Mós,2010,1.36
Aguiar da Beira,2010,1.09
Carregal do Sal,2010,1.36
Castro Daire,2010,1.13
Mangualde,2010,1.3
Nelas,2010,1.14
Oliveira de Frades,2010,1.18
Penalva do Castelo,2010,1.02
Santa Comba Dão,2010,0.99
São Pedro do Sul,2010,1.4
Sátão,2010,1.12
Tondela,2010,0.91
Vila Nova de Paiva,2010,1.18
Viseu,2010,1.3
Vouzela,2010,1.1
Castelo Branco,2010,1.23
Idanha-a-Nova,2010,1.13
Oleiros,2010,0.88
Penamacor,2010,0.86
Proença-a-Nova,2010,1.32
Vila Velha de Ródão,2010,0.95
Abrantes,2010,1.23
Alcanena,2010,1.3
Constância,2010,1.07
Entroncamento,2010,1.38
Ferreira do Zêzere,2010,1.0
Mação,2010,0.78
Ourém,2010,1.23
Sardoal,2010,0.75
Sertã,2010,1.18
Tomar,2010,1.31
Torres Novas,2010,1.52
Vila de Rei,2010,0.9
Vila Nova da Barquinha,2010,1.37
Almeida,2010,0.56
Belmonte,2010,1.24
Celorico da Beira,2010,1.03
Covilhã,2010,1.23
Figueira de Castelo Rodrigo,2010,1.24
Fornos de Algodres,2010,0.84
Fundão,2010,1.16
Gouveia,2010,0.97
Guarda,2010,1.06
Manteigas,2010,1.07
Mêda,2010,1.1
Pinhel,2010,0.97
Sabugal,2010,1.29
Seia,2010,1.22
Trancoso,2010,0.85
Alcochete,2010,1.72
Almada,2010,1.59
Amadora,2010,1.68
Barreiro,2010,1.52
Cascais,2010,1.57
Lisboa,2010,1.78
Loures,2010,1.66
Mafra,2010,1.65
Moita,2010,1.61
Montijo,2010,1.58
Odivelas,2010,1.59
Oeiras,2010,1.55
Palmela,2010,1.53
Seixal,2010,1.66
Sesimbra,2010,1.61
Setúbal,2010,1.63
Sintra,2010,1.62
Vila Franca de Xira,2010,1.54
Alcácer do Sal,2010,1.54
Grândola,2010,1.37
Odemira,2010,1.38
Santiago do Cacém,2010,1.37
Sines,2010,1.61
Aljustrel,2010,1.79
Almodôvar,2010,1.36
Alvito,2010,0.87
Barrancos,2010,1.3
Beja,2010,1.7
Castro Verde,2010,1.17
Cuba,2010,1.19
Ferreira do Alentejo,2010,1.46
Mértola,2010,1.27
Moura,2010,1.53
Ourique,2010,1.4
Serpa,2010,1.08
Vidigueira,2010,1.53
Almeirim,2010,1.46
Alpiarça,2010,1.35
Azambuja,2010,1.44
Benavente,2010,1.51
Cartaxo,2010,1.37
Chamusca,2010,1.18
Coruche,2010,1.33
Golegã,2010,0.94
Rio Maior,2010,1.48
Salvaterra de Magos,2010,1.41
Santarém,2010,1.44
Alter do Chão,2010,1.42
Arronches,2010,1.02
Avis,2010,1.04
Campo Maior,2010,1.41
Castelo de Vide,2010,1.02
Crato,2010,1.24
Elvas,2010,1.67
Fronteira,2010,0.6
Gavião,2010,1.23
Marvão,2010,1.19
Monforte,2010,1.43
Nisa,2010,1.35
Ponte de Sor,2010,1.12
Portalegre,2010,1.3
Sousel,2010,1.28
Alandroal,2010,1.27
Arraiolos,2010,1.22
Borba,2010,1.11
Estremoz,2010,1.13
Évora,2010,1.27
Montemor-o-Novo,2010,1.2
Mora,2010,1.15
Mourão,2010,1.81
Portel,2010,1.04
Redondo,2010,1.19
Reguengos de Monsaraz,2010,1.57
Vendas Novas,2010,1.2
Viana do Alentejo,2010,1.43
Vila Viçosa,2010,1.08
Albufeira,2010,1.75
Alcoutim,2010,0.99
Aljezur,2010,1.43
Castro Marim,2010,1.3
Faro,2010,1.4
Lagoa,2010,1.55
Lagos,2010,1.72
Loulé,2010,1.61
Monchique,2010,1.29
Olhão,2010,1.64
Portimão,2010,1.66
São Brás de Alportel,2010,1.61
Silves,2010,1.52
Tavira,2010,1.45
Vila do Bispo,2010,1.1
Vila Real de Santo António,2010,1.74
Vila do Porto,2010,1.44
Lagoa [R.A.A.],2010,1.76
Nordeste,2010,1.9
Ponta Delgada,2010,1.44
Povoação,2010,1.14
Ribeira Grande,2010,1.91
Vila Franca do Campo,2010,1.44
Angra do Heroísmo,2010,1.28
Vila da Praia da Vitória,2010,1.34
Santa Cruz da Graciosa,2010,1.21
Calheta [R.A.A.],2010,0.68
Velas,2010,0.94
Lajes do Pico,2010,1.13
Madalena,2010,1.22
São Roque do Pico,2010,1.38
Horta,2010,1.34
Lajes das Flores,2010,1.44
Santa Cruz das Flores,2010,0.7
Corvo,2010,1.0
Calheta [R.A.M.],2010,1.18
Câmara de Lobos,2010,1.52
Funchal,2010,1.2
Machico,2010,1.2
Ponta do Sol,2010,1.42
Porto Moniz,2010,1.16
Ribeira Brava,2010,1.08
Santa Cruz,2010,1.28
Santana,2010,1.12
São Vicente,2010,0.9
Porto Santo,2010,1.55
Arcos de Valdevez,2011,1.15
Caminha,2011,1.19
Melgaço,2011,0.97
Monção,2011,0.95
Paredes de Coura,2011,1.16
Ponte da Barca,2011,1.15
Ponte de Lima,2011,1.08
Valença,2011,1.08
Viana do Castelo,2011,1.15
Vila Nova de Cerveira,2011,0.95
Amares,2011,1.05
Barcelos,2011,1.22
Braga,2011,1.24
Esposende,2011,1.36
Terras de Bouro,2011,0.91
Vila Verde,2011,1.12
Cabeceiras de Basto,2011,1.17
Fafe,2011,1.15
Guimarães,2011,1.23
Mondim de Basto,2011,1.03
Póvoa de Lanhoso,2011,1.13
Vieira do Minho,2011,1.24
Vila Nova de Famalicão,2011,1.22
Vizela,2011,1.15
Arouca,2011,1.35
Espinho,2011,1.28
Gondomar,2011,1.2
Maia,2011,1.3
Matosinhos,2011,1.33
Oliveira de Azeméis,2011,1.18
Paredes,2011,1.28
Porto,2011,1.4
Póvoa de Varzim,2011,1.31
Santa Maria da Feira,2011,1.25
Santo Tirso,2011,1.17
São João da Madeira,2011,1.23
Trofa,2011,1.21
Vale de Cambra,2011,1.07
Valongo,2011,1.32
Vila do Conde,2011,1.43
Vila Nova de Gaia,2011,1.26
Boticas,2011,0.66
Chaves,2011,1.04
Montalegre,2011,1.03
Ribeira de Pena,2011,1.55
Valpaços,2011,0.92
Vila Pouca de Aguiar,2011,1.21
Amarante,2011,1.23
Baião,2011,1.17
Castelo de Paiva,2011,1.22
Celorico de Basto,2011,1.2
Cinfães,2011,1.35
Felgueiras,2011,1.17
Lousada,2011,1.26
Marco de Canaveses,2011,1.3
Paços de Ferreira,2011,1.39
Penafiel,2011,1.23
Resende,2011,1.32
Alijó,2011,1.23
Armamar,2011,0.96
Carrazeda de Ansiães,2011,1.31
Freixo de Espada à Cinta,2011,0.87
Lamego,2011,1.14
Mesão Frio,2011,1.28
Moimenta da Beira,2011,1.28
Murça,2011,1.56
Penedono,2011,0.88
Peso da Régua,2011,1.28
Sabrosa,2011,1.04
Santa Marta de Penaguião,2011,1.29
São João da Pesqueira,2011,1.21
Sernancelhe,2011,0.96
Tabuaço,2011,0.97
Tarouca,2011,0.62
Torre de Moncorvo,2011,1.06
Vila Nova de Foz Côa,2011,1.32
Vila Real,2011,1.21
Alfândega da Fé,2011,1.08
Bragança,2011,1.11
Macedo de Cavaleiros,2011,0.85
Miranda do Douro,2011,0.83
Mirandela,2011,1.21
Mogadouro,2011,1.28
Vila Flor,2011,0.99
Vimioso,2011,1.43
Vinhais,2011,0.85
Alcobaça,2011,1.07
Alenquer,2011,1.51
Arruda dos Vinhos,2011,1.43
Bombarral,2011,1.57
Cadaval,2011,1.36
Caldas da Rainha,2011,1.2
Lourinhã,2011,1.29
Nazaré,2011,1.47
Óbidos,2011,1.14
Peniche,2011,1.2
Sobral de Monte Agraço,2011,1.13
Torres Vedras,2011,1.43
Águeda,2011,1.19
Albergaria-a-Velha,2011,1.3
Anadia,2011,1.19
Aveiro,2011,1.28
Estarreja,2011,1.28
Ílhavo,2011,1.11
Murtosa,2011,1.19
Oliveira do Bairro,2011,1.24
Ovar,2011,1.21
Sever do Vouga,2011,0.99
Vagos,2011,1.2
Arganil,2011,1.14
Cantanhede,2011,1.29
Coimbra,2011,1.24
Condeixa-a-Nova,2011,1.34
Figueira da Foz,2011,1.18
Góis,2011,0.57
Lousã,2011,1.28
Mealhada,2011,1.1
Mira,2011,1.23
Miranda do Corvo,2011,0.94
Montemor-o-Velho,2011,1.41
Mortágua,2011,0.96
Oliveira do Hospital,2011,1.39
