Municipality,Year,Value
Penacova,2011,246.8
Penela,2011,70.8
Soure,2011,305.4
Tábua,2011,232.3
Vila Nova de Poiares,2011,120.2
Alvaiázere,2011,96.0
Ansião,2011,200.5
Batalha,2011,204.3
Castanheira de Pêra,2011,70.3
Figueiró dos Vinhos,2011,125.4
Leiria,2011,2136.1
Marinha Grande,2011,756.0
Pedrógão Grande,2011,65.8
Pombal,2011,671.8
Porto de Mós,2011,365.6
Aguiar da Beira,2011,66.6
Carregal do Sal,2011,155.9
Castro Daire,2011,230.4
Mangualde,2011,440.6
Nelas,2011,249.8
Oliveira de Frades,2011,130.8
Penalva do Castelo,2011,121.3
Santa Comba Dão,2011,178.0
São Pedro do Sul,2011,250.0
Sátão,2011,210.3
Tondela,2011,415.9
Vila Nova de Paiva,2011,133.1
Viseu,2011,2243.9
Vouzela,2011,138.3
Castelo Branco,2011,1215.4
Idanha-a-Nova,2011,153.3
Oleiros,2011,36.8
Penamacor,2011,59.3
Proença-a-Nova,2011,118.6
Vila Velha de Ródão,2011,45.4
Abrantes,2011,1114.0
Alcanena,2011,239.5
Constância,2011,79.3
Entroncamento,2011,329.8
Ferreira do Zêzere,2011,91.9
Mação,2011,98.7
Ourém,2011,563.4
Sardoal,2011,92.6
Sertã,2011,221.9
Tomar,2011,858.8
Torres Novas,2011,594.5
Vila de Rei,2011,43.8
Vila Nova da Barquinha,2011,112.4
Almeida,2011,77.1
Belmonte,2011,202.6
Celorico da Beira,2011,143.8
Covilhã,2011,1469.5
Figueira de Castelo Rodrigo,2011,96.1
Fornos de Algodres,2011,94.1
Fundão,2011,654.4
Gouveia,2011,341.3
Guarda,2011,1006.4
Manteigas,2011,83.1
Mêda,2011,43.0
Pinhel,2011,114.5
Sabugal,2011,145.6
Seia,2011,641.1
Trancoso,2011,97.8
Alcochete,2011,416.1
Almada,2011,4047.4
Amadora,2011,5317.4
Barreiro,2011,2142.8
Cascais,2011,4415.8
Lisboa,2011,12726.2
Loures,2011,4931.9
Mafra,2011,1170.4
Moita,2011,2083.0
Montijo,2011,1358.1
Odivelas,2011,3136.3
Oeiras,2011,3030.4
Palmela,2011,1273.1
Seixal,2011,3533.6
Sesimbra,2011,874.3
Setúbal,2011,3023.8
Sintra,2011,9111.0
Vila Franca de Xira,2011,3208.5
Alcácer do Sal,2011,192.7
Grândola,2011,140.0
Odemira,2011,546.2
Santiago do Cacém,2011,402.1
Sines,2011,288.1
Aljustrel,2011,122.7
Almodôvar,2011,120.8
Alvito,2011,32.3
Barrancos,2011,56.4
Beja,2011,727.3
Castro Verde,2011,110.5
Cuba,2011,110.1
Ferreira do Alentejo,2011,208.8
Mértola,2011,114.3
Moura,2011,498.3
Ourique,2011,121.2
Serpa,2011,442.4
Vidigueira,2011,144.1
Almeirim,2011,548.4
Alpiarça,2011,189.9
Azambuja,2011,446.4
Benavente,2011,723.3
Cartaxo,2011,501.8
Chamusca,2011,207.9
Coruche,2011,465.7
Golegã,2011,82.7
Rio Maior,2011,333.5
Salvaterra de Magos,2011,714.8
Santarém,2011,1231.5
Alter do Chão,2011,74.9
Arronches,2011,56.8
Avis,2011,97.8
Campo Maior,2011,220.0
Castelo de Vide,2011,50.6
Crato,2011,78.8
Elvas,2011,693.8
Fronteira,2011,78.8
Gavião,2011,108.7
Marvão,2011,45.8
Monforte,2011,99.3
Nisa,2011,146.2
Ponte de Sor,2011,677.2
Portalegre,2011,569.0
Sousel,2011,70.5
Alandroal,2011,133.0
Arraiolos,2011,115.7
Borba,2011,138.4
Estremoz,2011,255.4
Évora,2011,1294.4
Montemor-o-Novo,2011,222.5
Mora,2011,86.5
Mourão,2011,66.0
Portel,2011,179.7
Redondo,2011,142.4
Reguengos de Monsaraz,2011,270.3
Vendas Novas,2011,169.9
Viana do Alentejo,2011,90.3
Vila Viçosa,2011,143.2
Albufeira,2011,1380.8
Alcoutim,2011,24.0
Aljezur,2011,109.2
Castro Marim,2011,170.1
Faro,2011,1884.9
Lagoa,2011,705.7
Lagos,2011,1026.3
Loulé,2011,1856.7
Monchique,2011,129.7
Olhão,2011,1301.3
Portimão,2011,1985.0
São Brás de Alportel,2011,214.3
Silves,2011,918.9
Tavira,2011,654.4
Vila do Bispo,2011,86.5
Vila Real de Santo António,2011,692.6
Vila do Porto,2011,
Lagoa [R.A.A.],2011,
Nordeste,2011,
Ponta Delgada,2011,
Povoação,2011,
Ribeira Grande,2011,
Vila Franca do Campo,2011,
Angra do Heroísmo,2011,
Vila da Praia da Vitória,2011,
Santa Cruz da Graciosa,2011,
Calheta [R.A.A.],2011,
Velas,2011,
Lajes do Pico,2011,
Madalena,2011,
São Roque do Pico,2011,
Horta,2011,
Lajes das Flores,2011,
Santa Cruz das Flores,2011,
Corvo,2011,
Calheta [R.A.M.],2011,
Câmara de Lobos,2011,
Funchal,2011,
Machico,2011,
Ponta do Sol,2011,
Porto Moniz,2011,
Ribeira Brava,2011,
Santa Cruz,2011,
Santana,2011,
São Vicente,2011,
Porto Santo,2011,
Arcos de Valdevez,2012,468.4
Caminha,2012,390.6
Melgaço,2012,76.8
Monção,2012,298.1
Paredes de Coura,2012,230.9
Ponte da Barca,2012,324.8
Ponte de Lima,2012,1055.6
Valença,2012,415.3
Viana do Castelo,2012,2362.1
Vila Nova de Cerveira,2012,237.8
Amares,2012,639.8
Barcelos,2012,3374.1
Braga,2012,6468.7
Esposende,2012,820.1
Terras de Bouro,2012,187.3
Vila Verde,2012,1301.6
Cabeceiras de Basto,2012,520.6
Fafe,2012,1928.3
Guimarães,2012,6376.1
Mondim de Basto,2012,204.7
Póvoa de Lanhoso,2012,627.0
Vieira do Minho,2012,385.0
Vila Nova de Famalicão,2012,4791.3
Vizela,2012,902.0
Arouca,2012,358.9
Espinho,2012,1547.4
Gondomar,2012,7480.6
Maia,2012,4725.9
Matosinhos,2012,6077.3
Oliveira de Azeméis,2012,1392.8
Paredes,2012,3668.6
Porto,2012,9412.3
Póvoa de Varzim,2012,2046.8
Santa Maria da Feira,2012,4309.8
Santo Tirso,2012,3161.8
São João da Madeira,2012,601.3
Trofa,2012,1649.5
Vale de Cambra,2012,326.8
Valongo,2012,4286.1
Vila do Conde,2012,2590.8
Vila Nova de Gaia,2012,15130.3
Boticas,2012,152.1
Chaves,2012,1317.8
Montalegre,2012,181.4
Ribeira de Pena,2012,184.7
Valpaços,2012,414.2
Vila Pouca de Aguiar,2012,346.4
Amarante,2012,1901.2
Baião,2012,749.5
Castelo de Paiva,2012,597.2
Celorico de Basto,2012,714.9
Cinfães,2012,1003.8
Felgueiras,2012,1469.8
Lousada,2012,1681.2
Marco de Canaveses,2012,2073.2
Paços de Ferreira,2012,2610.1
Penafiel,2012,2631.1
Resende,2012,385.8
Alijó,2012,347.8
Armamar,2012,172.5
Carrazeda de Ansiães,2012,123.7
Freixo de Espada à Cinta,2012,113.8
Lamego,2012,1170.7
Mesão Frio,2012,187.1
Moimenta da Beira,2012,258.3
Murça,2012,163.5
Penedono,2012,55.4
Peso da Régua,2012,634.3
Sabrosa,2012,172.3
Santa Marta de Penaguião,2012,218.9
São João da Pesqueira,2012,143.7
Sernancelhe,2012,128.2
Tabuaço,2012,223.9
Tarouca,2012,230.2
Torre de Moncorvo,2012,181.2
Vila Nova de Foz Côa,2012,130.8
Vila Real,2012,1504.5
Alfândega da Fé,2012,121.1
Bragança,2012,953.0
Macedo de Cavaleiros,2012,426.8
Miranda do Douro,2012,132.7
Mirandela,2012,772.7
Mogadouro,2012,186.7
Vila Flor,2012,162.3
Vimioso,2012,70.4
Vinhais,2012,172.2
Alcobaça,2012,1393.2
Alenquer,2012,1214.6
Arruda dos Vinhos,2012,288.2
Bombarral,2012,355.8
Cadaval,2012,316.3
Caldas da Rainha,2012,1514.8
Lourinhã,2012,653.9
Nazaré,2012,420.9
Óbidos,2012,288.9
Peniche,2012,825.4
Sobral de Monte Agraço,2012,222.0
Torres Vedras,2012,2074.7
Águeda,2012,1064.3
Albergaria-a-Velha,2012,519.7
Anadia,2012,588.5
Aveiro,2012,2034.2
Estarreja,2012,675.0
Ílhavo,2012,1083.7
Murtosa,2012,206.3
Oliveira do Bairro,2012,460.1
Ovar,2012,1720.0
Sever do Vouga,2012,228.9
Vagos,2012,434.2
Arganil,2012,300.5
Cantanhede,2012,763.3
Coimbra,2012,4220.2
Condeixa-a-Nova,2012,364.5
Figueira da Foz,2012,1892.3
Góis,2012,73.3
Lousã,2012,468.7
Mealhada,2012,448.4
Mira,2012,262.2
Miranda do Corvo,2012,290.3
Montemor-o-Velho,2012,708.1
Mortágua,2012,135.4
Oliveira do Hospital,2012,501.5
Pampilhosa da Serra,2012,48.2
Penacova,2012,332.5
Penela,2012,106.0
Soure,2012,397.8
Tábua,2012,347.9
Vila Nova de Poiares,2012,174.9
Alvaiázere,2012,128.6
Ansião,2012,259.8
Batalha,2012,311.8
Castanheira de Pêra,2012,92.2
Figueiró dos Vinhos,2012,154.8
Leiria,2012,2805.0
Marinha Grande,2012,885.7
Pedrógão Grande,2012,66.7
Pombal,2012,955.5
Porto de Mós,2012,518.2
Aguiar da Beira,2012,75.7
Carregal do Sal,2012,216.7
Castro Daire,2012,310.7
Mangualde,2012,601.0
Nelas,2012,385.0
Oliveira de Frades,2012,207.0
Penalva do Castelo,2012,166.8
Santa Comba Dão,2012,247.3
São Pedro do Sul,2012,324.1
Sátão,2012,279.8
Tondela,2012,507.2
Vila Nova de Paiva,2012,137.8
Viseu,2012,2684.8
Vouzela,2012,195.8
Castelo Branco,2012,1620.7
Idanha-a-Nova,2012,205.5
Oleiros,2012,60.8
Penamacor,2012,75.4
Proença-a-Nova,2012,152.0
Vila Velha de Ródão,2012,58.1
Abrantes,2012,1305.3
Alcanena,2012,267.7
Constância,2012,106.5
Entroncamento,2012,397.8
Ferreira do Zêzere,2012,126.4
Mação,2012,170.4
Ourém,2012,814.0
Sardoal,2012,111.9
Sertã,2012,291.9
Tomar,2012,993.3
Torres Novas,2012,772.3
Vila de Rei,2012,66.6
Vila Nova da Barquinha,2012,138.3
Almeida,2012,107.6
Belmonte,2012,228.9
Celorico da Beira,2012,225.6
Covilhã,2012,1715.0
Figueira de Castelo Rodrigo,2012,130.1
Fornos de Algodres,2012,131.5
Fundão,2012,777.3
Gouveia,2012,389.2
Guarda,2012,1277.5
Manteigas,2012,95.8
Mêda,2012,67.4
Pinhel,2012,135.9
Sabugal,2012,193.7
Seia,2012,710.4
Trancoso,2012,146.3
Alcochete,2012,487.2
Almada,2012,5017.7
Amadora,2012,6375.2
Barreiro,2012,2563.3
Cascais,2012,5240.0
Lisboa,2012,15328.0
Loures,2012,6108.1
Mafra,2012,1543.7
Moita,2012,2399.2
Montijo,2012,1742.5
Odivelas,2012,4009.9
Oeiras,2012,3778.8
Palmela,2012,1607.3
Seixal,2012,4599.5
Sesimbra,2012,1242.4
Setúbal,2012,3588.9
Sintra,2012,11071.6
Vila Franca de Xira,2012,4026.8
Alcácer do Sal,2012,317.3
Grândola,2012,303.9
Odemira,2012,791.0
Santiago do Cacém,2012,812.0
Sines,2012,683.5
Aljustrel,2012,142.2
Almodôvar,2012,158.6
Alvito,2012,57.6
Barrancos,2012,77.3
Beja,2012,1056.3
Castro Verde,2012,140.7
Cuba,2012,147.3
Ferreira do Alentejo,2012,304.9
Mértola,2012,153.5
Moura,2012,633.7
Ourique,2012,151.0
Serpa,2012,541.3
Vidigueira,2012,178.1
Almeirim,2012,775.3
Alpiarça,2012,241.5
Azambuja,2012,527.3
Benavente,2012,1017.9
Cartaxo,2012,683.3
Chamusca,2012,281.1
Coruche,2012,603.6
Golegã,2012,112.2
Rio Maior,2012,500.7
Salvaterra de Magos,2012,840.7
Santarém,2012,1611.3
Alter do Chão,2012,81.8
Arronches,2012,76.5
Avis,2012,105.2
Campo Maior,2012,262.3
Castelo de Vide,2012,54.3
Crato,2012,89.7
Elvas,2012,833.9
Fronteira,2012,82.3
Gavião,2012,113.1
Marvão,2012,69.3
Monforte,2012,108.4
Nisa,2012,174.8
Ponte de Sor,2012,754.5
Portalegre,2012,632.8
Sousel,2012,107.5
Alandroal,2012,185.0
Arraiolos,2012,186.0
Borba,2012,222.5
Estremoz,2012,355.7
Évora,2012,1730.8
Montemor-o-Novo,2012,349.0
Mora,2012,110.3
Mourão,2012,87.0
Portel,2012,227.5
Redondo,2012,209.4
Reguengos de Monsaraz,2012,330.3
Vendas Novas,2012,250.3
Viana do Alentejo,2012,150.4
Vila Viçosa,2012,213.3
Albufeira,2012,1680.0
Alcoutim,2012,31.1
Aljezur,2012,166.7
Castro Marim,2012,223.3
Faro,2012,2297.7
Lagoa,2012,830.3
Lagos,2012,1365.0
Loulé,2012,2327.8
Monchique,2012,162.1
Olhão,2012,1625.5
Portimão,2012,2469.3
São Brás de Alportel,2012,255.8
Silves,2012,1152.7
Tavira,2012,880.1
Vila do Bispo,2012,110.5
Vila Real de Santo António,2012,849.5
Vila do Porto,2012,
Lagoa [R.A.A.],2012,
Nordeste,2012,
Ponta Delgada,2012,
Povoação,2012,
Ribeira Grande,2012,
Vila Franca do Campo,2012,
Angra do Heroísmo,2012,
Vila da Praia da Vitória,2012,
Santa Cruz da Graciosa,2012,
Calheta [R.A.A.],2012,
Velas,2012,
Lajes do Pico,2012,
Madalena,2012,
São Roque do Pico,2012,
Horta,2012,
Lajes das Flores,2012,
Santa Cruz das Flores,2012,
Corvo,2012,
Calheta [R.A.M.],2012,
Câmara de Lobos,2012,
Funchal,2012,
Machico,2012,
Ponta do Sol,2012,
Porto Moniz,2012,
Ribeira Brava,2012,
Santa Cruz,2012,
Santana,2012,
São Vicente,2012,
Porto Santo,2012,
Arcos de Valdevez,2013,537.5
Caminha,2013,442.3
Melgaço,2013,110.1
Monção,2013,336.1
Paredes de Coura,2013,300.6
Ponte da Barca,2013,369.2
Ponte de Lima,2013,1220.1
Valença,2013,430.4
Viana do Castelo,2013,2583.5
Vila Nova de Cerveira,2013,234.5
Amares,2013,695.0
Barcelos,2013,3299.5
Braga,2013,6837.3
Esposende,2013,863.4
Terras de Bouro,2013,204.8
Vila Verde,2013,1385.2
Cabeceiras de Basto,2013,609.0
Fafe,2013,1932.1
Guimarães,2013,6248.3
Mondim de Basto,2013,214.8
Póvoa de Lanhoso,2013,703.9
Vieira do Minho,2013,427.1
Vila Nova de Famalicão,2013,4898.1
Vizela,2013,802.5
Arouca,2013,453.8
Espinho,2013,1632.8
Gondomar,2013,8234.3
Maia,2013,5475.2
Matosinhos,2013,6617.8
Oliveira de Azeméis,2013,1413.2
Paredes,2013,4189.1
Porto,2013,10761.7
Póvoa de Varzim,2013,2044.9
Santa Maria da Feira,2013,4448.3
Santo Tirso,2013,3229.9
São João da Madeira,2013,615.9
Trofa,2013,1776.3
Vale de Cambra,2013,331.5
Valongo,2013,4376.3
Vila do Conde,2013,2637.1
Vila Nova de Gaia,2013,15966.3
Boticas,2013,163.8
Chaves,2013,1270.8
Montalegre,2013,214.2
Ribeira de Pena,2013,204.1
Valpaços,2013,435.7
Vila Pouca de Aguiar,2013,374.1
Amarante,2013,2085.8
Baião,2013,836.8
Castelo de Paiva,2013,630.1
Celorico de Basto,2013,846.2
Cinfães,2013,1068.6
Felgueiras,2013,1416.2
Lousada,2013,1925.9
Marco de Canaveses,2013,2321.3
Paços de Ferreira,2013,3042.8
Penafiel,2013,3078.7
Resende,2013,474.8
Alijó,2013,377.8
Armamar,2013,198.9
Carrazeda de Ansiães,2013,140.1
Freixo de Espada à Cinta,2013,111.1
Lamego,2013,1405.6
Mesão Frio,2013,188.8
Moimenta da Beira,2013,305.6
Murça,2013,202.3
Penedono,2013,64.4
Peso da Régua,2013,738.1
Sabrosa,2013,192.5
Santa Marta de Penaguião,2013,243.3
São João da Pesqueira,2013,155.9
Sernancelhe,2013,152.4
Tabuaço,2013,251.6
Tarouca,2013,277.6
Torre de Moncorvo,2013,212.2
Vila Nova de Foz Côa,2013,137.5
Vila Real,2013,1793.0
Alfândega da Fé,2013,135.1
Bragança,2013,1065.2
Macedo de Cavaleiros,2013,446.3
Miranda do Douro,2013,138.1
Mirandela,2013,886.4
Mogadouro,2013,202.6
Vila Flor,2013,200.0
Vimioso,2013,88.5
Vinhais,2013,206.7
Alcobaça,2013,1445.2
Alenquer,2013,1251.3
Arruda dos Vinhos,2013,298.6
Bombarral,2013,357.7
Cadaval,2013,377.7
Caldas da Rainha,2013,1473.1
Lourinhã,2013,686.4
Nazaré,2013,399.4
Óbidos,2013,309.3
Peniche,2013,815.3
Sobral de Monte Agraço,2013,263.8
Torres Vedras,2013,2340.6
Águeda,2013,1151.2
Albergaria-a-Velha,2013,567.0
Anadia,2013,660.2
Aveiro,2013,2212.8
Estarreja,2013,751.5
Ílhavo,2013,1172.2
Murtosa,2013,223.7
Oliveira do Bairro,2013,529.8
Ovar,2013,1827.0
Sever do Vouga,2013,242.3
Vagos,2013,495.8
Arganil,2013,347.3
Cantanhede,2013,847.2
Coimbra,2013,4549.1
Condeixa-a-Nova,2013,433.2
Figueira da Foz,2013,1988.8
Góis,2013,84.8
Lousã,2013,539.5
Mealhada,2013,512.2
Mira,2013,334.9
Miranda do Corvo,2013,347.5
Montemor-o-Velho,2013,840.7
Mortágua,2013,161.8
Oliveira do Hospital,2013,572.8
Pampilhosa da Serra,2013,61.2
Penacova,2013,342.7
Penela,2013,150.8
Soure,2013,434.1
Tábua,2013,377.9
Vila Nova de Poiares,2013,212.8
Alvaiázere,2013,152.0
Ansião,2013,311.8
Batalha,2013,318.8
Castanheira de Pêra,2013,87.8
Figueiró dos Vinhos,2013,179.7
Leiria,2013,2959.3
Marinha Grande,2013,913.9
Pedrógão Grande,2013,76.2
Pombal,2013,1164.0
Porto de Mós,2013,586.5
Aguiar da Beira,2013,95.0
Carregal do Sal,2013,279.5
Castro Daire,2013,414.0
Mangualde,2013,590.8
Nelas,2013,421.4
Oliveira de Frades,2013,204.3
Penalva do Castelo,2013,190.8
Santa Comba Dão,2013,296.7
São Pedro do Sul,2013,384.4
Sátão,2013,309.3
Tondela,2013,556.5
Vila Nova de Paiva,2013,154.6
Viseu,2013,2835.7
Vouzela,2013,242.9
Castelo Branco,2013,1783.2
Idanha-a-Nova,2013,219.2
Oleiros,2013,86.3
Penamacor,2013,90.2
Proença-a-Nova,2013,190.8
Vila Velha de Ródão,2013,66.9
Abrantes,2013,1324.3
Alcanena,2013,242.1
Constância,2013,100.3
Entroncamento,2013,408.7
Ferreira do Zêzere,2013,133.1
Mação,2013,163.7
Ourém,2013,915.3
Sardoal,2013,129.6
Sertã,2013,374.4
Tomar,2013,1010.6
Torres Novas,2013,802.8
Vila de Rei,2013,63.5
Vila Nova da Barquinha,2013,144.1
Almeida,2013,136.8
Belmonte,2013,249.3
Celorico da Beira,2013,249.2
Covilhã,2013,1751.2
Figueira de Castelo Rodrigo,2013,144.8
Fornos de Algodres,2013,140.6
Fundão,2013,873.2
Gouveia,2013,400.6
Guarda,2013,1246.3
Manteigas,2013,86.8
Mêda,2013,84.8
Pinhel,2013,145.1
Sabugal,2013,223.4
Seia,2013,738.6
Trancoso,2013,189.8
Alcochete,2013,534.6
Almada,2013,5240.8
Amadora,2013,6462.8
Barreiro,2013,2727.9
Cascais,2013,5881.9
Lisboa,2013,16880.5
Loures,2013,6128.8
Mafra,2013,1809.2
Moita,2013,2529.9
Montijo,2013,1828.2
Odivelas,2013,4232.5
Oeiras,2013,4153.1
Palmela,2013,1630.3
Seixal,2013,4930.2
Sesimbra,2013,1348.3
Setúbal,2013,3954.8
Sintra,2013,11169.0
Vila Franca de Xira,2013,3807.5
Alcácer do Sal,2013,303.7
Grândola,2013,326.8
Odemira,2013,766.4
Santiago do Cacém,2013,822.0
Sines,2013,666.9
Aljustrel,2013,168.3
Almodôvar,2013,161.5
Alvito,2013,66.8
Barrancos,2013,75.8
Beja,2013,1160.6
Castro Verde,2013,141.9
Cuba,2013,152.5
Ferreira do Alentejo,2013,296.7
Mértola,2013,181.5
Moura,2013,727.0
Ourique,2013,143.3
Serpa,2013,570.0
Vidigueira,2013,197.5
Almeirim,2013,728.4
Alpiarça,2013,229.0
Azambuja,2013,593.3
Benavente,2013,1023.6
Cartaxo,2013,673.8
Chamusca,2013,258.0
Coruche,2013,580.1
Golegã,2013,114.7
Rio Maior,2013,529.3
Salvaterra de Magos,2013,809.2
Santarém,2013,1728.2
Alter do Chão,2013,112.0
Arronches,2013,77.1
Avis,2013,123.8
Campo Maior,2013,309.8
Castelo de Vide,2013,75.8
Crato,2013,89.0
Elvas,2013,894.7
Fronteira,2013,100.4
Gavião,2013,107.5
Marvão,2013,83.3
Monforte,2013,121.1
Nisa,2013,188.8
Ponte de Sor,2013,649.8
Portalegre,2013,715.0
Sousel,2013,124.3
Alandroal,2013,181.2
Arraiolos,2013,201.3
Borba,2013,240.2
Estremoz,2013,409.0
Évora,2013,1906.2
Montemor-o-Novo,2013,408.3
Mora,2013,127.3
Mourão,2013,98.0
Portel,2013,243.0
Redondo,2013,216.8
Reguengos de Monsaraz,2013,403.8
Vendas Novas,2013,239.5
Viana do Alentejo,2013,147.2
Vila Viçosa,2013,214.3
Albufeira,2013,1650.0
Alcoutim,2013,40.6
Aljezur,2013,165.6
Castro Marim,2013,242.8
Faro,2013,2243.4
Lagoa,2013,855.1
Lagos,2013,1227.8
Loulé,2013,2436.6
Monchique,2013,196.8
Olhão,2013,1609.1
Portimão,2013,2491.8
São Brás de Alportel,2013,269.7
Silves,2013,1081.1
Tavira,2013,825.4
Vila do Bispo,2013,120.9
Vila Real de Santo António,2013,887.0
Vila do Porto,2013,
Lagoa [R.A.A.],2013,
Nordeste,2013,
Ponta Delgada,2013,
Povoação,2013,
Ribeira Grande,2013,
Vila Franca do Campo,2013,
Angra do Heroísmo,2013,
Vila da Praia da Vitória,2013,
Santa Cruz da Graciosa,2013,
Calheta [R.A.A.],2013,
Velas,2013,
Lajes do Pico,2013,
Madalena,2013,
São Roque do Pico,2013,
Horta,2013,
Lajes das Flores,2013,
Santa Cruz das Flores,2013,
Corvo,2013,
Calheta [R.A.M.],2013,
Câmara de Lobos,2013,
Funchal,2013,
Machico,2013,
Ponta do Sol,2013,
Porto Moniz,2013,
Ribeira Brava,2013,
Santa Cruz,2013,
Santana,2013,
São Vicente,2013,
Porto Santo,2013,
Arcos de Valdevez,2014,452.5
Caminha,2014,421.5
Melgaço,2014,87.4
Monção,2014,302.8
Paredes de Coura,2014,236.9
Ponte da Barca,2014,305.8
Ponte de Lima,2014,1026.2
Valença,2014,381.3
Viana do Castelo,2014,2550.8
Vila Nova de Cerveira,2014,199.3
Amares,2014,633.5
Barcelos,2014,2856.0
Braga,2014,6235.0
Esposende,2014,738.3
Terras de Bouro,2014,203.3
Vila Verde,2014,1262.2
Cabeceiras de Basto,2014,588.7
Fafe,2014,1653.4
Guimarães,2014,5279.1
Mondim de Basto,2014,231.1
Póvoa de Lanhoso,2014,689.7
Vieira do Minho,2014,474.2
Vila Nova de Famalicão,2014,4248.7
Vizela,2014,680.6
Arouca,2014,371.1
Espinho,2014,1508.3
Gondomar,2014,7671.0
Maia,2014,5145.7
Matosinhos,2014,6422.9
Oliveira de Azeméis,2014,1156.7
Paredes,2014,3801.3
Porto,2014,10581.8
Póvoa de Varzim,2014,1896.8
Santa Maria da Feira,2014,3907.0
Santo Tirso,2014,2751.8
São João da Madeira,2014,549.1
Trofa,2014,1489.3
Vale de Cambra,2014,307.7
Valongo,2014,3988.3
Vila do Conde,2014,2263.6
Vila Nova de Gaia,2014,14355.9
Boticas,2014,158.1
Chaves,2014,1211.3
Montalegre,2014,211.1
Ribeira de Pena,2014,217.2
Valpaços,2014,416.1
Vila Pouca de Aguiar,2014,367.3
Amarante,2014,1922.0
Baião,2014,804.3
Castelo de Paiva,2014,573.9
Celorico de Basto,2014,758.1
Cinfães,2014,1147.2
Felgueiras,2014,1202.4
Lousada,2014,1770.5
Marco de Canaveses,2014,2167.5
Paços de Ferreira,2014,2839.3
Penafiel,2014,2773.1
Resende,2014,456.7
Alijó,2014,331.8
Armamar,2014,192.2
Carrazeda de Ansiães,2014,142.3
Freixo de Espada à Cinta,2014,107.1
Lamego,2014,1315.8
Mesão Frio,2014,174.2
Moimenta da Beira,2014,290.5
Murça,2014,205.3
Penedono,2014,73.8
Peso da Régua,2014,755.9
Sabrosa,2014,184.6
Santa Marta de Penaguião,2014,272.8
São João da Pesqueira,2014,148.0
Sernancelhe,2014,131.5
Tabuaço,2014,245.2
Tarouca,2014,283.8
Torre de Moncorvo,2014,200.7
Vila Nova de Foz Côa,2014,132.3
Vila Real,2014,1689.3
Alfândega da Fé,2014,159.8
Bragança,2014,849.6
Macedo de Cavaleiros,2014,408.1
Miranda do Douro,2014,125.3
Mirandela,2014,785.2
Mogadouro,2014,223.8
Vila Flor,2014,185.3
Vimioso,2014,86.9
Vinhais,2014,226.9
Alcobaça,2014,1107.3
Alenquer,2014,911.3
Arruda dos Vinhos,2014,242.3
Bombarral,2014,281.9
Cadaval,2014,301.6
Caldas da Rainha,2014,1119.6
Lourinhã,2014,576.3
Nazaré,2014,312.0
Óbidos,2014,241.4
Peniche,2014,685.7
Sobral de Monte Agraço,2014,222.0
Torres Vedras,2014,1989.0
Águeda,2014,906.8
Albergaria-a-Velha,2014,483.1
Anadia,2014,522.7
Aveiro,2014,1890.3
Estarreja,2014,670.4
Ílhavo,2014,1003.0
Murtosa,2014,209.5
Oliveira do Bairro,2014,442.1
Ovar,2014,1673.7
Sever do Vouga,2014,203.8
Vagos,2014,406.5
Arganil,2014,314.7
Cantanhede,2014,759.2
Coimbra,2014,4093.8
Condeixa-a-Nova,2014,356.4
Figueira da Foz,2014,1786.6
Góis,2014,81.7
Lousã,2014,442.6
Mealhada,2014,409.9
Mira,2014,306.4
Miranda do Corvo,2014,305.9
Montemor-o-Velho,2014,700.6
Mortágua,2014,165.2
Oliveira do Hospital,2014,530.3
Pampilhosa da Serra,2014,53.9
Penacova,2014,320.0
Penela,2014,123.8
Soure,2014,374.8
Tábua,2014,298.3
Vila Nova de Poiares,2014,191.5
Alvaiázere,2014,147.2
Ansião,2014,295.8
Batalha,2014,269.6
Castanheira de Pêra,2014,106.4
Figueiró dos Vinhos,2014,169.6
Leiria,2014,2495.8
Marinha Grande,2014,813.3
Pedrógão Grande,2014,84.9
Pombal,2014,981.0
Porto de Mós,2014,484.5
Aguiar da Beira,2014,104.9
Carregal do Sal,2014,280.7
Castro Daire,2014,445.1
Mangualde,2014,563.2
Nelas,2014,412.3
Oliveira de Frades,2014,184.3
Penalva do Castelo,2014,215.3
Santa Comba Dão,2014,279.5
São Pedro do Sul,2014,356.3
Sátão,2014,303.7
Tondela,2014,481.3
Vila Nova de Paiva,2014,147.0
Viseu,2014,2625.2
Vouzela,2014,240.0
Castelo Branco,2014,1592.3
Idanha-a-Nova,2014,200.8
Oleiros,2014,86.4
Penamacor,2014,107.8
Proença-a-Nova,2014,163.2
Vila Velha de Ródão,2014,61.9
Abrantes,2014,1149.0
Alcanena,2014,192.1
Constância,2014,97.9
Entroncamento,2014,342.3
Ferreira do Zêzere,2014,110.3
Mação,2014,160.8
Ourém,2014,774.0
Sardoal,2014,124.8
Sertã,2014,330.1
Tomar,2014,852.2
Torres Novas,2014,694.4
Vila de Rei,2014,62.4
Vila Nova da Barquinha,2014,133.4
Almeida,2014,112.6
Belmonte,2014,230.4
Celorico da Beira,2014,225.8
Covilhã,2014,1577.5
Figueira de Castelo Rodrigo,2014,132.9
Fornos de Algodres,2014,113.3
Fundão,2014,734.0
Gouveia,2014,338.9
Guarda,2014,1084.0
Manteigas,2014,85.5
Mêda,2014,61.3
Pinhel,2014,109.2
Sabugal,2014,195.9
Seia,2014,624.4
Trancoso,2014,149.9
