Municipality,Year,Value
Cadaval,2011,1539.0
Caldas da Rainha,2011,4352.0
Lourinhã,2011,2061.0
Nazaré,2011,1160.0
Óbidos,2011,1132.0
Peniche,2011,2309.0
Sobral de Monte Agraço,2011,749.0
Torres Vedras,2011,6594.0
Águeda,2011,4027.0
Albergaria-a-Velha,2011,1846.0
Anadia,2011,2836.0
Aveiro,2011,5524.0
Estarreja,2011,2192.0
Ílhavo,2011,2590.0
Murtosa,2011,826.0
Oliveira do Bairro,2011,1916.0
Ovar,2011,3591.0
Sever do Vouga,2011,1185.0
Vagos,2011,1803.0
Arganil,2011,1383.0
Cantanhede,2011,3658.0
Coimbra,2011,11672.0
Condeixa-a-Nova,2011,1262.0
Figueira da Foz,2011,5634.0
Góis,2011,525.0
Lousã,2011,1241.0
Mealhada,2011,1762.0
Mira,2011,1249.0
Miranda do Corvo,2011,1072.0
Montemor-o-Velho,2011,2512.0
Mortágua,2011,1106.0
Oliveira do Hospital,2011,2040.0
Pampilhosa da Serra,2011,704.0
Penacova,2011,1483.0
Penela,2011,701.0
Soure,2011,2198.0
Tábua,2011,1146.0
Vila Nova de Poiares,2011,536.0
Alvaiázere,2011,904.0
Ansião,2011,1344.0
Batalha,2011,1241.0
Castanheira de Pêra,2011,387.0
Figueiró dos Vinhos,2011,724.0
Leiria,2011,9287.0
Marinha Grande,2011,3098.0
Pedrógão Grande,2011,506.0
Pombal,2011,5284.0
Porto de Mós,2011,2130.0
Aguiar da Beira,2011,627.0
Carregal do Sal,2011,990.0
Castro Daire,2011,1689.0
Mangualde,2011,1906.0
Nelas,2011,1388.0
Oliveira de Frades,2011,842.0
Penalva do Castelo,2011,915.0
Santa Comba Dão,2011,1216.0
São Pedro do Sul,2011,1712.0
Sátão,2011,1119.0
Tondela,2011,3279.0
Vila Nova de Paiva,2011,553.0
Viseu,2011,7448.0
Vouzela,2011,1197.0
Castelo Branco,2011,5357.0
Idanha-a-Nova,2011,1737.0
Oleiros,2011,847.0
Penamacor,2011,1009.0
Proença-a-Nova,2011,1057.0
Vila Velha de Ródão,2011,565.0
Abrantes,2011,4155.0
Alcanena,2011,1328.0
Constância,2011,371.0
Entroncamento,2011,1491.0
Ferreira do Zêzere,2011,929.0
Mação,2011,1105.0
Ourém,2011,3885.0
Sardoal,2011,405.0
Sertã,2011,1766.0
Tomar,2011,4081.0
Torres Novas,2011,3535.0
Vila de Rei,2011,434.0
Vila Nova da Barquinha,2011,778.0
Almeida,2011,1021.0
Belmonte,2011,711.0
Celorico da Beira,2011,889.0
Covilhã,2011,4836.0
Figueira de Castelo Rodrigo,2011,792.0
Fornos de Algodres,2011,603.0
Fundão,2011,3213.0
Gouveia,2011,1736.0
Guarda,2011,3567.0
Manteigas,2011,355.0
Mêda,2011,720.0
Pinhel,2011,1240.0
Sabugal,2011,1954.0
Seia,2011,2525.0
Trancoso,2011,1174.0
Alcochete,2011,1138.0
Almada,2011,14705.0
Amadora,2011,14477.0
Barreiro,2011,7419.0
Cascais,2011,14726.0
Lisboa,2011,53521.0
Loures,2011,15797.0
Mafra,2011,5059.0
Moita,2011,4629.0
Montijo,2011,3540.0
Odivelas,2011,10548.0
Oeiras,2011,14189.0
Palmela,2011,4703.0
Seixal,2011,10781.0
Sesimbra,2011,3522.0
Setúbal,2011,9101.0
Sintra,2011,22183.0
Vila Franca de Xira,2011,8128.0
Alcácer do Sal,2011,1384.0
Grândola,2011,1634.0
Odemira,2011,3149.0
Santiago do Cacém,2011,3083.0
Sines,2011,1064.0
Aljustrel,2011,921.0
Almodôvar,2011,948.0
Alvito,2011,241.0
Barrancos,2011,165.0
Beja,2011,2950.0
Castro Verde,2011,723.0
Cuba,2011,508.0
Ferreira do Alentejo,2011,872.0
Mértola,2011,1015.0
Moura,2011,1327.0
Ourique,2011,737.0
Serpa,2011,1642.0
Vidigueira,2011,615.0
Almeirim,2011,2071.0
Alpiarça,2011,763.0
Azambuja,2011,1986.0
Benavente,2011,2007.0
Cartaxo,2011,2146.0
Chamusca,2011,1143.0
Coruche,2011,2476.0
Golegã,2011,500.0
Rio Maior,2011,1840.0
Salvaterra de Magos,2011,1974.0
Santarém,2011,5604.0
Alter do Chão,2011,475.0
Arronches,2011,422.0
Avis,2011,597.0
Campo Maior,2011,744.0
Castelo de Vide,2011,421.0
Crato,2011,490.0
Elvas,2011,2173.0
Fronteira,2011,374.0
Gavião,2011,645.0
Marvão,2011,490.0
Monforte,2011,388.0
Nisa,2011,1083.0
Ponte de Sor,2011,1760.0
Portalegre,2011,2511.0
Sousel,2011,617.0
Alandroal,2011,740.0
Arraiolos,2011,799.0
Borba,2011,835.0
Estremoz,2011,1683.0
Évora,2011,4626.0
Montemor-o-Novo,2011,2104.0
Mora,2011,652.0
Mourão,2011,242.0
Portel,2011,726.0
Redondo,2011,722.0
Reguengos de Monsaraz,2011,1050.0
Vendas Novas,2011,1301.0
Viana do Alentejo,2011,567.0
Vila Viçosa,2011,803.0
Albufeira,2011,2448.0
Alcoutim,2011,586.0
Aljezur,2011,807.0
Castro Marim,2011,812.0
Faro,2011,4820.0
Lagoa,2011,1786.0
Lagos,2011,2554.0
Loulé,2011,5850.0
Monchique,2011,926.0
Olhão,2011,3410.0
Portimão,2011,4180.0
São Brás de Alportel,2011,997.0
Silves,2011,3682.0
Tavira,2011,2861.0
Vila do Bispo,2011,614.0
Vila Real de Santo António,2011,1468.0
Vila do Porto,2011,271.0
Lagoa [R.A.A.],2011,603.0
Nordeste,2011,345.0
Ponta Delgada,2011,2977.0
Povoação,2011,378.0
Ribeira Grande,2011,1014.0
Vila Franca do Campo,2011,526.0
Angra do Heroísmo,2011,2041.0
Vila da Praia da Vitória,2011,1177.0
Santa Cruz da Graciosa,2011,370.0
Calheta [R.A.A.],2011,345.0
Velas,2011,395.0
Lajes do Pico,2011,438.0
Madalena,2011,450.0
São Roque do Pico,2011,262.0
Horta,2011,915.0
Lajes das Flores,2011,135.0
Santa Cruz das Flores,2011,164.0
Corvo,2011,44.0
Calheta [R.A.M.],2011,851.0
Câmara de Lobos,2011,1219.0
Funchal,2011,5950.0
Machico,2011,1001.0
Ponta do Sol,2011,477.0
Porto Moniz,2011,198.0
Ribeira Brava,2011,596.0
Santa Cruz,2011,1555.0
Santana,2011,609.0
São Vicente,2011,486.0
Porto Santo,2011,265.0
Arcos de Valdevez,2012,2674.0
Caminha,2012,1445.0
Melgaço,2012,1261.0
Monção,2012,2070.0
Paredes de Coura,2012,935.0
Ponte da Barca,2012,1098.0
Ponte de Lima,2012,3352.0
Valença,2012,1212.0
Viana do Castelo,2012,6850.0
Vila Nova de Cerveira,2012,765.0
Amares,2012,1282.0
Barcelos,2012,6917.0
Braga,2012,9895.0
Esposende,2012,1970.0
Terras de Bouro,2012,726.0
Vila Verde,2012,3291.0
Cabeceiras de Basto,2012,1275.0
Fafe,2012,3141.0
Guimarães,2012,9062.0
Mondim de Basto,2012,647.0
Póvoa de Lanhoso,2012,1543.0
Vieira do Minho,2012,1185.0
Vila Nova de Famalicão,2012,7810.0
Vizela,2012,1164.0
Arouca,2012,1630.0
Espinho,2012,2657.0
Gondomar,2012,10946.0
Maia,2012,8172.0
Matosinhos,2012,12316.0
Oliveira de Azeméis,2012,5262.0
Paredes,2012,4380.0
Porto,2012,21204.0
Póvoa de Varzim,2012,3710.0
Santa Maria da Feira,2012,8892.0
Santo Tirso,2012,5245.0
São João da Madeira,2012,1499.0
Trofa,2012,2242.0
Vale de Cambra,2012,2061.0
Valongo,2012,5576.0
Vila do Conde,2012,5034.0
Vila Nova de Gaia,2012,20130.0
Boticas,2012,752.0
Chaves,2012,4259.0
Montalegre,2012,1466.0
Ribeira de Pena,2012,714.0
Valpaços,2012,2244.0
Vila Pouca de Aguiar,2012,1491.0
Amarante,2012,3677.0
Baião,2012,1532.0
Castelo de Paiva,2012,1026.0
Celorico de Basto,2012,1561.0
Cinfães,2012,1681.0
Felgueiras,2012,3009.0
Lousada,2012,2197.0
Marco de Canaveses,2012,2852.0
Paços de Ferreira,2012,2760.0
Penafiel,2012,3917.0
Resende,2012,992.0
Alijó,2012,1386.0
Armamar,2012,623.0
Carrazeda de Ansiães,2012,858.0
Freixo de Espada à Cinta,2012,518.0
Lamego,2012,2116.0
Mesão Frio,2012,324.0
Moimenta da Beira,2012,993.0
Murça,2012,682.0
Penedono,2012,303.0
Peso da Régua,2012,1239.0
Sabrosa,2012,637.0
Santa Marta de Penaguião,2012,642.0
São João da Pesqueira,2012,724.0
Sernancelhe,2012,630.0
Tabuaço,2012,627.0
Tarouca,2012,647.0
Torre de Moncorvo,2012,1230.0
Vila Nova de Foz Côa,2012,906.0
Vila Real,2012,3732.0
Alfândega da Fé,2012,699.0
Bragança,2012,3387.0
Macedo de Cavaleiros,2012,1833.0
Miranda do Douro,2012,1060.0
Mirandela,2012,2527.0
Mogadouro,2012,1300.0
Vila Flor,2012,789.0
Vimioso,2012,717.0
Vinhais,2012,1525.0
Alcobaça,2012,4931.0
Alenquer,2012,3250.0
Arruda dos Vinhos,2012,1091.0
Bombarral,2012,1233.0
Cadaval,2012,1552.0
Caldas da Rainha,2012,4393.0
Lourinhã,2012,2076.0
Nazaré,2012,1188.0
Óbidos,2012,1163.0
Peniche,2012,2337.0
Sobral de Monte Agraço,2012,741.0
Torres Vedras,2012,6690.0
Águeda,2012,4091.0
Albergaria-a-Velha,2012,1880.0
Anadia,2012,2876.0
Aveiro,2012,5643.0
Estarreja,2012,2191.0
Ílhavo,2012,2645.0
Murtosa,2012,830.0
Oliveira do Bairro,2012,1926.0
Ovar,2012,3686.0
Sever do Vouga,2012,1204.0
Vagos,2012,1847.0
Arganil,2012,1369.0
Cantanhede,2012,3681.0
Coimbra,2012,11912.0
Condeixa-a-Nova,2012,1275.0
Figueira da Foz,2012,5701.0
Góis,2012,515.0
Lousã,2012,1256.0
Mealhada,2012,1768.0
Mira,2012,1247.0
Miranda do Corvo,2012,1092.0
Montemor-o-Velho,2012,2511.0
Mortágua,2012,1088.0
Oliveira do Hospital,2012,2059.0
Pampilhosa da Serra,2012,693.0
Penacova,2012,1485.0
Penela,2012,690.0
Soure,2012,2175.0
Tábua,2012,1135.0
Vila Nova de Poiares,2012,534.0
Alvaiázere,2012,891.0
Ansião,2012,1341.0
Batalha,2012,1248.0
Castanheira de Pêra,2012,384.0
Figueiró dos Vinhos,2012,728.0
Leiria,2012,9460.0
Marinha Grande,2012,3194.0
Pedrógão Grande,2012,485.0
Pombal,2012,5272.0
Porto de Mós,2012,2141.0
Aguiar da Beira,2012,617.0
Carregal do Sal,2012,984.0
Castro Daire,2012,1673.0
Mangualde,2012,1913.0
Nelas,2012,1386.0
Oliveira de Frades,2012,846.0
Penalva do Castelo,2012,916.0
Santa Comba Dão,2012,1217.0
São Pedro do Sul,2012,1715.0
Sátão,2012,1110.0
Tondela,2012,3287.0
Vila Nova de Paiva,2012,551.0
Viseu,2012,7538.0
Vouzela,2012,1186.0
Castelo Branco,2012,5346.0
Idanha-a-Nova,2012,1696.0
Oleiros,2012,833.0
Penamacor,2012,963.0
Proença-a-Nova,2012,1043.0
Vila Velha de Ródão,2012,555.0
Abrantes,2012,4119.0
Alcanena,2012,1328.0
Constância,2012,380.0
Entroncamento,2012,1507.0
Ferreira do Zêzere,2012,909.0
Mação,2012,1064.0
Ourém,2012,3861.0
Sardoal,2012,406.0
Sertã,2012,1771.0
Tomar,2012,4067.0
Torres Novas,2012,3552.0
Vila de Rei,2012,427.0
Vila Nova da Barquinha,2012,769.0
Almeida,2012,988.0
Belmonte,2012,704.0
Celorico da Beira,2012,869.0
Covilhã,2012,4869.0
Figueira de Castelo Rodrigo,2012,782.0
Fornos de Algodres,2012,586.0
Fundão,2012,3150.0
Gouveia,2012,1721.0
Guarda,2012,3547.0
Manteigas,2012,362.0
Mêda,2012,704.0
Pinhel,2012,1236.0
Sabugal,2012,1903.0
Seia,2012,2540.0
Trancoso,2012,1171.0
Alcochete,2012,1168.0
Almada,2012,14957.0
Amadora,2012,14900.0
Barreiro,2012,7572.0
Cascais,2012,15183.0
Lisboa,2012,53472.0
Loures,2012,16390.0
Mafra,2012,5189.0
Moita,2012,4814.0
Montijo,2012,3608.0
Odivelas,2012,10985.0
Oeiras,2012,14743.0
Palmela,2012,4838.0
Seixal,2012,11349.0
Sesimbra,2012,3610.0
Setúbal,2012,9372.0
Sintra,2012,22975.0
Vila Franca de Xira,2012,8460.0
Alcácer do Sal,2012,1371.0
Grândola,2012,1623.0
Odemira,2012,3092.0
Santiago do Cacém,2012,3110.0
Sines,2012,1083.0
Aljustrel,2012,918.0
Almodôvar,2012,934.0
Alvito,2012,242.0
Barrancos,2012,152.0
Beja,2012,2956.0
Castro Verde,2012,715.0
Cuba,2012,506.0
Ferreira do Alentejo,2012,845.0
Mértola,2012,980.0
Moura,2012,1291.0
Ourique,2012,705.0
Serpa,2012,1624.0
Vidigueira,2012,589.0
Almeirim,2012,2130.0
Alpiarça,2012,774.0
Azambuja,2012,2006.0
Benavente,2012,2048.0
Cartaxo,2012,2185.0
Chamusca,2012,1137.0
Coruche,2012,2441.0
Golegã,2012,506.0
Rio Maior,2012,1883.0
Salvaterra de Magos,2012,2021.0
Santarém,2012,5622.0
Alter do Chão,2012,469.0
Arronches,2012,417.0
Avis,2012,583.0
Campo Maior,2012,744.0
Castelo de Vide,2012,416.0
Crato,2012,475.0
Elvas,2012,2152.0
Fronteira,2012,366.0
Gavião,2012,623.0
Marvão,2012,475.0
Monforte,2012,376.0
Nisa,2012,1053.0
Ponte de Sor,2012,1741.0
Portalegre,2012,2511.0
Sousel,2012,602.0
Alandroal,2012,720.0
Arraiolos,2012,794.0
Borba,2012,840.0
Estremoz,2012,1678.0
Évora,2012,4668.0
Montemor-o-Novo,2012,2071.0
Mora,2012,629.0
Mourão,2012,231.0
Portel,2012,713.0
Redondo,2012,712.0
Reguengos de Monsaraz,2012,1039.0
Vendas Novas,2012,1320.0
Viana do Alentejo,2012,558.0
Vila Viçosa,2012,802.0
Albufeira,2012,2526.0
Alcoutim,2012,559.0
Aljezur,2012,803.0
Castro Marim,2012,815.0
Faro,2012,4925.0
Lagoa,2012,1833.0
Lagos,2012,2564.0
Loulé,2012,5898.0
Monchique,2012,898.0
Olhão,2012,3486.0
Portimão,2012,4258.0
São Brás de Alportel,2012,990.0
Silves,2012,3668.0
Tavira,2012,2867.0
Vila do Bispo,2012,605.0
Vila Real de Santo António,2012,1498.0
Vila do Porto,2012,274.0
Lagoa [R.A.A.],2012,611.0
Nordeste,2012,339.0
Ponta Delgada,2012,3044.0
Povoação,2012,377.0
Ribeira Grande,2012,991.0
Vila Franca do Campo,2012,527.0
Angra do Heroísmo,2012,2061.0
Vila da Praia da Vitória,2012,1184.0
Santa Cruz da Graciosa,2012,356.0
Calheta [R.A.A.],2012,344.0
Velas,2012,384.0
Lajes do Pico,2012,419.0
Madalena,2012,454.0
São Roque do Pico,2012,252.0
Horta,2012,924.0
Lajes das Flores,2012,133.0
Santa Cruz das Flores,2012,164.0
Corvo,2012,44.0
Calheta [R.A.M.],2012,836.0
Câmara de Lobos,2012,1239.0
Funchal,2012,6106.0
Machico,2012,1025.0
Ponta do Sol,2012,463.0
Porto Moniz,2012,187.0
Ribeira Brava,2012,589.0
Santa Cruz,2012,1579.0
Santana,2012,599.0
São Vicente,2012,480.0
Porto Santo,2012,267.0
Arcos de Valdevez,2013,2673.0
Caminha,2013,1467.0
Melgaço,2013,1229.0
Monção,2013,2044.0
Paredes de Coura,2013,945.0
Ponte da Barca,2013,1073.0
Ponte de Lima,2013,3372.0
Valença,2013,1216.0
Viana do Castelo,2013,6962.0
Vila Nova de Cerveira,2013,776.0
Amares,2013,1310.0
Barcelos,2013,7154.0
Braga,2013,10242.0
Esposende,2013,2048.0
Terras de Bouro,2013,722.0
Vila Verde,2013,3344.0
Cabeceiras de Basto,2013,1250.0
Fafe,2013,3222.0
Guimarães,2013,9359.0
Mondim de Basto,2013,641.0
Póvoa de Lanhoso,2013,1577.0
Vieira do Minho,2013,1173.0
Vila Nova de Famalicão,2013,8125.0
Vizela,2013,1203.0
Arouca,2013,1631.0
Espinho,2013,2746.0
Gondomar,2013,11374.0
Maia,2013,8512.0
Matosinhos,2013,12797.0
Oliveira de Azeméis,2013,5374.0
Paredes,2013,4551.0
Porto,2013,21469.0
Póvoa de Varzim,2013,3880.0
Santa Maria da Feira,2013,9205.0
Santo Tirso,2013,5400.0
São João da Madeira,2013,1539.0
Trofa,2013,2347.0
Vale de Cambra,2013,2100.0
Valongo,2013,5843.0
Vila do Conde,2013,5223.0
Vila Nova de Gaia,2013,20882.0
Boticas,2013,734.0
Chaves,2013,4273.0
Montalegre,2013,1430.0
Ribeira de Pena,2013,700.0
Valpaços,2013,2220.0
Vila Pouca de Aguiar,2013,1483.0
Amarante,2013,3740.0
Baião,2013,1541.0
Castelo de Paiva,2013,1040.0
Celorico de Basto,2013,1551.0
Cinfães,2013,1675.0
Felgueiras,2013,3101.0
Lousada,2013,2272.0
Marco de Canaveses,2013,2954.0
Paços de Ferreira,2013,2871.0
Penafiel,2013,4013.0
Resende,2013,985.0
Alijó,2013,1371.0
Armamar,2013,616.0
Carrazeda de Ansiães,2013,843.0
Freixo de Espada à Cinta,2013,496.0
Lamego,2013,2114.0
Mesão Frio,2013,324.0
Moimenta da Beira,2013,995.0
Murça,2013,671.0
Penedono,2013,293.0
Peso da Régua,2013,1238.0
Sabrosa,2013,629.0
Santa Marta de Penaguião,2013,643.0
São João da Pesqueira,2013,718.0
Sernancelhe,2013,622.0
Tabuaço,2013,630.0
Tarouca,2013,649.0
Torre de Moncorvo,2013,1206.0
Vila Nova de Foz Côa,2013,904.0
Vila Real,2013,3801.0
Alfândega da Fé,2013,678.0
Bragança,2013,3406.0
Macedo de Cavaleiros,2013,1851.0
Miranda do Douro,2013,1046.0
Mirandela,2013,2544.0
Mogadouro,2013,1278.0
Vila Flor,2013,786.0
Vimioso,2013,700.0
Vinhais,2013,1504.0
Alcobaça,2013,4993.0
Alenquer,2013,3295.0
Arruda dos Vinhos,2013,1114.0
Bombarral,2013,1240.0
Cadaval,2013,1558.0
Caldas da Rainha,2013,4449.0
Lourinhã,2013,2115.0
Nazaré,2013,1223.0
Óbidos,2013,1175.0
Peniche,2013,2350.0
Sobral de Monte Agraço,2013,743.0
Torres Vedras,2013,6789.0
Águeda,2013,4196.0
Albergaria-a-Velha,2013,1918.0
Anadia,2013,2911.0
Aveiro,2013,5746.0
Estarreja,2013,2180.0
Ílhavo,2013,2722.0
Murtosa,2013,836.0
Oliveira do Bairro,2013,1943.0
Ovar,2013,3791.0
Sever do Vouga,2013,1215.0
Vagos,2013,1891.0
Arganil,2013,1347.0
Cantanhede,2013,3708.0
Coimbra,2013,12209.0
Condeixa-a-Nova,2013,1294.0
Figueira da Foz,2013,5762.0
Góis,2013,517.0
Lousã,2013,1276.0
Mealhada,2013,1785.0
Mira,2013,1245.0
Miranda do Corvo,2013,1108.0
Montemor-o-Velho,2013,2513.0
Mortágua,2013,1074.0
Oliveira do Hospital,2013,2081.0
Pampilhosa da Serra,2013,687.0
Penacova,2013,1498.0
Penela,2013,680.0
Soure,2013,2165.0
Tábua,2013,1140.0
Vila Nova de Poiares,2013,526.0
Alvaiázere,2013,880.0
Ansião,2013,1344.0
Batalha,2013,1264.0
Castanheira de Pêra,2013,381.0
Figueiró dos Vinhos,2013,726.0
Leiria,2013,9675.0
Marinha Grande,2013,3293.0
Pedrógão Grande,2013,469.0
Pombal,2013,5270.0
Porto de Mós,2013,2173.0
Aguiar da Beira,2013,609.0
Carregal do Sal,2013,991.0
Castro Daire,2013,1662.0
Mangualde,2013,1933.0
Nelas,2013,1385.0
Oliveira de Frades,2013,859.0
Penalva do Castelo,2013,913.0
Santa Comba Dão,2013,1213.0
São Pedro do Sul,2013,1713.0
Sátão,2013,1114.0
Tondela,2013,3288.0
Vila Nova de Paiva,2013,546.0
Viseu,2013,7666.0
Vouzela,2013,1178.0
Castelo Branco,2013,5347.0
Idanha-a-Nova,2013,1640.0
Oleiros,2013,818.0
Penamacor,2013,917.0
Proença-a-Nova,2013,1028.0
Vila Velha de Ródão,2013,545.0
Abrantes,2013,4085.0
Alcanena,2013,1350.0
Constância,2013,382.0
Entroncamento,2013,1518.0
Ferreira do Zêzere,2013,892.0
Mação,2013,1024.0
Ourém,2013,3849.0
Sardoal,2013,399.0
Sertã,2013,1756.0
Tomar,2013,4088.0
Torres Novas,2013,3550.0
Vila de Rei,2013,428.0
Vila Nova da Barquinha,2013,771.0
Almeida,2013,966.0
Belmonte,2013,698.0
Celorico da Beira,2013,852.0
Covilhã,2013,4914.0
Figueira de Castelo Rodrigo,2013,779.0
Fornos de Algodres,2013,571.0
Fundão,2013,3097.0
Gouveia,2013,1724.0
Guarda,2013,3537.0
Manteigas,2013,366.0
Mêda,2013,685.0
Pinhel,2013,1226.0
Sabugal,2013,1845.0
Seia,2013,2548.0
Trancoso,2013,1172.0
Alcochete,2013,1209.0
Almada,2013,15248.0
Amadora,2013,15316.0
Barreiro,2013,7730.0
Cascais,2013,15599.0
Lisboa,2013,53287.0
Loures,2013,16898.0
Mafra,2013,5299.0
Moita,2013,4986.0
Montijo,2013,3682.0
Odivelas,2013,11461.0
Oeiras,2013,15290.0
Palmela,2013,4965.0
Seixal,2013,11957.0
Sesimbra,2013,3707.0
Setúbal,2013,9664.0
Sintra,2013,23815.0
Vila Franca de Xira,2013,8833.0
Alcácer do Sal,2013,1374.0
Grândola,2013,1638.0
Odemira,2013,3060.0
Santiago do Cacém,2013,3146.0
Sines,2013,1110.0
Aljustrel,2013,917.0
Almodôvar,2013,923.0
Alvito,2013,243.0
Barrancos,2013,147.0
Beja,2013,2988.0
Castro Verde,2013,706.0
Cuba,2013,492.0
Ferreira do Alentejo,2013,823.0
Mértola,2013,957.0
Moura,2013,1258.0
Ourique,2013,687.0
Serpa,2013,1602.0
Vidigueira,2013,550.0
Almeirim,2013,2183.0
Alpiarça,2013,787.0
Azambuja,2013,2019.0
Benavente,2013,2101.0
Cartaxo,2013,2219.0
Chamusca,2013,1129.0
Coruche,2013,2399.0
Golegã,2013,550.0
Rio Maior,2013,1923.0
Salvaterra de Magos,2013,2072.0
Santarém,2013,5637.0
Alter do Chão,2013,466.0
Arronches,2013,408.0
Avis,2013,574.0
Campo Maior,2013,739.0
Castelo de Vide,2013,422.0
Crato,2013,464.0
Elvas,2013,2135.0
Fronteira,2013,354.0
Gavião,2013,594.0
Marvão,2013,464.0
Monforte,2013,361.0
Nisa,2013,1026.0
Ponte de Sor,2013,1723.0
Portalegre,2013,2526.0
Sousel,2013,589.0
Alandroal,2013,694.0
Arraiolos,2013,791.0
Borba,2013,842.0
Estremoz,2013,1656.0
Évora,2013,4724.0
Montemor-o-Novo,2013,2045.0
Mora,2013,609.0
Mourão,2013,227.0
Portel,2013,712.0
Redondo,2013,708.0
Reguengos de Monsaraz,2013,1028.0
Vendas Novas,2013,1339.0
Viana do Alentejo,2013,537.0
Vila Viçosa,2013,802.0
Albufeira,2013,2620.0
Alcoutim,2013,534.0
Aljezur,2013,796.0
Castro Marim,2013,826.0
Faro,2013,5065.0
Lagoa,2013,1894.0
Lagos,2013,2602.0
Loulé,2013,5973.0
Monchique,2013,875.0
Olhão,2013,3565.0
Portimão,2013,4362.0
São Brás de Alportel,2013,986.0
Silves,2013,3696.0
Tavira,2013,2880.0
Vila do Bispo,2013,605.0
Vila Real de Santo António,2013,1547.0
Vila do Porto,2013,275.0
Lagoa [R.A.A.],2013,629.0
Nordeste,2013,327.0
Ponta Delgada,2013,3111.0
Povoação,2013,373.0
Ribeira Grande,2013,979.0
Vila Franca do Campo,2013,526.0
Angra do Heroísmo,2013,2076.0
Vila da Praia da Vitória,2013,1194.0
Santa Cruz da Graciosa,2013,343.0
Calheta [R.A.A.],2013,340.0
Velas,2013,377.0
Lajes do Pico,2013,415.0
Madalena,2013,453.0
São Roque do Pico,2013,239.0
Horta,2013,937.0
Lajes das Flores,2013,133.0
Santa Cruz das Flores,2013,166.0
Corvo,2013,44.0
Calheta [R.A.M.],2013,813.0
Câmara de Lobos,2013,1262.0
Funchal,2013,6267.0
Machico,2013,1042.0
Ponta do Sol,2013,455.0
Porto Moniz,2013,182.0
Ribeira Brava,2013,582.0
Santa Cruz,2013,1614.0
Santana,2013,576.0
São Vicente,2013,481.0
Porto Santo,2013,267.0
Arcos de Valdevez,2014,2668.0
Caminha,2014,1490.0
Melgaço,2014,1217.0
Monção,2014,2029.0
Paredes de Coura,2014,956.0
Ponte da Barca,2014,1070.0
Ponte de Lima,2014,3404.0
Valença,2014,1241.0
Viana do Castelo,2014,7117.0
Vila Nova de Cerveira,2014,782.0
Amares,2014,1345.0
Barcelos,2014,7435.0
Braga,2014,10667.0
Esposende,2014,2156.0
Terras de Bouro,2014,736.0
Vila Verde,2014,3405.0
Cabeceiras de Basto,2014,1237.0
Fafe,2014,3319.0
Guimarães,2014,9721.0
Mondim de Basto,2014,641.0
Póvoa de Lanhoso,2014,1604.0
Vieira do Minho,2014,1180.0
Vila Nova de Famalicão,2014,8496.0
Vizela,2014,1263.0
Arouca,2014,1642.0
Espinho,2014,2829.0
Gondomar,2014,11849.0
Maia,2014,8886.0
Matosinhos,2014,13348.0
Oliveira de Azeméis,2014,5508.0
Paredes,2014,4747.0
Porto,2014,21764.0
Póvoa de Varzim,2014,4041.0
Santa Maria da Feira,2014,9594.0
Santo Tirso,2014,5596.0
São João da Madeira,2014,1586.0
Trofa,2014,2463.0
Vale de Cambra,2014,2137.0
Valongo,2014,6138.0
Vila do Conde,2014,5446.0
Vila Nova de Gaia,2014,21674.0
Boticas,2014,721.0
Chaves,2014,4329.0
Montalegre,2014,1403.0
Ribeira de Pena,2014,692.0
Valpaços,2014,2221.0
Vila Pouca de Aguiar,2014,1486.0
Amarante,2014,3820.0
Baião,2014,1566.0
Castelo de Paiva,2014,1065.0
Celorico de Basto,2014,1539.0
Cinfães,2014,1678.0
Felgueiras,2014,3208.0
Lousada,2014,2359.0
Marco de Canaveses,2014,3062.0
Paços de Ferreira,2014,3012.0
Penafiel,2014,4137.0
Resende,2014,986.0
Alijó,2014,1369.0
Armamar,2014,618.0
Carrazeda de Ansiães,2014,836.0
Freixo de Espada à Cinta,2014,478.0
Lamego,2014,2136.0
Mesão Frio,2014,321.0
Moimenta da Beira,2014,996.0
Murça,2014,670.0
Penedono,2014,283.0
Peso da Régua,2014,1251.0
Sabrosa,2014,636.0
Santa Marta de Penaguião,2014,664.0
São João da Pesqueira,2014,720.0
Sernancelhe,2014,616.0
Tabuaço,2014,637.0
Tarouca,2014,650.0
Torre de Moncorvo,2014,1192.0
Vila Nova de Foz Côa,2014,897.0
Vila Real,2014,3893.0
Alfândega da Fé,2014,668.0
Bragança,2014,3444.0
Macedo de Cavaleiros,2014,1858.0
Miranda do Douro,2014,1024.0
Mirandela,2014,2567.0
Mogadouro,2014,1283.0
Vila Flor,2014,792.0
Vimioso,2014,696.0
Vinhais,2014,1493.0
Alcobaça,2014,5043.0
Alenquer,2014,3349.0
Arruda dos Vinhos,2014,1143.0
Bombarral,2014,1251.0
Cadaval,2014,1557.0
Caldas da Rainha,2014,4506.0
Lourinhã,2014,2151.0
Nazaré,2014,1265.0
Óbidos,2014,1178.0
Peniche,2014,2363.0
Sobral de Monte Agraço,2014,752.0
Torres Vedras,2014,6866.0
Águeda,2014,4301.0
Albergaria-a-Velha,2014,1967.0
Anadia,2014,2960.0
Aveiro,2014,5881.0
Estarreja,2014,2215.0
Ílhavo,2014,2802.0
Murtosa,2014,846.0
Oliveira do Bairro,2014,1975.0
Ovar,2014,3926.0
Sever do Vouga,2014,1227.0
Vagos,2014,1929.0
