Year,Municipality,GER
2016,Lamego,140.3
2016,Moimenta da Beira,157.3
2016,Penedono,
2016,São João da Pesqueira,78.8
2016,Sernancelhe,111.0
2016,Tabuaço,52.4
2016,Tarouca,70.7
2016,Carrazeda de Ansiães,92.0
2016,Freixo de Espada à Cinta,5.4
2016,Torre de Moncorvo,79.8
2016,Vila Nova de Foz Côa,93.2
2016,Castelo de Paiva,81.6
2016,Amarante,135.5
2016,Baião,90.2
2016,Felgueiras,107.4
2016,Lousada,87.6
2016,Marco de Canaveses,87.7
2016,Paços de Ferreira,82.0
2016,Penafiel,88.1
2016,Cinfães,112.0
2016,Resende,106.0
2016,Celorico de Basto,73.2
2016,Alfândega da Fé,114.1
2016,Bragança,168.4
2016,Macedo de Cavaleiros,101.7
2016,Miranda do Douro,89.5
2016,Mirandela,137.2
2016,Mogadouro,109.1
2016,Vila Flor,94.3
2016,Vimioso,
2016,Vinhais,92.2
2016,Castelo Branco,144.8
2016,Idanha-a-Nova,129.6
2016,Oleiros,114.0
2016,Penamacor,89.8
2016,Proença-a-Nova,81.0
2016,Vila Velha de Ródão,
2016,Belmonte,36.4
2016,Covilhã,124.2
2016,Fundão,114.9
2016,Almeida,88.3
2016,Celorico da Beira,68.4
2016,Figueira de Castelo Rodrigo,75.7
2016,Fornos de Algodres,102.6
2016,Gouveia,110.8
2016,Guarda,167.0
2016,Manteigas,87.9
2016,Meda,75.8
2016,Pinhel,106.9
2016,Sabugal,100.0
2016,Seia,146.0
2016,Trancoso,126.0
2016,Abrantes,115.3
2016,Alcanena,79.5
2016,Constância,74.4
2016,Entroncamento,137.1
2016,Ferreira do Zêzere,45.6
2016,Mação,112.0
2016,Sardoal,129.2
2016,Tomar,152.0
2016,Torres Novas,111.8
2016,Vila Nova da Barquinha,53.2
2016,Ourém,150.0
2016,Sertã,149.8
2016,Vila de Rei,64.4
2016,Alcobaça,91.4
2016,Bombarral,95.3
2016,Caldas da Rainha,152.9
2016,Nazaré,90.1
2016,Óbidos,46.6
2016,Peniche,71.8
2016,Alenquer,86.7
2016,Arruda dos Vinhos,139.6
2016,Cadaval,45.5
2016,Lourinhã,80.0
2016,Sobral de Monte Agraço,52.2
2016,Torres Vedras,132.4
2016,Águeda,127.5
2016,Albergaria-a-Velha,106.9
2016,Anadia,103.1
2016,Aveiro,203.6
2016,Estarreja,83.6
2016,Ílhavo,48.4
2016,Murtosa,20.4
2016,Oliveira do Bairro,80.4
2016,Ovar,82.7
2016,Sever do Vouga,99.4
2016,Vagos,111.4
2016,Mealhada,81.8
2016,Mortágua,125.7
2016,Arganil,184.6
2016,Cantanhede,104.9
2016,Coimbra,183.5
2016,Condeixa-a-Nova,49.7
2016,Figueira da Foz,109.5
2016,Góis,
2016,Lousã,80.6
2016,Mira,65.9
2016,Miranda do Corvo,58.6
2016,Montemor-o-Velho,56.2
2016,Oliveira do Hospital,108.5
2016,Pampilhosa da Serra,34.5
2016,Penacova,81.6
2016,Penela,33.8
2016,Soure,78.5
2016,Tábua,72.9
2016,Vila Nova de Poiares,65.4
2016,Alvaiázere,64.8
2016,Ansião,135.6
2016,Batalha,72.9
2016,Castanheira de Pêra,
2016,Figueiró dos Vinhos,157.8
2016,Leiria,115.6
2016,Marinha Grande,142.2
2016,Pedrógão Grande,194.4
2016,Pombal,104.8
2016,Porto de Mós,92.2
2016,Carregal do Sal,77.2
2016,Castro Daire,96.8
2016,Mangualde,97.9
2016,Nelas,95.3
2016,Oliveira de Frades,78.4
2016,Penalva do Castelo,85.6
2016,Santa Comba Dão,86.8
2016,São Pedro do Sul,131.3
2016,Sátão,80.2
2016,Tondela,104.3
2016,Vila Nova de Paiva,85.1
2016,Viseu,133.0
2016,Vouzela,107.4
2016,Aguiar da Beira,64.9
2016,Cascais,108.1
2016,Lisboa,278.3
2016,Loures,64.9
2016,Mafra,76.3
2016,Oeiras,99.1
2016,Sintra,81.8
2016,Vila Franca de Xira,92.3
2016,Amadora,123.2
2016,Odivelas,97.1
2016,Alcochete,87.5
2016,Almada,116.0
2016,Barreiro,147.2
2016,Moita,71.9
2016,Montijo,79.9
2016,Palmela,70.8
2016,Seixal,93.2
2016,Sesimbra,77.5
2016,Setúbal,126.9
2016,Alandroal,7.6
2016,Arraiolos,83.3
2016,Borba,6.5
2016,Estremoz,169.2
2016,Évora,178.7
2016,Montemor-o-Novo,94.4
2016,Mora,56.6
2016,Mourão,
2016,Portel,8.9
2016,Redondo,80.6
2016,Reguengos de Monsaraz,131.3
2016,Vendas Novas,128.5
2016,Viana do Alentejo,106.8
2016,Vila Viçosa,201.7
2016,Alcácer do Sal,73.3
2016,Grândola,103.1
2016,Santiago do Cacém,129.8
2016,Sines,104.4
2016,Odemira,148.2
2016,Alter do Chão,111.1
2016,Arronches,
2016,Avis,126.9
2016,Campo Maior,101.5
2016,Castelo de Vide,19.4
2016,Crato,136.7
2016,Elvas,108.5
2016,Fronteira,18.8
2016,Gavião,32.4
2016,Marvão,
2016,Monforte,
2016,Nisa,74.0
2016,Ponte de Sor,131.8
2016,Portalegre,215.3
2016,Sousel,28.3
2016,Aljustrel,113.5
2016,Almodôvar,112.6
2016,Alvito,231.7
2016,Barrancos,
2016,Beja,192.6
2016,Castro Verde,96.7
2016,Cuba,81.4
2016,Ferreira do Alentejo,57.1
2016,Mértola,170.2
2016,Moura,114.2
2016,Ourique,64.8
2016,Serpa,87.8
2016,Vidigueira,113.7
2016,Azambuja,64.7
2016,Almeirim,64.3
2016,Alpiarça,71.8
2016,Benavente,53.4
2016,Cartaxo,69.1
2016,Chamusca,49.1
2016,Coruche,93.6
2016,Golegã,50.5
2016,Rio Maior,113.0
2016,Salvaterra de Magos,124.4
2016,Santarém,160.3
2016,Albufeira,107.3
2016,Alcoutim,7.1
2016,Aljezur,
2016,Castro Marim,
2016,Faro,172.8
2016,Lagoa,50.6
2016,Lagos,116.5
2016,Loulé,98.2
2016,Monchique,10.9
2016,Olhão,85.2
2016,Portimão,163.8
2016,São Brás de Alportel,62.7
2016,Silves,64.8
2016,Tavira,106.4
2016,Vila do Bispo,
2016,Vila Real de Santo António,125.9
2017,Arcos de Valdevez,128.1
2017,Caminha,74.8
2017,Melgaço,89.2
2017,Monção,135.6
2017,Paredes de Coura,68.5
2017,Ponte da Barca,107.5
2017,Ponte de Lima,102.7
2017,Valença,76.4
2017,Viana do Castelo,174.8
2017,Vila Nova de Cerveira,106.0
2017,Boticas,13.8
2017,Chaves,171.9
2017,Montalegre,105.8
2017,Ribeira de Pena,78.9
2017,Valpaços,73.2
2017,Vila Pouca de Aguiar,101.9
2017,Arouca,92.0
2017,Espinho,245.9
2017,Santa Maria da Feira,93.9
2017,Oliveira de Azeméis,93.3
2017,São João da Madeira,280.4
2017,Vale de Cambra,92.1
2017,Gondomar,81.3
2017,Maia,75.9
2017,Matosinhos,88.2
2017,Paredes,69.9
2017,Porto,392.6
2017,Póvoa de Varzim,116.0
2017,Santo Tirso,144.0
2017,Valongo,77.7
2017,Vila do Conde,78.6
2017,Vila Nova de Gaia,93.8
2017,Trofa,91.3
2017,Mondim de Basto,92.3
2017,Cabeceiras de Basto,111.8
2017,Fafe,101.5
2017,Guimarães,104.6
2017,Póvoa de Lanhoso,104.4
2017,Vieira do Minho,68.1
2017,Vila Nova de Famalicão,115.7
2017,Vizela,98.3
2017,Amares,69.3
2017,Barcelos,94.4
2017,Braga,153.0
2017,Esposende,95.4
2017,Terras de Bouro,57.5
2017,Vila Verde,99.1
2017,Alijó,72.7
2017,Mesão Frio,139.5
2017,Murça,175.0
2017,Peso da Régua,172.1
2017,Sabrosa,68.4
2017,Santa Marta de Penaguião,
2017,Vila Real,156.3
2017,Armamar,78.1
2017,Lamego,141.2
2017,Moimenta da Beira,163.1
2017,Penedono,
2017,São João da Pesqueira,96.8
2017,Sernancelhe,94.4
2017,Tabuaço,54.8
2017,Tarouca,71.3
2017,Carrazeda de Ansiães,87.3
2017,Freixo de Espada à Cinta,
2017,Torre de Moncorvo,83.3
2017,Vila Nova de Foz Côa,58.9
2017,Castelo de Paiva,86.1
2017,Amarante,141.8
2017,Baião,106.2
2017,Felgueiras,109.0
2017,Lousada,90.1
2017,Marco de Canaveses,88.8
2017,Paços de Ferreira,82.1
2017,Penafiel,98.0
2017,Cinfães,113.0
2017,Resende,99.5
2017,Celorico de Basto,77.2
2017,Alfândega da Fé,94.3
2017,Bragança,203.2
2017,Macedo de Cavaleiros,116.2
2017,Miranda do Douro,86.3
2017,Mirandela,150.0
2017,Mogadouro,106.2
2017,Vila Flor,130.4
2017,Vimioso,
2017,Vinhais,61.3
2017,Castelo Branco,140.7
2017,Idanha-a-Nova,157.7
2017,Oleiros,94.7
2017,Penamacor,89.1
2017,Proença-a-Nova,88.6
2017,Vila Velha de Ródão,
2017,Belmonte,40.7
2017,Covilhã,127.0
2017,Fundão,128.0
2017,Almeida,103.3
2017,Celorico da Beira,62.7
2017,Figueira de Castelo Rodrigo,85.9
2017,Fornos de Algodres,88.4
2017,Gouveia,120.0
2017,Guarda,156.9
2017,Manteigas,100.0
2017,Meda,90.4
2017,Pinhel,112.4
2017,Sabugal,83.3
2017,Seia,138.8
2017,Trancoso,135.0
2017,Abrantes,99.4
2017,Alcanena,102.9
2017,Constância,96.6
2017,Entroncamento,146.7
2017,Ferreira do Zêzere,51.1
2017,Mação,136.2
2017,Sardoal,108.5
2017,Tomar,168.9
2017,Torres Novas,112.9
2017,Vila Nova da Barquinha,56.1
2017,Ourém,157.8
2017,Sertã,149.0
2017,Vila de Rei,50.9
2017,Alcobaça,94.5
2017,Bombarral,111.8
2017,Caldas da Rainha,169.4
2017,Nazaré,95.4
2017,Óbidos,38.0
2017,Peniche,76.4
2017,Alenquer,98.1
2017,Arruda dos Vinhos,144.0
2017,Cadaval,57.3
2017,Lourinhã,80.5
2017,Sobral de Monte Agraço,57.1
2017,Torres Vedras,134.9
2017,Águeda,133.2
2017,Albergaria-a-Velha,115.4
2017,Anadia,111.4
2017,Aveiro,208.9
2017,Estarreja,95.1
2017,Ílhavo,52.3
2017,Murtosa,17.5
2017,Oliveira do Bairro,72.9
2017,Ovar,85.6
2017,Sever do Vouga,108.3
2017,Vagos,96.4
2017,Mealhada,81.5
2017,Mortágua,99.1
2017,Arganil,176.2
2017,Cantanhede,103.5
2017,Coimbra,188.5
2017,Condeixa-a-Nova,49.0
2017,Figueira da Foz,114.4
2017,Góis,
2017,Lousã,93.5
2017,Mira,67.7
2017,Miranda do Corvo,51.1
2017,Montemor-o-Velho,54.7
2017,Oliveira do Hospital,114.5
2017,Pampilhosa da Serra,34.8
2017,Penacova,103.7
2017,Penela,21.3
2017,Soure,84.1
2017,Tábua,98.9
2017,Vila Nova de Poiares,78.6
2017,Alvaiázere,77.1
2017,Ansião,160.7
2017,Batalha,77.1
2017,Castanheira de Pêra,
2017,Figueiró dos Vinhos,107.0
2017,Leiria,121.3
2017,Marinha Grande,143.7
2017,Pedrógão Grande,132.8
2017,Pombal,116.5
2017,Porto de Mós,94.4
2017,Carregal do Sal,75.1
2017,Castro Daire,99.6
2017,Mangualde,92.2
2017,Nelas,91.2
2017,Oliveira de Frades,90.7
2017,Penalva do Castelo,93.3
2017,Santa Comba Dão,73.3
2017,São Pedro do Sul,123.2
2017,Sátão,77.7
2017,Tondela,117.4
2017,Vila Nova de Paiva,77.6
2017,Viseu,139.7
2017,Vouzela,114.5
2017,Aguiar da Beira,82.5
2017,Cascais,113.7
2017,Lisboa,279.5
2017,Loures,66.8
2017,Mafra,82.1
2017,Oeiras,103.7
2017,Sintra,86.8
2017,Vila Franca de Xira,101.5
2017,Amadora,129.4
2017,Odivelas,101.2
2017,Alcochete,88.6
2017,Almada,121.9
2017,Barreiro,144.2
2017,Moita,76.1
2017,Montijo,91.6
2017,Palmela,78.4
2017,Seixal,99.7
2017,Sesimbra,85.3
2017,Setúbal,129.4
2017,Alandroal,
2017,Arraiolos,96.6
2017,Borba,
2017,Estremoz,163.9
2017,Évora,188.0
2017,Montemor-o-Novo,96.7
2017,Mora,69.8
2017,Mourão,
2017,Portel,5.2
2017,Redondo,74.7
2017,Reguengos de Monsaraz,153.0
2017,Vendas Novas,119.5
2017,Viana do Alentejo,85.1
2017,Vila Viçosa,205.0
2017,Alcácer do Sal,91.7
2017,Grândola,134.0
2017,Santiago do Cacém,127.7
2017,Sines,116.5
2017,Odemira,157.8
2017,Alter do Chão,144.6
2017,Arronches,
2017,Avis,78.3
2017,Campo Maior,137.4
2017,Castelo de Vide,42.1
2017,Crato,320.8
2017,Elvas,117.8
2017,Fronteira,29.5
2017,Gavião,3.8
2017,Marvão,
2017,Monforte,
2017,Nisa,72.1
2017,Ponte de Sor,136.0
2017,Portalegre,234.2
2017,Sousel,74.1
2017,Aljustrel,145.6
2017,Almodôvar,107.9
2017,Alvito,316.7
2017,Barrancos,
2017,Beja,184.0
2017,Castro Verde,114.4
2017,Cuba,88.6
2017,Ferreira do Alentejo,57.1
2017,Mértola,151.5
2017,Moura,110.6
2017,Ourique,64.0
2017,Serpa,93.4
2017,Vidigueira,123.8
2017,Azambuja,76.6
2017,Almeirim,61.8
2017,Alpiarça,70.7
2017,Benavente,48.4
2017,Cartaxo,68.1
2017,Chamusca,56.4
2017,Coruche,106.6
2017,Golegã,47.6
2017,Rio Maior,121.2
2017,Salvaterra de Magos,153.6
2017,Santarém,174.1
2017,Albufeira,109.6
2017,Alcoutim,
2017,Aljezur,
2017,Castro Marim,
2017,Faro,177.2
2017,Lagoa,48.4
2017,Lagos,119.1
2017,Loulé,100.9
2017,Monchique,
2017,Olhão,76.3
2017,Portimão,183.8
2017,São Brás de Alportel,62.2
2017,Silves,77.2
2017,Tavira,108.0
2017,Vila do Bispo,
2017,Vila Real de Santo António,120.8
2018,Arcos de Valdevez,138.9
2018,Caminha,86.8
2018,Melgaço,98.2
2018,Monção,154.3
2018,Paredes de Coura,72.7
2018,Ponte da Barca,114.7
2018,Ponte de Lima,107.2
2018,Valença,86.8
2018,Viana do Castelo,168.0
2018,Vila Nova de Cerveira,98.5
2018,Boticas,
2018,Chaves,177.0
2018,Montalegre,104.2
2018,Ribeira de Pena,93.7
2018,Valpaços,77.6
2018,Vila Pouca de Aguiar,82.0
2018,Arouca,103.5
2018,Espinho,250.4
2018,Santa Maria da Feira,90.5
2018,Oliveira de Azeméis,95.0
2018,São João da Madeira,268.3
2018,Vale de Cambra,94.7
2018,Gondomar,83.1
2018,Maia,70.2
2018,Matosinhos,95.6
2018,Paredes,71.7
2018,Porto,410.2
2018,Póvoa de Varzim,120.9
2018,Santo Tirso,139.8
2018,Valongo,79.5
2018,Vila do Conde,82.1
2018,Vila Nova de Gaia,103.1
2018,Trofa,102.5
2018,Mondim de Basto,100.0
2018,Cabeceiras de Basto,111.3
2018,Fafe,110.4
2018,Guimarães,109.8
2018,Póvoa de Lanhoso,95.9
2018,Vieira do Minho,77.8
2018,Vila Nova de Famalicão,113.1
2018,Vizela,95.2
2018,Amares,74.5
2018,Barcelos,97.7
2018,Braga,154.7
2018,Esposende,94.9
2018,Terras de Bouro,76.3
2018,Vila Verde,92.1
2018,Alijó,71.8
2018,Mesão Frio,95.8
2018,Murça,97.6
2018,Peso da Régua,175.7
2018,Sabrosa,76.8
2018,Santa Marta de Penaguião,
2018,Vila Real,165.3
2018,Armamar,62.5
2018,Lamego,144.2
2018,Moimenta da Beira,173.0
2018,Penedono,
2018,São João da Pesqueira,140.9
2018,Sernancelhe,98.9
2018,Tabuaço,55.7
2018,Tarouca,55.9
2018,Carrazeda de Ansiães,78.2
2018,Freixo de Espada à Cinta,18.2
2018,Torre de Moncorvo,88.0
2018,Vila Nova de Foz Côa,68.5
2018,Castelo de Paiva,105.1
2018,Amarante,130.4
2018,Baião,100.0
2018,Felgueiras,114.3
2018,Lousada,92.0
2018,Marco de Canaveses,89.7
2018,Paços de Ferreira,87.5
2018,Penafiel,102.6
2018,Cinfães,102.4
2018,Resende,95.8
2018,Celorico de Basto,79.4
2018,Alfândega da Fé,124.2
2018,Bragança,181.5
2018,Macedo de Cavaleiros,126.2
2018,Miranda do Douro,133.8
2018,Mirandela,138.2
2018,Mogadouro,113.4
2018,Vila Flor,114.9
2018,Vimioso,
2018,Vinhais,82.3
2018,Castelo Branco,135.0
2018,Idanha-a-Nova,142.2
2018,Oleiros,82.8
2018,Penamacor,91.9
2018,Proença-a-Nova,94.7
2018,Vila Velha de Ródão,
2018,Belmonte,64.0
2018,Covilhã,133.6
2018,Fundão,115.0
2018,Almeida,79.5
2018,Celorico da Beira,60.2
2018,Figueira de Castelo Rodrigo,63.2
2018,Fornos de Algodres,123.9
2018,Gouveia,139.8
2018,Guarda,154.0
2018,Manteigas,168.8
2018,Meda,62.5
2018,Pinhel,95.8
2018,Sabugal,89.4
2018,Seia,126.7
2018,Trancoso,157.3
2018,Abrantes,126.2
2018,Alcanena,82.0
2018,Constância,104.2
2018,Entroncamento,116.3
2018,Ferreira do Zêzere,48.1
2018,Mação,113.9
2018,Sardoal,110.3
2018,Tomar,184.4
2018,Torres Novas,135.3
2018,Vila Nova da Barquinha,56.8
2018,Ourém,159.2
2018,Sertã,135.5
2018,Vila de Rei,64.7
2018,Alcobaça,106.8
2018,Bombarral,85.4
2018,Caldas da Rainha,183.4
2018,Nazaré,121.8
2018,Óbidos,46.8
2018,Peniche,88.6
2018,Alenquer,108.0
2018,Arruda dos Vinhos,146.4
2018,Cadaval,49.8
2018,Lourinhã,79.3
2018,Sobral de Monte Agraço,61.8
2018,Torres Vedras,135.7
2018,Águeda,137.2
2018,Albergaria-a-Velha,120.8
2018,Anadia,144.9
2018,Aveiro,212.9
2018,Estarreja,95.1
2018,Ílhavo,53.7
2018,Murtosa,23.9
2018,Oliveira do Bairro,58.4
2018,Ovar,83.9
2018,Sever do Vouga,170.1
2018,Vagos,93.4
2018,Mealhada,80.8
2018,Mortágua,129.5
2018,Arganil,239.7
2018,Cantanhede,115.6
2018,Coimbra,203.7
2018,Condeixa-a-Nova,59.0
2018,Figueira da Foz,128.1
2018,Góis,
2018,Lousã,103.8
2018,Mira,63.0
2018,Miranda do Corvo,55.3
2018,Montemor-o-Velho,61.9
2018,Oliveira do Hospital,141.8
2018,Pampilhosa da Serra,34.1
2018,Penacova,105.8
2018,Penela,36.1
2018,Soure,104.9
2018,Tábua,103.0
2018,Vila Nova de Poiares,104.3
2018,Alvaiázere,91.7
2018,Ansião,140.6
2018,Batalha,75.5
2018,Castanheira de Pêra,
2018,Figueiró dos Vinhos,110.3
2018,Leiria,128.7
2018,Marinha Grande,155.6
2018,Pedrógão Grande,129.0
2018,Pombal,119.8
2018,Porto de Mós,82.5
2018,Carregal do Sal,85.5
2018,Castro Daire,116.8
2018,Mangualde,88.7
2018,Nelas,87.0
2018,Oliveira de Frades,104.6
2018,Penalva do Castelo,102.5
2018,Santa Comba Dão,94.7
2018,São Pedro do Sul,147.7
2018,Sátão,89.5
2018,Tondela,121.5
2018,Vila Nova de Paiva,68.2
2018,Viseu,148.0
2018,Vouzela,117.9
2018,Aguiar da Beira,123.6
2018,Cascais,120.3
2018,Lisboa,280.4
2018,Loures,73.8
2018,Mafra,85.0
2018,Oeiras,103.1
2018,Sintra,90.9
2018,Vila Franca de Xira,107.4
2018,Amadora,124.9
2018,Odivelas,102.3
2018,Alcochete,84.3
2018,Almada,123.4
2018,Barreiro,140.5
2018,Moita,84.9
2018,Montijo,93.2
2018,Palmela,85.3
2018,Seixal,110.2
2018,Sesimbra,85.2
2018,Setúbal,134.4
2018,Alandroal,8.6
2018,Arraiolos,90.7
2018,Borba,
2018,Estremoz,192.0
2018,Évora,195.7
2018,Montemor-o-Novo,94.8
2018,Mora,68.9
2018,Mourão,
2018,Portel,6.7
2018,Redondo,58.0
2018,Reguengos de Monsaraz,146.5
2018,Vendas Novas,123.3
2018,Viana do Alentejo,95.5
2018,Vila Viçosa,186.9
2018,Alcácer do Sal,90.7
2018,Grândola,116.2
2018,Santiago do Cacém,130.4
2018,Sines,128.1
2018,Odemira,167.9
2018,Alter do Chão,138.8
2018,Arronches,
2018,Avis,37.9
2018,Campo Maior,128.0
2018,Castelo de Vide,37.9
2018,Crato,291.3
2018,Elvas,117.3
2018,Fronteira,22.2
2018,Gavião,5.3
2018,Marvão,
2018,Monforte,
2018,Nisa,71.1
2018,Ponte de Sor,129.9
2018,Portalegre,249.2
2018,Sousel,92.7
2018,Aljustrel,197.2
2018,Almodôvar,120.2
2018,Alvito,257.7
2018,Barrancos,19.0
2018,Beja,188.4
2018,Castro Verde,110.1
2018,Cuba,64.1
2018,Ferreira do Alentejo,38.8
2018,Mértola,203.5
2018,Moura,122.0
2018,Ourique,85.5
2018,Serpa,100.0
2018,Vidigueira,62.9
2018,Azambuja,78.3
2018,Almeirim,73.0
2018,Alpiarça,67.6
2018,Benavente,52.6
2018,Cartaxo,73.3
2018,Chamusca,58.6
2018,Coruche,100.0
2018,Golegã,63.5
2018,Rio Maior,129.6
2018,Salvaterra de Magos,149.1
2018,Santarém,178.1
2018,Albufeira,105.7
2018,Alcoutim,
2018,Aljezur,
2018,Castro Marim,
2018,Faro,189.9
2018,Lagoa,41.1
2018,Lagos,133.1
2018,Loulé,107.9
2018,Monchique,10.6
2018,Olhão,87.7
2018,Portimão,181.7
2018,São Brás de Alportel,81.1
2018,Silves,92.9
2018,Tavira,107.2
2018,Vila do Bispo,
2018,Vila Real de Santo António,148.6
2019,Arcos de Valdevez,127.7
2019,Caminha,94.3
2019,Melgaço,91.7
2019,Monção,181.3
2019,Paredes de Coura,78.6
2019,Ponte da Barca,104.1
2019,Ponte de Lima,106.1
2019,Valença,63.2
2019,Viana do Castelo,161.8
2019,Vila Nova de Cerveira,85.2
2019,Boticas,
2019,Chaves,162.2
2019,Montalegre,92.8
2019,Ribeira de Pena,88.0
2019,Valpaços,71.6
2019,Vila Pouca de Aguiar,90.3
2019,Arouca,123.6
2019,Espinho,256.8
2019,Santa Maria da Feira,87.2
2019,Oliveira de Azeméis,104.8
2019,São João da Madeira,268.0
2019,Vale de Cambra,100.3
2019,Gondomar,85.2
2019,Maia,68.7
2019,Matosinhos,100.9
2019,Paredes,76.4
2019,Porto,393.6
2019,Póvoa de Varzim,124.0
2019,Santo Tirso,143.0
2019,Valongo,77.6
2019,Vila do Conde,84.4
2019,Vila Nova de Gaia,110.0
2019,Trofa,106.4
2019,Mondim de Basto,97.2
2019,Cabeceiras de Basto,102.7
2019,Fafe,117.2
2019,Guimarães,111.4
2019,Póvoa de Lanhoso,93.4
2019,Vieira do Minho,84.0
2019,Vila Nova de Famalicão,104.9
2019,Vizela,113.0
2019,Amares,71.8
2019,Barcelos,101.2
2019,Braga,158.8
2019,Esposende,92.1
2019,Terras de Bouro,54.0
2019,Vila Verde,111.9
2019,Alijó,69.4
2019,Mesão Frio,114.8
2019,Murça,123.2
2019,Peso da Régua,166.1
2019,Sabrosa,80.8
2019,Santa Marta de Penaguião,
2019,Vila Real,161.5
2019,Armamar,79.2
2019,Lamego,151.1
2019,Moimenta da Beira,152.0
2019,Penedono,
2019,São João da Pesqueira,141.8
2019,Sernancelhe,81.4
2019,Tabuaço,61.4
2019,Tarouca,62.9
2019,Carrazeda de Ansiães,87.0
2019,Freixo de Espada à Cinta,17.9
2019,Torre de Moncorvo,90.9
2019,Vila Nova de Foz Côa,65.1
2019,Castelo de Paiva,114.0
2019,Amarante,128.9
2019,Baião,91.8
2019,Felgueiras,113.6
2019,Lousada,96.9
2019,Marco de Canaveses,92.0
2019,Paços de Ferreira,95.9
2019,Penafiel,124.6
2019,Cinfães,100.3
2019,Resende,115.9
2019,Celorico de Basto,88.3
2019,Alfândega da Fé,125.9
2019,Bragança,181.8
2019,Macedo de Cavaleiros,121.2
2019,Miranda do Douro,107.5
2019,Mirandela,135.9
2019,Mogadouro,178.3
2019,Vila Flor,101.3
2019,Vimioso,
2019,Vinhais,62.8
2019,Castelo Branco,140.0
2019,Idanha-a-Nova,131.3
2019,Oleiros,86.2
2019,Penamacor,87.5
2019,Proença-a-Nova,75.2
2019,Vila Velha de Ródão,
2019,Belmonte,55.6
2019,Covilhã,142.3
2019,Fundão,116.6
2019,Almeida,98.4
2019,Celorico da Beira,69.2
2019,Figueira de Castelo Rodrigo,62.5
2019,Fornos de Algodres,177.4
2019,Gouveia,139.3
2019,Guarda,163.4
2019,Manteigas,130.6
2019,Meda,69.2
2019,Pinhel,115.6
2019,Sabugal,96.9
2019,Seia,144.1
2019,Trancoso,213.6
2019,Abrantes,126.3
2019,Alcanena,101.7
2019,Constância,105.1
2019,Entroncamento,131.7
2019,Ferreira do Zêzere,48.1
2019,Mação,123.1
2019,Sardoal,78.6
2019,Tomar,176.6
2019,Torres Novas,129.4
2019,Vila Nova da Barquinha,54.1
2019,Ourém,154.6
2019,Sertã,144.5
2019,Vila de Rei,116.0
2019,Alcobaça,124.1
2019,Bombarral,104.3
2019,Caldas da Rainha,197.3
2019,Nazaré,102.6
2019,Óbidos,47.5
2019,Peniche,95.7
2019,Alenquer,96.3
2019,Arruda dos Vinhos,132.3
2019,Cadaval,43.0
2019,Lourinhã,87.2
2019,Sobral de Monte Agraço,75.8
2019,Torres Vedras,145.0
2019,Águeda,147.2
2019,Albergaria-a-Velha,136.2
2019,Anadia,151.8
2019,Aveiro,204.0
2019,Estarreja,96.6
2019,Ílhavo,64.1
2019,Murtosa,30.2
2019,Oliveira do Bairro,66.6
2019,Ovar,100.6
2019,Sever do Vouga,149.7
2019,Vagos,96.1
2019,Mealhada,78.2
2019,Mortágua,97.1
2019,Arganil,275.0
2019,Cantanhede,123.0
2019,Coimbra,201.9
2019,Condeixa-a-Nova,55.6
2019,Figueira da Foz,137.1
2019,Góis,
2019,Lousã,104.4
2019,Mira,67.8
2019,Miranda do Corvo,71.5
2019,Montemor-o-Velho,71.4
2019,Oliveira do Hospital,146.9
2019,Pampilhosa da Serra,29.4
2019,Penacova,101.0
2019,Penela,47.2
2019,Soure,89.5
2019,Tábua,108.5
2019,Vila Nova de Poiares,108.1
2019,Alvaiázere,141.0
2019,Ansião,154.1
2019,Batalha,78.9
2019,Castanheira de Pêra,
2019,Figueiró dos Vinhos,119.5
2019,Leiria,126.2
2019,Marinha Grande,146.6
2019,Pedrógão Grande,120.3
2019,Pombal,122.9
2019,Porto de Mós,91.3
2019,Carregal do Sal,84.6
2019,Castro Daire,116.1
2019,Mangualde,119.0
2019,Nelas,88.4
2019,Oliveira de Frades,92.5
2019,Penalva do Castelo,102.8
2019,Santa Comba Dão,92.7
2019,São Pedro do Sul,120.0
2019,Sátão,87.8
2019,Tondela,130.9
2019,Vila Nova de Paiva,81.5
2019,Viseu,157.7
2019,Vouzela,140.9
2019,Aguiar da Beira,188.1
2019,Cascais,125.7
2019,Lisboa,266.5
2019,Loures,73.9
2019,Mafra,92.1
2019,Oeiras,102.4
2019,Sintra,91.2
2019,Vila Franca de Xira,111.4
2019,Amadora,129.2
2019,Odivelas,104.1
2019,Alcochete,94.6
2019,Almada,130.7
2019,Barreiro,152.4
2019,Moita,96.1
2019,Montijo,99.0
2019,Palmela,92.9
2019,Seixal,117.9
2019,Sesimbra,87.2
2019,Setúbal,138.3
2019,Alandroal,
2019,Arraiolos,91.0
2019,Borba,
2019,Estremoz,228.9
2019,Évora,190.4
2019,Montemor-o-Novo,99.5
2019,Mora,63.0
2019,Mourão,
2019,Portel,6.1
2019,Redondo,58.3
2019,Reguengos de Monsaraz,118.9
2019,Vendas Novas,134.8
2019,Viana do Alentejo,97.6
2019,Vila Viçosa,168.1
2019,Alcácer do Sal,94.0
2019,Grândola,127.8
2019,Santiago do Cacém,142.8
2019,Sines,138.7
2019,Odemira,138.9
2019,Alter do Chão,182.4
2019,Arronches,
2019,Avis,18.5
