Year,Municipality,GER
2018,Almeirim,64.8
2018,Alpiarça,76.0
2018,Benavente,45.3
2018,Cartaxo,71.0
2018,Chamusca,56.7
2018,Coruche,95.7
2018,Golegã,90.8
2018,Rio Maior,142.4
2018,Salvaterra de Magos,155.0
2018,Santarém,159.5
2018,Albufeira,110.6
2018,Alcoutim,
2018,Aljezur,
2018,Castro Marim,
2018,Faro,151.2
2018,Lagoa,46.4
2018,Lagos,104.9
2018,Loulé,106.7
2018,Monchique,14.9
2018,Olhão,81.5
2018,Portimão,162.1
2018,São Brás de Alportel,107.6
2018,Silves,83.0
2018,Tavira,109.9
2018,Vila do Bispo,
2018,Vila Real de Santo António,153.0
2019,Arcos de Valdevez,112.8
2019,Caminha,112.9
2019,Melgaço,101.1
2019,Monção,128.9
2019,Paredes de Coura,137.9
2019,Ponte da Barca,116.2
2019,Ponte de Lima,111.4
2019,Valença,75.5
2019,Viana do Castelo,181.2
2019,Vila Nova de Cerveira,59.5
2019,Boticas,
2019,Chaves,133.6
2019,Montalegre,93.8
2019,Ribeira de Pena,94.7
2019,Valpaços,54.8
2019,Vila Pouca de Aguiar,83.2
2019,Arouca,98.8
2019,Espinho,199.4
2019,Santa Maria da Feira,84.9
2019,Oliveira de Azeméis,94.5
2019,São João da Madeira,292.0
2019,Vale de Cambra,97.8
2019,Gondomar,78.6
2019,Maia,79.9
2019,Matosinhos,104.1
2019,Paredes,67.2
2019,Porto,355.2
2019,Póvoa de Varzim,119.4
2019,Santo Tirso,153.7
2019,Valongo,83.2
2019,Vila do Conde,74.9
2019,Vila Nova de Gaia,115.8
2019,Trofa,87.6
2019,Mondim de Basto,73.2
2019,Cabeceiras de Basto,97.6
2019,Fafe,100.6
2019,Guimarães,106.5
2019,Póvoa de Lanhoso,111.6
2019,Vieira do Minho,81.9
2019,Vila Nova de Famalicão,118.7
2019,Vizela,97.9
2019,Amares,74.2
2019,Barcelos,94.6
2019,Braga,161.2
2019,Esposende,92.1
2019,Terras de Bouro,42.9
2019,Vila Verde,103.2
2019,Alijó,66.0
2019,Mesão Frio,79.0
2019,Murça,173.3
2019,Peso da Régua,171.2
2019,Sabrosa,78.0
2019,Santa Marta de Penaguião,
2019,Vila Real,154.0
2019,Armamar,79.5
2019,Lamego,154.4
2019,Moimenta da Beira,140.2
2019,Penedono,
2019,São João da Pesqueira,103.7
2019,Sernancelhe,124.3
2019,Tabuaço,46.9
2019,Tarouca,58.5
2019,Carrazeda de Ansiães,86.6
2019,Freixo de Espada à Cinta,7.5
2019,Torre de Moncorvo,89.6
2019,Vila Nova de Foz Côa,63.8
2019,Castelo de Paiva,88.2
2019,Amarante,129.9
2019,Baião,73.6
2019,Felgueiras,113.0
2019,Lousada,83.9
2019,Marco de Canaveses,88.9
2019,Paços de Ferreira,94.5
2019,Penafiel,99.6
2019,Cinfães,91.7
2019,Resende,104.5
2019,Celorico de Basto,94.6
2019,Alfândega da Fé,65.0
2019,Bragança,202.8
2019,Macedo de Cavaleiros,106.8
2019,Miranda do Douro,78.0
2019,Mirandela,158.3
2019,Mogadouro,118.1
2019,Vila Flor,69.3
2019,Vimioso,
2019,Vinhais,93.0
2019,Castelo Branco,124.4
2019,Idanha-a-Nova,139.0
2019,Oleiros,130.8
2019,Penamacor,63.8
2019,Proença-a-Nova,98.5
2019,Vila Velha de Ródão,
2019,Belmonte,34.2
2019,Covilhã,146.3
2019,Fundão,114.3
2019,Almeida,125.0
2019,Celorico da Beira,72.5
2019,Figueira de Castelo Rodrigo,47.7
2019,Fornos de Algodres,141.9
2019,Gouveia,143.1
2019,Guarda,150.1
2019,Manteigas,106.9
2019,Meda,51.7
2019,Pinhel,78.3
2019,Sabugal,68.4
2019,Seia,126.3
2019,Trancoso,222.4
2019,Abrantes,115.8
2019,Alcanena,109.4
2019,Constância,103.8
2019,Entroncamento,143.2
2019,Ferreira do Zêzere,46.2
2019,Mação,133.8
2019,Sardoal,120.5
2019,Tomar,169.3
2019,Torres Novas,113.1
2019,Vila Nova da Barquinha,69.6
2019,Ourém,145.8
2019,Sertã,127.0
2019,Vila de Rei,74.1
2019,Alcobaça,107.9
2019,Bombarral,89.6
2019,Caldas da Rainha,169.6
2019,Nazaré,92.6
2019,Óbidos,47.4
2019,Peniche,79.4
2019,Alenquer,81.0
2019,Arruda dos Vinhos,125.0
2019,Cadaval,41.4
2019,Lourinhã,63.2
2019,Sobral de Monte Agraço,62.6
2019,Torres Vedras,131.4
2019,Águeda,140.9
2019,Albergaria-a-Velha,121.4
2019,Anadia,137.7
2019,Aveiro,202.4
2019,Estarreja,91.9
2019,Ílhavo,66.3
2019,Murtosa,19.1
2019,Oliveira do Bairro,91.1
2019,Ovar,89.1
2019,Sever do Vouga,245.5
2019,Vagos,108.1
2019,Mealhada,111.1
2019,Mortágua,87.1
2019,Arganil,228.3
2019,Cantanhede,97.3
2019,Coimbra,200.1
2019,Condeixa-a-Nova,50.9
2019,Figueira da Foz,121.2
2019,Góis,
2019,Lousã,93.0
2019,Mira,82.5
2019,Miranda do Corvo,65.6
2019,Montemor-o-Velho,71.8
2019,Oliveira do Hospital,113.2
2019,Pampilhosa da Serra,33.3
2019,Penacova,131.8
2019,Penela,10.7
2019,Soure,104.1
2019,Tábua,74.0
2019,Vila Nova de Poiares,103.5
2019,Alvaiázere,106.2
2019,Ansião,200.0
2019,Batalha,74.6
2019,Castanheira de Pêra,
2019,Figueiró dos Vinhos,95.3
2019,Leiria,116.8
2019,Marinha Grande,132.7
2019,Pedrógão Grande,189.3
2019,Pombal,129.7
2019,Porto de Mós,84.8
2019,Carregal do Sal,64.0
2019,Castro Daire,98.7
2019,Mangualde,116.8
2019,Nelas,82.8
2019,Oliveira de Frades,85.5
2019,Penalva do Castelo,95.2
2019,Santa Comba Dão,85.9
2019,São Pedro do Sul,99.6
2019,Sátão,81.3
2019,Tondela,142.2
2019,Vila Nova de Paiva,86.4
2019,Viseu,151.5
2019,Vouzela,119.1
2019,Aguiar da Beira,141.4
2019,Cascais,124.9
2019,Lisboa,241.9
2019,Loures,71.6
2019,Mafra,94.4
2019,Oeiras,114.3
2019,Sintra,90.6
2019,Vila Franca de Xira,118.6
2019,Amadora,137.2
2019,Odivelas,98.2
2019,Alcochete,107.1
2019,Almada,130.2
2019,Barreiro,148.7
2019,Moita,86.7
2019,Montijo,101.9
2019,Palmela,78.2
2019,Seixal,127.3
2019,Sesimbra,79.7
2019,Setúbal,134.5
2019,Alandroal,
2019,Arraiolos,64.4
2019,Borba,
2019,Estremoz,150.9
2019,Évora,190.4
2019,Montemor-o-Novo,75.4
2019,Mora,64.3
2019,Mourão,
2019,Portel,15.6
2019,Redondo,71.1
2019,Reguengos de Monsaraz,107.6
2019,Vendas Novas,132.1
2019,Viana do Alentejo,93.8
2019,Vila Viçosa,177.8
2019,Alcácer do Sal,68.1
2019,Grândola,94.1
2019,Santiago do Cacém,81.4
2019,Sines,170.2
2019,Odemira,107.3
2019,Alter do Chão,293.5
2019,Arronches,39.3
2019,Avis,11.6
2019,Campo Maior,140.4
2019,Castelo de Vide,18.9
2019,Crato,76.2
2019,Elvas,128.7
2019,Fronteira,51.7
2019,Gavião,
2019,Marvão,
2019,Monforte,
2019,Nisa,87.1
2019,Ponte de Sor,124.0
2019,Portalegre,233.5
2019,Sousel,69.7
2019,Aljustrel,153.5
2019,Almodôvar,180.6
2019,Alvito,429.2
2019,Barrancos,12.5
2019,Beja,148.7
2019,Castro Verde,93.1
2019,Cuba,64.8
2019,Ferreira do Alentejo,35.4
2019,Mértola,141.5
2019,Moura,95.8
2019,Ourique,82.8
2019,Serpa,126.2
2019,Vidigueira,102.5
2019,Azambuja,98.5
2019,Almeirim,63.1
2019,Alpiarça,88.5
2019,Benavente,46.7
2019,Cartaxo,67.7
2019,Chamusca,46.3
2019,Coruche,92.9
2019,Golegã,68.1
2019,Rio Maior,154.0
2019,Salvaterra de Magos,158.8
2019,Santarém,160.7
2019,Albufeira,120.9
2019,Alcoutim,
2019,Aljezur,
2019,Castro Marim,
2019,Faro,149.9
2019,Lagoa,54.7
2019,Lagos,118.0
2019,Loulé,106.7
2019,Monchique,
2019,Olhão,86.2
2019,Portimão,161.5
2019,São Brás de Alportel,107.1
2019,Silves,83.3
2019,Tavira,116.1
2019,Vila do Bispo,
2019,Vila Real de Santo António,126.5
